 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
   639    5.658           66823           66812           66817          0.0000;
   640    5.667           66823           66812           66816          0.0000;
   641    5.676           66822           66811           66816          0.0000;
   642    5.684           66822           66811           66816          0.0000;
   643    5.693           66822           66810           66816          0.0000;
   644    5.702           66822           66809           66816          0.0000;
   645    5.711           66822           66808           66816          0.0000;
   646    5.720           66822           66807           66816          0.0000;
   647    5.729           66822           66806           66816          0.0000;
   648    5.738           66822           66805           66816          0.0000;
   649    5.746           66822           66805           66816          0.0000;
   650    5.755           66822           66805           66816          0.0000;
   651    5.764           66822           66805           66816          0.0000;
   652    5.773           66822           66806           66816          0.0000;
   653    5.782           66822           66807           66815          0.0000;
   654    5.791           66822           66807           66815          0.0000;
   655    5.799           66822           66808           66815          0.0000;
   656    5.808           66822           66809           66815          0.0000;
   657    5.817           66822           66809           66815          0.0000;
   658    5.826           66822           66809           66815          0.0000;
   659    5.835           66822           66809           66815          0.0000;
   660    5.844           66822           66809           66815          0.0000;
   661    5.853           66822           66809           66816          0.0000;
   662    5.861           66822           66808           66816          0.0000;
   663    5.870           66822           66808           66816          0.0000;
   664    5.879           66822           66807           66817          0.0000;
   665    5.888           66823           66807           66817          0.0000;
   666    5.897           66823           66807           66817          0.0000;
   667    5.906           66823           66807           66817          0.0000;
   668    5.915           66823           66807           66818          0.0000;
   669    5.923           66823           66807           66818          0.0000;
   670    5.932           66823           66807           66818          0.0000;
   671    5.941           66823           66808           66817          0.0000;
   672    5.950           66823           66808           66817          0.0000;
   673    5.959           66823           66809           66817          0.0000;
   674    5.968           66823           66809           66817          0.0000;
   675    5.977           66823           66809           66817          0.0000;
   676    5.985           66822           66809           66816          0.0000]
