SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,8.3000E+02,-8.8804E+00,-1.4825E+02,2.2455E-03,5.2522E-02,0.0000E+00,4.0000E+00,3.2998E-03,-2.6218E-02,3.8064E-02,5.2839E-03
1,5.0000E+01,8.4500E+02,-9.0222E+00,-1.4706E+02,2.4246E-03,1.2955E-02,0.0000E+00,4.0000E+00,3.4977E-03,-3.0287E-02,7.1131E-02,4.8894E-03
2,5.0000E+01,8.6000E+02,-8.9962E+00,-1.4603E+02,2.6084E-03,7.5138E-03,0.0000E+00,4.0000E+00,3.8162E-03,-3.0434E-02,5.9570E-02,3.6158E-03
3,5.0000E+01,8.7500E+02,-8.9674E+00,-1.4526E+02,2.4776E-03,8.6303E-03,0.0000E+00,4.0000E+00,3.6139E-03,-3.0476E-02,5.3236E-02,1.5495E-03
4,5.0000E+01,8.9000E+02,-8.9958E+00,-1.4448E+02,2.6399E-03,8.9234E-03,0.0000E+00,4.0000E+00,4.0427E-03,-3.0771E-02,5.5279E-02,1.4790E-03
5,5.0000E+01,9.0500E+02,-8.9577E+00,-1.4364E+02,2.6128E-03,1.1753E-02,0.0000E+00,4.0000E+00,4.0021E-03,-2.9708E-02,5.7430E-02,1.0464E-03
6,5.0000E+01,9.2000E+02,-8.9854E+00,-1.4277E+02,2.6215E-03,1.2178E-02,0.0000E+00,4.0000E+00,3.9968E-03,-2.9430E-02,5.7312E-02,6.6474E-04
7,5.0000E+01,9.3500E+02,-8.9230E+00,-1.4194E+02,2.6908E-03,9.7588E-03,0.0000E+00,4.0000E+00,4.1148E-03,-2.7750E-02,5.4648E-02,-3.2632E-04
8,5.0000E+01,9.5000E+02,-8.9784E+00,-1.4117E+02,2.6701E-03,7.9867E-03,0.0000E+00,4.0000E+00,3.9960E-03,-2.7202E-02,5.4473E-02,-4.7804E-04
9,5.0000E+01,9.6500E+02,-8.9526E+00,-1.4037E+02,2.8239E-03,8.3915E-03,0.0000E+00,4.0000E+00,4.3178E-03,-2.6623E-02,5.4804E-02,2.5606E-04
10,5.0000E+01,9.8000E+02,-8.9413E+00,-1.3958E+02,2.8165E-03,1.0084E-02,0.0000E+00,4.0000E+00,4.2569E-03,-2.7318E-02,5.4185E-02,8.0988E-04
11,5.0000E+01,9.9500E+02,-8.8830E+00,-1.3877E+02,2.8084E-03,8.4657E-03,0.0000E+00,4.0000E+00,4.2310E-03,-2.7500E-02,5.3975E-02,1.0743E-03
12,5.0000E+01,1.0100E+03,-8.8710E+00,-1.3801E+02,2.6317E-03,8.6788E-03,0.0000E+00,4.0000E+00,3.9223E-03,-2.7517E-02,5.3156E-02,9.0320E-04
13,5.0000E+01,1.0250E+03,-8.8389E+00,-1.3723E+02,2.6634E-03,8.0679E-03,0.0000E+00,4.0000E+00,3.9945E-03,-2.6944E-02,5.3495E-02,6.4888E-04
14,5.0000E+01,1.0400E+03,-8.8613E+00,-1.3645E+02,2.5232E-03,8.7964E-03,0.0000E+00,4.0000E+00,3.8580E-03,-2.6508E-02,5.4210E-02,2.7126E-04
15,5.0000E+01,1.0550E+03,-8.8684E+00,-1.3564E+02,2.4306E-03,1.0347E-02,0.0000E+00,4.0000E+00,3.7864E-03,-2.6152E-02,5.4446E-02,5.7108E-04
16,5.0000E+01,1.0700E+03,-8.8607E+00,-1.3485E+02,2.5274E-03,1.0203E-02,0.0000E+00,4.0000E+00,3.8939E-03,-2.6136E-02,5.4143E-02,9.7305E-04
17,5.0000E+01,1.0850E+03,-8.8343E+00,-1.3407E+02,2.8057E-03,1.0070E-02,0.0000E+00,4.0000E+00,4.3217E-03,-2.7221E-02,5.5550E-02,1.5359E-03
18,5.0000E+01,1.1000E+03,-8.7879E+00,-1.3324E+02,2.8015E-03,8.3747E-03,0.0000E+00,4.0000E+00,4.2814E-03,-2.8079E-02,5.6387E-02,1.8980E-03
19,5.0000E+01,1.1150E+03,-8.7512E+00,-1.3242E+02,2.7309E-03,7.0749E-03,0.0000E+00,4.0000E+00,4.1722E-03,-2.9301E-02,5.5636E-02,1.5189E-03
20,5.0000E+01,1.1300E+03,-8.7313E+00,-1.3161E+02,2.7884E-03,6.4694E-03,0.0000E+00,4.0000E+00,4.2878E-03,-2.8864E-02,5.4811E-02,1.3625E-03
21,5.0000E+01,1.1450E+03,-8.7211E+00,-1.3082E+02,2.8411E-03,6.6247E-03,0.0000E+00,4.0000E+00,4.3156E-03,-2.7694E-02,5.4721E-02,4.7409E-04
22,5.0000E+01,1.1600E+03,-8.7587E+00,-1.3000E+02,2.9039E-03,6.4169E-03,0.0000E+00,4.0000E+00,4.4088E-03,-2.6067E-02,5.4611E-02,1.4971E-04
23,5.0000E+01,1.1750E+03,-8.7298E+00,-1.2921E+02,2.7768E-03,6.0671E-03,0.0000E+00,4.0000E+00,4.0911E-03,-2.5587E-02,5.3801E-02,2.2107E-04
24,5.0000E+01,1.1900E+03,-8.7173E+00,-1.2842E+02,2.7296E-03,6.3005E-03,0.0000E+00,4.0000E+00,4.0025E-03,-2.6232E-02,5.4546E-02,1.9698E-04
25,5.0000E+01,1.2050E+03,-8.6851E+00,-1.2762E+02,2.7083E-03,5.2801E-03,0.0000E+00,4.0000E+00,3.9666E-03,-2.6594E-02,5.5469E-02,2.4743E-04
26,5.0000E+01,1.2200E+03,-8.6926E+00,-1.2681E+02,2.5893E-03,6.8114E-03,0.0000E+00,4.0000E+00,3.8264E-03,-2.6554E-02,5.4036E-02,8.4347E-04
27,5.0000E+01,1.2350E+03,-8.6682E+00,-1.2605E+02,2.8103E-03,6.8415E-03,0.0000E+00,4.0000E+00,4.1268E-03,-2.6467E-02,5.3383E-02,1.7701E-03
28,5.0000E+01,1.2500E+03,-8.6338E+00,-1.2527E+02,3.0435E-03,7.0188E-03,0.0000E+00,4.0000E+00,4.5227E-03,-2.6704E-02,5.3091E-02,2.2516E-03
29,5.0000E+01,1.2650E+03,-8.6250E+00,-1.2452E+02,3.4182E-03,6.8616E-03,0.0000E+00,4.0000E+00,5.2849E-03,-2.6709E-02,5.2838E-02,2.7657E-03
30,5.0000E+01,1.2800E+03,-8.6080E+00,-1.2374E+02,3.1685E-03,6.5813E-03,0.0000E+00,4.0000E+00,4.9979E-03,-2.6222E-02,5.4749E-02,3.2984E-03
31,5.0000E+01,1.2950E+03,-8.5830E+00,-1.2292E+02,2.9394E-03,7.0467E-03,0.0000E+00,4.0000E+00,4.6341E-03,-2.5530E-02,5.7034E-02,2.5819E-03
32,5.0000E+01,1.3100E+03,-8.5827E+00,-1.2206E+02,2.9155E-03,7.9650E-03,0.0000E+00,4.0000E+00,4.5136E-03,-2.5674E-02,5.6011E-02,1.2446E-03
33,5.0000E+01,1.3250E+03,-8.5740E+00,-1.2125E+02,3.1353E-03,9.0586E-03,0.0000E+00,4.0000E+00,4.8594E-03,-2.6307E-02,5.3930E-02,8.7281E-04
34,5.0000E+01,1.3400E+03,-8.5254E+00,-1.2045E+02,3.4049E-03,7.9124E-03,0.0000E+00,4.0000E+00,5.2412E-03,-2.7398E-02,5.1391E-02,1.2381E-03
35,5.0000E+01,1.3550E+03,-8.4839E+00,-1.1975E+02,3.1987E-03,7.3185E-03,0.0000E+00,4.0000E+00,4.9791E-03,-2.7859E-02,5.1612E-02,1.2784E-03
36,5.0000E+01,1.3700E+03,-8.4569E+00,-1.1896E+02,2.8419E-03,8.5422E-03,0.0000E+00,4.0000E+00,4.4415E-03,-2.7755E-02,5.4729E-02,1.4836E-03
37,5.0000E+01,1.3850E+03,-8.4446E+00,-1.1816E+02,2.7941E-03,9.8518E-03,0.0000E+00,4.0000E+00,4.2854E-03,-2.7002E-02,5.4644E-02,1.5254E-03
38,5.0000E+01,1.4000E+03,-8.4296E+00,-1.1737E+02,2.7351E-03,1.1395E-02,0.0000E+00,4.0000E+00,4.2529E-03,-2.6888E-02,5.6426E-02,1.4559E-03
39,5.0000E+01,1.4150E+03,-8.3875E+00,-1.1650E+02,2.5415E-03,1.1521E-02,0.0000E+00,4.0000E+00,3.8569E-03,-2.7386E-02,5.7122E-02,1.2897E-03
40,5.0000E+01,1.4300E+03,-8.3233E+00,-1.1567E+02,2.5410E-03,1.0663E-02,0.0000E+00,4.0000E+00,3.8561E-03,-2.8093E-02,5.6728E-02,-6.6533E-05
41,5.0000E+01,1.4450E+03,-8.3372E+00,-1.1483E+02,2.6018E-03,1.0856E-02,0.0000E+00,4.0000E+00,3.9288E-03,-2.8335E-02,5.5399E-02,-6.9363E-04
