SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,8.3000E+02,-1.0160E+01,-3.6040E+01,2.1202E-03,7.3947E-03,0.0000E+00,4.0000E+00,3.0699E-03,-8.7839E-03,6.5598E-03,1.1486E-03
1,5.0000E+01,8.4500E+02,-1.0170E+01,-3.5938E+01,1.9742E-03,7.6032E-03,0.0000E+00,4.0000E+00,2.8065E-03,-8.4891E-03,9.0308E-03,1.4787E-03
2,5.0000E+01,8.6000E+02,-1.0190E+01,-3.5776E+01,2.0513E-03,6.3800E-03,0.0000E+00,4.0000E+00,2.9661E-03,-8.0911E-03,1.2224E-02,1.7479E-03
3,5.0000E+01,8.7500E+02,-1.0152E+01,-3.5561E+01,2.2181E-03,7.9009E-03,0.0000E+00,4.0000E+00,3.1987E-03,-8.0428E-03,1.3164E-02,1.5397E-03
4,5.0000E+01,8.9000E+02,-1.0161E+01,-3.5369E+01,2.6788E-03,8.6012E-03,0.0000E+00,4.0000E+00,4.0650E-03,-8.6819E-03,1.3481E-02,7.8811E-04
5,5.0000E+01,9.0500E+02,-1.0148E+01,-3.5155E+01,2.9507E-03,1.1342E-02,0.0000E+00,4.0000E+00,4.4576E-03,-7.6550E-03,1.3158E-02,7.4132E-05
6,5.0000E+01,9.2000E+02,-1.0205E+01,-3.4963E+01,2.8180E-03,1.1524E-02,0.0000E+00,4.0000E+00,4.2376E-03,-6.4734E-03,1.3084E-02,-2.3962E-04
7,5.0000E+01,9.3500E+02,-1.0205E+01,-3.4755E+01,2.6700E-03,9.2579E-03,0.0000E+00,4.0000E+00,4.0108E-03,-4.7649E-03,1.3050E-02,-4.0358E-04
8,5.0000E+01,9.5000E+02,-1.0225E+01,-3.4566E+01,2.4759E-03,8.3156E-03,0.0000E+00,4.0000E+00,3.6640E-03,-4.2660E-03,1.3217E-02,-2.6553E-04
9,5.0000E+01,9.6500E+02,-1.0214E+01,-3.4364E+01,2.4562E-03,8.3902E-03,0.0000E+00,4.0000E+00,3.6918E-03,-4.5388E-03,1.2575E-02,2.9431E-04
10,5.0000E+01,9.8000E+02,-1.0173E+01,-3.4191E+01,2.5722E-03,1.0103E-02,0.0000E+00,4.0000E+00,3.8023E-03,-5.4211E-03,1.1201E-02,4.0334E-04
11,5.0000E+01,9.9500E+02,-1.0154E+01,-3.4023E+01,2.7237E-03,8.9366E-03,0.0000E+00,4.0000E+00,3.9860E-03,-5.8858E-03,1.0626E-02,4.7860E-05
12,5.0000E+01,1.0100E+03,-1.0155E+01,-3.3886E+01,2.6534E-03,8.9385E-03,0.0000E+00,4.0000E+00,3.8606E-03,-5.8577E-03,1.0069E-02,4.1870E-04
13,5.0000E+01,1.0250E+03,-1.0141E+01,-3.3732E+01,2.6819E-03,8.5222E-03,0.0000E+00,4.0000E+00,3.9198E-03,-5.5130E-03,1.0751E-02,6.4729E-04
14,5.0000E+01,1.0400E+03,-1.0139E+01,-3.3573E+01,2.6520E-03,9.1580E-03,0.0000E+00,4.0000E+00,3.9642E-03,-5.1960E-03,1.2041E-02,5.5147E-04
15,5.0000E+01,1.0550E+03,-1.0140E+01,-3.3371E+01,2.5288E-03,1.0673E-02,0.0000E+00,4.0000E+00,3.8554E-03,-5.4230E-03,1.2434E-02,5.6693E-04
16,5.0000E+01,1.0700E+03,-1.0130E+01,-3.3200E+01,2.6474E-03,1.0833E-02,0.0000E+00,4.0000E+00,4.0032E-03,-5.1227E-03,1.1835E-02,3.9315E-04
17,5.0000E+01,1.0850E+03,-1.0140E+01,-3.3022E+01,2.7271E-03,9.9148E-03,0.0000E+00,4.0000E+00,4.1381E-03,-5.7138E-03,1.2103E-02,7.5249E-04
18,5.0000E+01,1.1000E+03,-1.0131E+01,-3.2851E+01,2.8337E-03,7.8986E-03,0.0000E+00,4.0000E+00,4.2648E-03,-5.5632E-03,1.1858E-02,1.0215E-03
19,5.0000E+01,1.1150E+03,-1.0132E+01,-3.2680E+01,2.8833E-03,6.4246E-03,0.0000E+00,4.0000E+00,4.3445E-03,-6.6791E-03,1.2037E-02,1.2774E-03
20,5.0000E+01,1.1300E+03,-1.0108E+01,-3.2483E+01,3.0880E-03,6.0989E-03,0.0000E+00,4.0000E+00,4.6881E-03,-6.6790E-03,1.2999E-02,1.0883E-03
21,5.0000E+01,1.1450E+03,-1.0095E+01,-3.2268E+01,3.0348E-03,6.5979E-03,0.0000E+00,4.0000E+00,4.5862E-03,-6.0570E-03,1.2977E-02,-1.6759E-04
22,5.0000E+01,1.1600E+03,-1.0144E+01,-3.2076E+01,2.8011E-03,6.7264E-03,0.0000E+00,4.0000E+00,4.2101E-03,-4.1627E-03,1.2702E-02,-4.6002E-04
23,5.0000E+01,1.1750E+03,-1.0117E+01,-3.1885E+01,2.6363E-03,6.1464E-03,0.0000E+00,4.0000E+00,3.8479E-03,-3.2319E-03,1.1794E-02,4.5280E-04
24,5.0000E+01,1.1900E+03,-1.0098E+01,-3.1737E+01,2.6221E-03,5.8869E-03,0.0000E+00,4.0000E+00,3.7906E-03,-3.7302E-03,1.2074E-02,-7.1627E-06
25,5.0000E+01,1.2050E+03,-1.0082E+01,-3.1533E+01,2.8400E-03,4.6530E-03,0.0000E+00,4.0000E+00,4.1218E-03,-4.3906E-03,1.2136E-02,-3.8805E-04
26,5.0000E+01,1.2200E+03,-1.0125E+01,-3.1379E+01,2.7667E-03,6.1266E-03,0.0000E+00,4.0000E+00,4.0135E-03,-4.3620E-03,1.0813E-02,-2.9274E-04
27,5.0000E+01,1.2350E+03,-1.0132E+01,-3.1222E+01,2.8624E-03,6.5000E-03,0.0000E+00,4.0000E+00,4.1211E-03,-4.2852E-03,1.0369E-02,9.1303E-04
28,5.0000E+01,1.2500E+03,-1.0098E+01,-3.1071E+01,3.0856E-03,7.6764E-03,0.0000E+00,4.0000E+00,4.4729E-03,-4.6284E-03,9.4717E-03,1.3658E-03
29,5.0000E+01,1.2650E+03,-1.0087E+01,-3.0951E+01,3.5069E-03,6.9051E-03,0.0000E+00,4.0000E+00,5.2278E-03,-5.2911E-03,1.0571E-02,1.3041E-03
30,5.0000E+01,1.2800E+03,-1.0074E+01,-3.0759E+01,3.5778E-03,6.4726E-03,0.0000E+00,4.0000E+00,5.4297E-03,-5.2628E-03,1.3309E-02,1.5372E-03
31,5.0000E+01,1.2950E+03,-1.0063E+01,-3.0549E+01,3.5954E-03,7.1443E-03,0.0000E+00,4.0000E+00,5.5385E-03,-4.8651E-03,1.5718E-02,7.5255E-04
32,5.0000E+01,1.3100E+03,-1.0084E+01,-3.0285E+01,3.3230E-03,7.6712E-03,0.0000E+00,4.0000E+00,5.0660E-03,-4.9665E-03,1.4143E-02,-6.2343E-05
33,5.0000E+01,1.3250E+03,-1.0082E+01,-3.0106E+01,3.2916E-03,9.1713E-03,0.0000E+00,4.0000E+00,4.9897E-03,-5.3877E-03,1.1072E-02,-4.1333E-04
34,5.0000E+01,1.3400E+03,-1.0075E+01,-2.9936E+01,3.2622E-03,7.6664E-03,0.0000E+00,4.0000E+00,4.8690E-03,-5.9358E-03,9.8979E-03,-3.2404E-04
35,5.0000E+01,1.3550E+03,-1.0067E+01,-2.9811E+01,2.9623E-03,7.1840E-03,0.0000E+00,4.0000E+00,4.4725E-03,-5.9449E-03,1.0221E-02,4.2312E-04
36,5.0000E+01,1.3700E+03,-1.0029E+01,-2.9644E+01,2.7518E-03,7.9688E-03,0.0000E+00,4.0000E+00,4.1787E-03,-5.2500E-03,1.1116E-02,1.1995E-03
37,5.0000E+01,1.3850E+03,-1.0011E+01,-2.9494E+01,2.6399E-03,9.0755E-03,0.0000E+00,4.0000E+00,3.9484E-03,-5.0359E-03,1.0863E-02,1.6992E-03
38,5.0000E+01,1.4000E+03,-9.9506E+00,-2.9325E+01,2.7171E-03,1.0005E-02,0.0000E+00,4.0000E+00,4.0943E-03,-4.7016E-03,1.2061E-02,1.4239E-03
39,5.0000E+01,1.4150E+03,-9.9465E+00,-2.9130E+01,2.5853E-03,9.5729E-03,0.0000E+00,4.0000E+00,3.8170E-03,-4.6736E-03,1.3274E-02,2.8685E-04
40,5.0000E+01,1.4300E+03,-9.9522E+00,-2.8922E+01,2.5470E-03,8.3555E-03,0.0000E+00,4.0000E+00,3.7751E-03,-4.0273E-03,1.3254E-02,-3.6946E-04
41,5.0000E+01,1.4450E+03,-9.9767E+00,-2.8726E+01,2.6575E-03,8.2922E-03,0.0000E+00,4.0000E+00,3.8929E-03,-3.4169E-03,1.1705E-02,-6.7969E-04
42,5.0000E+01,1.4600E+03,-9.9884E+00,-2.8571E+01,2.7383E-03,7.2204E-03,0.0000E+00,4.0000E+00,4.0705E-03,-3.5947E-03,1.0125E-02,9.0254E-05
43,5.0000E+01,1.4750E+03,-9.9593E+00,-2.8435E+01,2.9709E-03,6.6383E-03,0.0000E+00,4.0000E+00,4.3990E-03,-3.8320E-03,1.1241E-02,3.6090E-04
44,5.0000E+01,1.4900E+03,-9.9657E+00,-2.8241E+01,3.2007E-03,6.3899E-03,0.0000E+00,4.0000E+00,4.7658E-03,-5.1623E-03,1.0884E-02,4.5935E-04
45,5.0000E+01,1.5050E+03,-9.9315E+00,-2.8107E+01,2.8862E-03,6.7567E-03,0.0000E+00,4.0000E+00,4.2700E-03,-5.7410E-03,1.2498E-02,4.3525E-04
46,5.0000E+01,1.5200E+03,-9.9236E+00,-2.7863E+01,2.6522E-03,8.6896E-03,0.0000E+00,4.0000E+00,3.9136E-03,-6.5085E-03,1.4114E-02,4.6373E-04
47,5.0000E+01,1.5350E+03,-9.9073E+00,-2.7682E+01,2.9804E-03,8.7556E-03,0.0000E+00,4.0000E+00,4.4308E-03,-6.1325E-03,1.1578E-02,3.4840E-04
48,5.0000E+01,1.5500E+03,-9.9070E+00,-2.7526E+01,2.9029E-03,1.1183E-02,0.0000E+00,4.0000E+00,4.3659E-03,-6.0997E-03,1.0629E-02,3.8674E-04
49,5.0000E+01,1.5650E+03,-9.8899E+00,-2.7367E+01,2.9070E-03,1.0731E-02,0.0000E+00,4.0000E+00,4.3435E-03,-6.1725E-03,1.0681E-02,8.2364E-04
50,5.0000E+01,1.5800E+03,-9.8734E+00,-2.7214E+01,2.9082E-03,1.0775E-02,0.0000E+00,4.0000E+00,4.4375E-03,-7.0626E-03,1.1592E-02,9.6783E-04
51,5.0000E+01,1.5950E+03,-9.8432E+00,-2.7029E+01,2.5749E-03,1.2186E-02,0.0000E+00,4.0000E+00,3.8881E-03,-7.2299E-03,1.1277E-02,1.0658E-03
52,5.0000E+01,1.6100E+03,-9.8557E+00,-2.6882E+01,2.6508E-03,1.0490E-02,0.0000E+00,4.0000E+00,4.0241E-03,-7.4031E-03,1.1158E-02,1.1408E-03
53,5.0000E+01,1.6250E+03,-9.8341E+00,-2.6698E+01,2.6150E-03,1.0479E-02,0.0000E+00,4.0000E+00,4.0007E-03,-6.8338E-03,1.1406E-02,1.1419E-03
54,5.0000E+01,1.6400E+03,-9.8466E+00,-2.6543E+01,2.8306E-03,7.6606E-03,0.0000E+00,4.0000E+00,4.3125E-03,-6.3540E-03,1.1908E-02,1.9297E-04
55,5.0000E+01,1.6550E+03,-9.8672E+00,-2.6328E+01,2.8006E-03,7.2027E-03,0.0000E+00,4.0000E+00,4.2447E-03,-6.0015E-03,1.2657E-02,4.3970E-04
56,5.0000E+01,1.6700E+03,-9.8401E+00,-2.6147E+01,2.8172E-03,7.8721E-03,0.0000E+00,4.0000E+00,4.2194E-03,-5.7376E-03,1.2211E-02,-2.5138E-04
57,5.0000E+01,1.6850E+03,-9.8501E+00,-2.5954E+01,2.9210E-03,7.9440E-03,0.0000E+00,4.0000E+00,4.3695E-03,-5.6434E-03,1.1619E-02,-4.4367E-04
58,5.0000E+01,1.7000E+03,-9.8477E+00,-2.5799E+01,2.8403E-03,9.0483E-03,0.0000E+00,4.0000E+00,4.2040E-03,-4.9604E-03,1.1015E-02,-1.0717E-04
59,5.0000E+01,1.7150E+03,-9.8422E+00,-2.5635E+01,2.6444E-03,8.3489E-03,0.0000E+00,4.0000E+00,3.8834E-03,-4.5232E-03,1.1315E-02,4.8391E-04
60,5.0000E+01,1.7300E+03,-9.8279E+00,-2.5477E+01,2.8050E-03,6.6799E-03,0.0000E+00,4.0000E+00,4.1384E-03,-4.6453E-03,1.2843E-02,5.3381E-04
61,5.0000E+01,1.7450E+03,-9.8027E+00,-2.5252E+01,3.0350E-03,5.8548E-03,0.0000E+00,4.0000E+00,4.4495E-03,-5.7910E-03,1.2149E-02,9.9145E-04
62,5.0000E+01,1.7600E+03,-9.7499E+00,-2.5096E+01,3.2833E-03,5.0841E-03,0.0000E+00,4.0000E+00,4.8399E-03,-6.2277E-03,1.0635E-02,5.6793E-04
63,5.0000E+01,1.7750E+03,-9.7466E+00,-2.4937E+01,2.8737E-03,5.9386E-03,0.0000E+00,4.0000E+00,4.2208E-03,-6.7650E-03,9.9234E-03,2.9102E-04
64,5.0000E+01,1.7900E+03,-9.7176E+00,-2.4802E+01,2.6869E-03,6.8935E-03,0.0000E+00,4.0000E+00,3.9956E-03,-6.5175E-03,9.7573E-03,-1.4039E-04
65,5.0000E+01,1.8050E+03,-9.7365E+00,-2.4644E+01,2.7884E-03,8.0210E-03,0.0000E+00,4.0000E+00,4.1839E-03,-6.6478E-03,1.0337E-02,-8.2598E-04
66,5.0000E+01,1.8200E+03,-9.7449E+00,-2.4485E+01,2.9406E-03,8.0745E-03,0.0000E+00,4.0000E+00,4.4708E-03,-6.3797E-03,1.1654E-02,-5.3766E-04
67,5.0000E+01,1.8350E+03,-9.7298E+00,-2.4286E+01,2.9914E-03,7.5177E-03,0.0000E+00,4.0000E+00,4.5337E-03,-6.5256E-03,1.1823E-02,-7.0938E-05
68,5.0000E+01,1.8500E+03,-9.6882E+00,-2.4131E+01,3.0384E-03,7.0843E-03,0.0000E+00,4.0000E+00,4.6518E-03,-6.2129E-03,1.2243E-02,-2.3643E-04
69,5.0000E+01,1.8650E+03,-9.6933E+00,-2.3921E+01,3.0239E-03,6.8297E-03,0.0000E+00,4.0000E+00,4.5875E-03,-6.2508E-03,1.2272E-02,-2.9213E-04
70,5.0000E+01,1.8800E+03,-9.6649E+00,-2.3773E+01,3.0724E-03,5.4588E-03,0.0000E+00,4.0000E+00,4.5522E-03,-6.0018E-03,9.9693E-03,-1.1248E-04
71,5.0000E+01,1.8950E+03,-9.6776E+00,-2.3646E+01,3.1474E-03,5.6458E-03,0.0000E+00,4.0000E+00,4.6064E-03,-5.7615E-03,9.5666E-03,-1.6920E-04
72,5.0000E+01,1.9100E+03,-9.7007E+00,-2.3501E+01,2.7903E-03,6.1512E-03,0.0000E+00,4.0000E+00,4.0652E-03,-5.5028E-03,1.1291E-02,2.9595E-04
73,5.0000E+01,1.9250E+03,-9.6882E+00,-2.3302E+01,2.7456E-03,6.7568E-03,0.0000E+00,4.0000E+00,4.0410E-03,-5.3957E-03,1.2190E-02,4.9277E-04
74,5.0000E+01,1.9400E+03,-9.6674E+00,-2.3126E+01,2.6543E-03,7.5386E-03,0.0000E+00,4.0000E+00,3.8717E-03,-5.5407E-03,1.1122E-02,1.6839E-04
75,5.0000E+01,1.9550E+03,-9.6665E+00,-2.2961E+01,2.6674E-03,6.2239E-03,0.0000E+00,4.0000E+00,3.9025E-03,-5.6263E-03,1.1329E-02,-1.3142E-04
76,5.0000E+01,1.9700E+03,-9.6467E+00,-2.2782E+01,2.7725E-03,6.5702E-03,0.0000E+00,4.0000E+00,4.0440E-03,-5.4746E-03,1.2038E-02,-7.3772E-04
77,5.0000E+01,1.9850E+03,-9.6674E+00,-2.2598E+01,3.2175E-03,6.6299E-03,0.0000E+00,4.0000E+00,4.8070E-03,-5.6584E-03,1.2218E-02,-1.1623E-03
78,5.0000E+01,2.0000E+03,-9.6791E+00,-2.2421E+01,3.3052E-03,6.6972E-03,0.0000E+00,4.0000E+00,5.0571E-03,-5.8259E-03,1.2333E-02,-6.0015E-04
79,5.0000E+01,2.0150E+03,-9.6576E+00,-2.2232E+01,3.3048E-03,6.7349E-03,0.0000E+00,4.0000E+00,5.0162E-03,-6.6813E-03,1.2032E-02,3.7192E-05
80,5.0000E+01,2.0300E+03,-9.6182E+00,-2.2057E+01,3.4771E-03,4.6243E-03,0.0000E+00,4.0000E+00,5.3297E-03,-6.9321E-03,9.4383E-03,2.3670E-04
81,5.0000E+01,2.0450E+03,-9.6086E+00,-2.1958E+01,3.1654E-03,4.2306E-03,0.0000E+00,4.0000E+00,4.8260E-03,-6.4623E-03,8.7477E-03,1.4840E-04
82,5.0000E+01,2.0600E+03,-9.6253E+00,-2.1816E+01,2.9207E-03,4.4053E-03,0.0000E+00,4.0000E+00,4.4359E-03,-5.1233E-03,9.3750E-03,5.5860E-04
83,5.0000E+01,2.0750E+03,-9.6200E+00,-2.1694E+01,2.9276E-03,4.4004E-03,0.0000E+00,4.0000E+00,4.3958E-03,-5.3916E-03,9.2510E-03,1.1295E-03
84,5.0000E+01,2.0900E+03,-9.5793E+00,-2.1538E+01,2.8948E-03,4.0244E-03,0.0000E+00,4.0000E+00,4.2728E-03,-6.5605E-03,1.1019E-02,1.4333E-03
85,5.0000E+01,2.1050E+03,-9.5308E+00,-2.1354E+01,2.6980E-03,4.1308E-03,0.0000E+00,4.0000E+00,3.9141E-03,-7.9196E-03,1.2206E-02,4.1784E-04
86,5.0000E+01,2.1200E+03,-9.5270E+00,-2.1144E+01,2.6361E-03,3.7344E-03,0.0000E+00,4.0000E+00,3.8333E-03,-7.4310E-03,1.2719E-02,-1.4505E-03
87,5.0000E+01,2.1350E+03,-9.5660E+00,-2.0941E+01,2.5403E-03,4.2178E-03,0.0000E+00,4.0000E+00,3.7641E-03,-6.4607E-03,1.2787E-02,-2.1873E-03
88,5.0000E+01,2.1500E+03,-9.5500E+00,-2.0747E+01,2.6592E-03,4.1234E-03,0.0000E+00,4.0000E+00,4.0284E-03,-5.1414E-03,1.1577E-02,-2.3890E-03
89,5.0000E+01,2.1650E+03,-9.5754E+00,-2.0591E+01,3.0673E-03,3.9557E-03,0.0000E+00,4.0000E+00,4.6529E-03,-4.6462E-03,1.1576E-02,-2.4485E-03
90,5.0000E+01,2.1800E+03,-9.5829E+00,-2.0425E+01,3.1319E-03,3.6858E-03,0.0000E+00,4.0000E+00,4.7143E-03,-5.5942E-03,1.0802E-02,-2.2842E-04
91,5.0000E+01,2.1950E+03,-9.5005E+00,-2.0315E+01,3.3774E-03,3.5174E-03,0.0000E+00,4.0000E+00,5.0130E-03,-7.1684E-03,1.0047E-02,1.1543E-03
92,5.0000E+01,2.2100E+03,-9.4672E+00,-2.0139E+01,3.5885E-03,3.3470E-03,0.0000E+00,4.0000E+00,5.2243E-03,-8.4692E-03,1.0585E-02,1.1654E-03
93,5.0000E+01,2.2250E+03,-9.4605E+00,-2.0003E+01,2.9796E-03,3.7251E-03,0.0000E+00,4.0000E+00,4.3084E-03,-8.0399E-03,1.0938E-02,-2.2521E-04
94,5.0000E+01,2.2400E+03,-9.4964E+00,-1.9804E+01,2.5594E-03,4.3857E-03,0.0000E+00,4.0000E+00,3.6461E-03,-6.2646E-03,1.1210E-02,-7.5905E-04
95,5.0000E+01,2.2550E+03,-9.5476E+00,-1.9657E+01,2.4010E-03,4.5374E-03,0.0000E+00,4.0000E+00,3.4411E-03,-4.4850E-03,1.1030E-02,-6.5672E-04
96,5.0000E+01,2.2700E+03,-9.5581E+00,-1.9488E+01,2.2840E-03,4.5436E-03,0.0000E+00,4.0000E+00,3.2525E-03,-1.9488E-03,1.1463E-02,5.5604E-05
97,5.0000E+01,2.2850E+03,-9.5821E+00,-1.9314E+01,2.8613E-03,3.5789E-03,0.0000E+00,4.0000E+00,4.1502E-03,-1.7297E-03,1.1237E-02,8.6374E-04
