SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,4.1000E+02,4.9901E-01,2.6378E-01,6.1132E-03,4.3840E-02,0.0000E+00,4.0000E+00,8.3247E-03,0.0000E+00,0.0000E+00,0.0000E+00
1,5.0000E+01,4.2500E+02,4.2127E-01,3.1507E-01,5.6524E-03,4.5563E-02,0.0000E+00,4.0000E+00,7.9730E-03,0.0000E+00,0.0000E+00,0.0000E+00
2,5.0000E+01,4.4000E+02,4.1134E-01,1.8681E-01,5.8360E-03,4.4888E-02,0.0000E+00,4.0000E+00,7.7739E-03,0.0000E+00,0.0000E+00,0.0000E+00
3,5.0000E+01,4.5500E+02,4.3075E-01,3.2312E-01,5.7111E-03,4.4283E-02,0.0000E+00,4.0000E+00,8.0630E-03,0.0000E+00,0.0000E+00,0.0000E+00
4,5.0000E+01,4.7000E+02,4.2497E-01,2.4874E-01,5.2612E-03,4.7055E-02,0.0000E+00,4.0000E+00,7.1356E-03,0.0000E+00,0.0000E+00,0.0000E+00
5,5.0000E+01,4.8500E+02,4.8636E-01,1.4446E-01,5.4639E-03,5.3327E-02,0.0000E+00,4.0000E+00,7.0060E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,5.0000E+01,5.0000E+02,5.6475E-01,-9.6465E-02,5.1695E-03,6.2233E-02,0.0000E+00,4.0000E+00,6.4358E-03,-1.2030E-01,-2.1333E-03,1.0454E-02
7,5.0000E+01,5.1500E+02,5.9038E-01,8.0210E-02,5.5962E-03,7.0802E-02,0.0000E+00,4.0000E+00,7.0232E-03,-1.2279E-01,-2.1538E-03,7.9167E-03
8,5.0000E+01,5.3000E+02,6.1597E-01,-8.5664E-02,5.6608E-03,7.7003E-02,0.0000E+00,4.0000E+00,7.0651E-03,-1.2550E-01,-8.1958E-03,4.0831E-03
9,5.0000E+01,5.4500E+02,6.5753E-01,-7.0598E-02,5.7322E-03,8.8085E-02,0.0000E+00,4.0000E+00,7.3058E-03,-1.2251E-01,-1.7130E-03,8.3902E-03
10,5.0000E+01,5.6000E+02,7.4821E-01,-1.5253E-01,5.6117E-03,9.3103E-02,0.0000E+00,4.0000E+00,7.1072E-03,-1.1551E-01,6.2590E-03,8.7459E-03
11,5.0000E+01,5.7500E+02,8.0007E-01,5.8016E-02,5.2093E-03,9.2266E-02,0.0000E+00,4.0000E+00,6.6700E-03,-1.0851E-01,1.1123E-02,8.2613E-03
12,5.0000E+01,5.9000E+02,1.4502E+00,-3.7468E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
13,5.0000E+01,6.0500E+02,8.6521E-01,1.2341E-01,5.0009E-03,7.7953E-02,0.0000E+00,4.0000E+00,6.3322E-03,0.0000E+00,0.0000E+00,0.0000E+00
14,5.0000E+01,6.2000E+02,0.0000E+00,0.0000E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
15,5.0000E+01,6.3500E+02,9.0918E-01,-7.0877E-02,5.0662E-03,6.1836E-02,0.0000E+00,4.0000E+00,6.3241E-03,-7.3098E-02,-9.0537E-03,-2.1341E-03
16,5.0000E+01,6.5000E+02,9.0489E-01,-1.8908E-01,5.2675E-03,5.6014E-02,0.0000E+00,4.0000E+00,6.7304E-03,-7.4105E-02,-2.3630E-03,-1.8111E-03
17,5.0000E+01,6.6500E+02,9.3048E-01,-1.4416E-01,5.6771E-03,5.2560E-02,0.0000E+00,4.0000E+00,7.2511E-03,-7.4744E-02,1.7742E-02,-1.3617E-03
18,5.0000E+01,6.8000E+02,9.1359E-01,2.9641E-01,6.4735E-03,5.1715E-02,0.0000E+00,4.0000E+00,8.2507E-03,-7.4448E-02,3.6287E-03,1.2132E-03
