SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,4.1000E+02,4.4322E+01,-7.0940E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
1,5.0000E+01,4.2500E+02,4.4287E+01,-5.0704E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
2,5.0000E+01,4.4000E+02,4.4261E+01,-5.1014E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
3,5.0000E+01,4.5500E+02,4.4134E+01,-3.7556E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
4,5.0000E+01,4.7000E+02,4.4185E+01,-6.4434E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
5,5.0000E+01,4.8500E+02,4.4201E+01,-9.6363E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
6,5.0000E+01,5.0000E+02,4.4316E+01,-1.1622E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
7,5.0000E+01,5.1500E+02,4.4379E+01,-8.9796E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
8,5.0000E+01,5.3000E+02,4.4426E+01,-1.0855E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
9,5.0000E+01,5.4500E+02,4.4455E+01,-9.9294E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
10,5.0000E+01,5.6000E+02,4.4575E+01,-1.2584E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
11,5.0000E+01,5.7500E+02,4.4583E+01,-1.0224E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
12,5.0000E+01,5.9000E+02,1.4502E+00,-3.7468E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
13,5.0000E+01,6.0500E+02,4.4626E+01,-1.0776E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
14,5.0000E+01,6.2000E+02,0.0000E+00,0.0000E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
15,5.0000E+01,6.3500E+02,4.4671E+01,-1.1708E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
16,5.0000E+01,6.5000E+02,4.4694E+01,-1.2867E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
17,5.0000E+01,6.6500E+02,4.4726E+01,-1.0820E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
18,5.0000E+01,6.8000E+02,4.4731E+01,-5.1110E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
19,5.0000E+01,6.9500E+02,4.4807E+01,-1.1256E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
20,5.0000E+01,7.1000E+02,1.8197E+00,-6.9934E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
21,5.0000E+01,7.2500E+02,4.4810E+01,-1.4840E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
22,5.0000E+01,7.4000E+02,4.4806E+01,-1.1038E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
23,5.0000E+01,7.5500E+02,4.4765E+01,-7.6551E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
24,5.0000E+01,7.7000E+02,1.7198E+00,2.2477E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
25,5.0000E+01,7.8500E+02,4.4753E+01,-1.0418E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
26,5.0000E+01,8.0000E+02,5.0308E+01,-3.0626E+02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
27,5.0000E+01,8.1500E+02,5.2656E+01,-4.8464E+02,2.8772E-03,4.4262E-01,0.0000E+00,4.0000E+00,4.2837E-03,-8.4477E-02,1.8118E-01,2.5148E-03
28,5.0000E+01,8.3000E+02,5.3035E+01,-4.8212E+02,2.7870E-03,2.4134E-01,0.0000E+00,4.0000E+00,4.1067E-03,-8.5543E-02,2.0840E-01,-1.0334E-03
29,5.0000E+01,8.4500E+02,5.3216E+01,-4.7898E+02,2.8235E-03,1.0420E-01,0.0000E+00,4.0000E+00,4.1436E-03,-8.5605E-02,2.5267E-01,-3.7109E-03
30,5.0000E+01,8.6000E+02,5.3311E+01,-4.7543E+02,2.8272E-03,2.8662E-02,0.0000E+00,4.0000E+00,4.1638E-03,-8.9635E-02,2.6423E-01,4.4351E-05
31,5.0000E+01,8.7500E+02,5.3601E+01,-4.7191E+02,2.5616E-03,3.1742E-02,0.0000E+00,4.0000E+00,3.7291E-03,-9.1777E-02,2.4999E-01,1.8984E-03
32,5.0000E+01,8.9000E+02,5.3800E+01,-4.6864E+02,2.6125E-03,3.5430E-02,0.0000E+00,4.0000E+00,3.7745E-03,-9.3293E-02,2.4180E-01,-1.5167E-03
33,5.0000E+01,9.0500E+02,5.3840E+01,-4.6539E+02,2.8790E-03,3.5497E-02,0.0000E+00,4.0000E+00,4.1592E-03,-9.2074E-02,2.4052E-01,-1.4908E-03
34,5.0000E+01,9.2000E+02,5.3880E+01,-4.6221E+02,3.1817E-03,2.9161E-02,0.0000E+00,4.0000E+00,4.8270E-03,-9.0211E-02,2.4556E-01,-9.1395E-05
35,5.0000E+01,9.3500E+02,5.3908E+01,-4.5879E+02,3.0907E-03,2.1928E-02,0.0000E+00,4.0000E+00,4.7388E-03,-8.8874E-02,2.5671E-01,6.5099E-04
36,5.0000E+01,9.5000E+02,5.3966E+01,-4.5529E+02,2.9532E-03,2.1050E-02,0.0000E+00,4.0000E+00,4.4770E-03,-8.8461E-02,2.5715E-01,1.6214E-03
37,5.0000E+01,9.6500E+02,5.4120E+01,-4.5186E+02,2.9150E-03,2.5090E-02,0.0000E+00,4.0000E+00,4.3120E-03,-8.9417E-02,2.5028E-01,1.7361E-03
38,5.0000E+01,9.8000E+02,5.4180E+01,-4.4856E+02,2.7931E-03,3.0411E-02,0.0000E+00,4.0000E+00,4.0924E-03,-9.0268E-02,2.4782E-01,2.3181E-03
39,5.0000E+01,9.9500E+02,5.4354E+01,-4.4519E+02,2.8476E-03,2.8786E-02,0.0000E+00,4.0000E+00,4.1438E-03,-9.1354E-02,2.4886E-01,4.1629E-03
40,5.0000E+01,1.0100E+03,5.4442E+01,-4.4186E+02,3.0381E-03,2.9866E-02,0.0000E+00,4.0000E+00,4.4738E-03,-9.1229E-02,2.5205E-01,3.6545E-03
41,5.0000E+01,1.0250E+03,5.4569E+01,-4.3841E+02,2.8607E-03,2.8049E-02,0.0000E+00,4.0000E+00,4.2642E-03,-9.0717E-02,2.5746E-01,3.4694E-03
42,5.0000E+01,1.0400E+03,5.4634E+01,-4.3491E+02,2.8037E-03,2.1815E-02,0.0000E+00,4.0000E+00,4.1667E-03,-9.0108E-02,2.5689E-01,3.7014E-03
43,5.0000E+01,1.0550E+03,5.4816E+01,-4.3149E+02,2.7990E-03,2.3672E-02,0.0000E+00,4.0000E+00,4.2253E-03,-8.9758E-02,2.5778E-01,2.4365E-03
44,5.0000E+01,1.0700E+03,5.4814E+01,-4.2799E+02,3.0925E-03,1.9805E-02,0.0000E+00,4.0000E+00,4.5402E-03,-9.0123E-02,2.6447E-01,3.5011E-03
45,5.0000E+01,1.0850E+03,5.5026E+01,-4.2441E+02,3.2198E-03,2.6780E-02,0.0000E+00,4.0000E+00,4.7107E-03,-8.8901E-02,2.6866E-01,3.7685E-03
46,5.0000E+01,1.1000E+03,5.4975E+01,-4.2080E+02,2.8385E-03,3.2473E-02,0.0000E+00,4.0000E+00,4.0917E-03,-8.8744E-02,2.6859E-01,1.1376E-03
47,5.0000E+01,1.1150E+03,5.5061E+01,-4.1720E+02,3.3489E-03,3.9890E-02,0.0000E+00,4.0000E+00,4.8501E-03,-8.8523E-02,2.6580E-01,1.3372E-03
48,5.0000E+01,1.1300E+03,5.5101E+01,-4.1365E+02,3.2590E-03,4.2029E-02,0.0000E+00,4.0000E+00,4.7131E-03,-9.0506E-02,2.5936E-01,1.8412E-03
49,5.0000E+01,1.1450E+03,5.5204E+01,-4.1025E+02,2.9827E-03,4.1954E-02,0.0000E+00,4.0000E+00,4.3781E-03,-9.1565E-02,2.5294E-01,2.0535E-03
50,5.0000E+01,1.1600E+03,5.5201E+01,-4.0687E+02,2.8555E-03,4.0118E-02,0.0000E+00,4.0000E+00,4.2362E-03,-9.1929E-02,2.5068E-01,3.7637E-03
