SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,4.1000E+02,4.4322E+01,-7.0940E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
1,5.0000E+01,4.2500E+02,4.4287E+01,-5.0704E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
2,5.0000E+01,4.4000E+02,4.4261E+01,-5.1014E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
3,5.0000E+01,4.5500E+02,4.4134E+01,-3.7556E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
4,5.0000E+01,4.7000E+02,4.4185E+01,-6.4434E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
5,5.0000E+01,4.8500E+02,4.4201E+01,-9.6363E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
6,5.0000E+01,5.0000E+02,4.4316E+01,-1.1622E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
7,5.0000E+01,5.1500E+02,4.4379E+01,-8.9796E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
8,5.0000E+01,5.3000E+02,4.4426E+01,-1.0855E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
9,5.0000E+01,5.4500E+02,4.4455E+01,-9.9294E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
10,5.0000E+01,5.6000E+02,4.4575E+01,-1.2584E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
11,5.0000E+01,5.7500E+02,4.4583E+01,-1.0224E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
12,5.0000E+01,5.9000E+02,1.4502E+00,-3.7468E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
13,5.0000E+01,6.0500E+02,4.4626E+01,-1.0776E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
14,5.0000E+01,6.2000E+02,0.0000E+00,0.0000E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
15,5.0000E+01,6.3500E+02,4.4671E+01,-1.1708E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
16,5.0000E+01,6.5000E+02,4.4694E+01,-1.2867E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
17,5.0000E+01,6.6500E+02,4.4726E+01,-1.0820E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
18,5.0000E+01,6.8000E+02,4.4731E+01,-5.1110E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
19,5.0000E+01,6.9500E+02,4.4807E+01,-1.1256E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
20,5.0000E+01,7.1000E+02,1.8197E+00,-6.9934E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
21,5.0000E+01,7.2500E+02,4.4810E+01,-1.4840E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
22,5.0000E+01,7.4000E+02,4.4806E+01,-1.1038E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
23,5.0000E+01,7.5500E+02,4.4765E+01,-7.6551E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
24,5.0000E+01,7.7000E+02,1.7198E+00,2.2477E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
25,5.0000E+01,7.8500E+02,4.4753E+01,-1.0418E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
26,5.0000E+01,8.0000E+02,5.0308E+01,-3.0626E+02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
27,5.0000E+01,8.1500E+02,5.2737E+01,-5.4168E+02,2.9049E-03,4.4957E-01,0.0000E+00,4.0000E+00,4.3250E-03,-9.0119E-02,2.0415E-01,2.3236E-03
28,5.0000E+01,8.3000E+02,5.3194E+01,-5.3887E+02,3.0711E-03,2.4758E-01,0.0000E+00,4.0000E+00,4.5249E-03,-9.1785E-02,2.3441E-01,-9.0639E-04
29,5.0000E+01,8.4500E+02,5.3445E+01,-5.3539E+02,2.8821E-03,1.0788E-01,0.0000E+00,4.0000E+00,4.2297E-03,-9.2738E-02,2.8534E-01,-3.7874E-03
30,5.0000E+01,8.6000E+02,5.3559E+01,-5.3141E+02,2.7835E-03,3.0484E-02,0.0000E+00,4.0000E+00,4.1020E-03,-9.7259E-02,3.0128E-01,-9.8464E-05
31,5.0000E+01,8.7500E+02,5.3881E+01,-5.2742E+02,2.3686E-03,3.7579E-02,0.0000E+00,4.0000E+00,3.4508E-03,-9.8865E-02,2.8758E-01,2.2066E-03
32,5.0000E+01,8.9000E+02,5.4149E+01,-5.2370E+02,2.8794E-03,3.9006E-02,0.0000E+00,4.0000E+00,4.1632E-03,-9.9425E-02,2.7735E-01,-1.5503E-03
33,5.0000E+01,9.0500E+02,5.4216E+01,-5.2004E+02,3.3259E-03,3.7590E-02,0.0000E+00,4.0000E+00,4.8085E-03,-9.8162E-02,2.7306E-01,-1.2758E-03
34,5.0000E+01,9.2000E+02,5.4329E+01,-5.1650E+02,3.6479E-03,3.3957E-02,0.0000E+00,4.0000E+00,5.5387E-03,-9.7063E-02,2.7530E-01,1.2678E-03
35,5.0000E+01,9.3500E+02,5.4409E+01,-5.1274E+02,3.3217E-03,2.5530E-02,0.0000E+00,4.0000E+00,5.0963E-03,-9.7250E-02,2.8635E-01,1.2114E-03
36,5.0000E+01,9.5000E+02,5.4455E+01,-5.0886E+02,3.2331E-03,2.9356E-02,0.0000E+00,4.0000E+00,4.9038E-03,-9.7086E-02,2.8897E-01,1.9171E-03
37,5.0000E+01,9.6500E+02,5.4591E+01,-5.0506E+02,2.8490E-03,3.1351E-02,0.0000E+00,4.0000E+00,4.2153E-03,-9.7376E-02,2.8084E-01,5.1522E-03
38,5.0000E+01,9.8000E+02,5.4773E+01,-5.0142E+02,2.7740E-03,3.9107E-02,0.0000E+00,4.0000E+00,4.0643E-03,-9.7380E-02,2.8082E-01,6.1769E-03
39,5.0000E+01,9.9500E+02,5.4941E+01,-4.9759E+02,2.9214E-03,3.3095E-02,0.0000E+00,4.0000E+00,4.2509E-03,-9.8530E-02,2.8429E-01,6.3262E-03
40,5.0000E+01,1.0100E+03,5.5065E+01,-4.9384E+02,3.1371E-03,2.7908E-02,0.0000E+00,4.0000E+00,4.6210E-03,-9.9247E-02,2.8601E-01,6.8573E-03
41,5.0000E+01,1.0250E+03,5.5291E+01,-4.8998E+02,2.9581E-03,2.8579E-02,0.0000E+00,4.0000E+00,4.4117E-03,-9.9497E-02,2.9259E-01,5.5151E-03
42,5.0000E+01,1.0400E+03,5.5337E+01,-4.8604E+02,3.1916E-03,2.4349E-02,0.0000E+00,4.0000E+00,4.7449E-03,-9.9229E-02,2.9296E-01,4.2455E-03
43,5.0000E+01,1.0550E+03,5.5554E+01,-4.8217E+02,3.0862E-03,2.9802E-02,0.0000E+00,4.0000E+00,4.6592E-03,-9.9991E-02,2.9071E-01,5.8769E-03
44,5.0000E+01,1.0700E+03,5.5733E+01,-4.7834E+02,3.1314E-03,2.9546E-02,0.0000E+00,4.0000E+00,4.5972E-03,-1.0149E-01,2.9904E-01,5.6387E-03
45,5.0000E+01,1.0850E+03,5.5894E+01,-4.7429E+02,3.1567E-03,3.5304E-02,0.0000E+00,4.0000E+00,4.6191E-03,-1.0121E-01,3.0739E-01,5.4868E-03
46,5.0000E+01,1.1000E+03,5.5907E+01,-4.7023E+02,2.9209E-03,3.9128E-02,0.0000E+00,4.0000E+00,4.2124E-03,-1.0031E-01,3.0826E-01,4.2982E-03
47,5.0000E+01,1.1150E+03,5.6003E+01,-4.6613E+02,3.0213E-03,4.2801E-02,0.0000E+00,4.0000E+00,4.3776E-03,-9.8532E-02,3.0781E-01,2.2245E-03
48,5.0000E+01,1.1300E+03,5.5979E+01,-4.6206E+02,3.0241E-03,3.7826E-02,0.0000E+00,4.0000E+00,4.3750E-03,-9.9192E-02,2.9247E-01,2.8203E-03
49,5.0000E+01,1.1450E+03,5.6129E+01,-4.5838E+02,3.0769E-03,3.5195E-02,0.0000E+00,4.0000E+00,4.5187E-03,-9.8687E-02,2.7991E-01,3.6534E-03
50,5.0000E+01,1.1600E+03,5.6111E+01,-4.5463E+02,2.7764E-03,3.9015E-02,0.0000E+00,4.0000E+00,4.1209E-03,-9.8095E-02,2.8128E-01,4.9796E-03
