SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,6.8000E+02,-3.6803E-01,-2.8905E-02,4.2598E-03,3.3905E-02,0.0000E+00,4.0000E+00,5.6563E-03,0.0000E+00,0.0000E+00,0.0000E+00
1,5.0000E+01,6.9500E+02,-3.8124E-01,-5.6221E-02,4.1821E-03,3.3762E-02,0.0000E+00,4.0000E+00,5.4929E-03,0.0000E+00,0.0000E+00,0.0000E+00
2,5.0000E+01,7.1000E+02,-8.1263E-01,-1.6390E-02,5.2362E-03,3.3421E-02,0.0000E+00,4.0000E+00,6.8445E-03,0.0000E+00,0.0000E+00,0.0000E+00
3,5.0000E+01,7.4000E+02,0.0000E+00,0.0000E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,1.1000E+01,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
4,5.0000E+01,8.0000E+02,-4.9021E-01,-1.6766E-01,5.0805E-03,4.1268E-02,0.0000E+00,4.0000E+00,6.8271E-03,0.0000E+00,0.0000E+00,0.0000E+00
5,5.0000E+01,8.1500E+02,-3.9974E-01,-4.4457E-02,5.0707E-03,3.9550E-02,0.0000E+00,4.0000E+00,6.6617E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,5.0000E+01,8.3000E+02,-5.4240E-01,-7.8640E-02,6.2575E-03,3.7607E-02,0.0000E+00,4.0000E+00,8.1217E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,5.0000E+01,8.4500E+02,-4.3026E-01,-6.6402E-02,5.9328E-03,4.2475E-02,0.0000E+00,4.0000E+00,7.7484E-03,0.0000E+00,0.0000E+00,0.0000E+00
8,5.0000E+01,8.7500E+02,-2.2664E-01,-5.5382E-02,2.5541E-03,2.4830E-02,0.0000E+00,4.0000E+00,3.4108E-03,-2.1914E-03,1.3148E-05,2.1758E-03
9,5.0000E+01,8.9000E+02,-2.6047E-01,-7.0127E-03,2.6588E-03,9.3316E-03,0.0000E+00,4.0000E+00,3.6673E-03,-1.3226E-03,-1.5001E-03,1.5838E-03
10,5.0000E+01,9.0500E+02,-2.8200E-01,-4.5718E-02,2.7871E-03,1.1181E-02,0.0000E+00,4.0000E+00,3.9443E-03,3.2780E-05,-2.7595E-03,5.1565E-04
11,5.0000E+01,9.2000E+02,-2.8727E-01,-8.0262E-02,2.8001E-03,1.2670E-02,0.0000E+00,4.0000E+00,3.9666E-03,4.4744E-04,-1.8893E-03,6.2712E-04
12,5.0000E+01,9.3500E+02,-2.7011E-01,-9.5842E-02,2.8129E-03,1.3041E-02,0.0000E+00,4.0000E+00,3.8470E-03,4.2856E-04,-3.4286E-04,3.0765E-04
13,5.0000E+01,9.5000E+02,-2.7805E-01,-8.2001E-02,3.0922E-03,1.3200E-02,0.0000E+00,4.0000E+00,4.2483E-03,6.0452E-05,2.1030E-04,-3.3813E-04
14,5.0000E+01,9.6500E+02,-2.8254E-01,-8.1765E-02,3.3248E-03,1.1104E-02,0.0000E+00,4.0000E+00,4.5125E-03,-1.6254E-04,3.0395E-04,-4.5312E-04
15,5.0000E+01,9.8000E+02,-2.7964E-01,-6.5796E-02,3.2717E-03,1.0345E-02,0.0000E+00,4.0000E+00,4.4509E-03,-3.6123E-04,1.6172E-05,-5.3658E-04
16,5.0000E+01,9.9500E+02,-2.8759E-01,-7.7260E-02,3.2081E-03,1.2615E-02,0.0000E+00,4.0000E+00,4.3651E-03,-1.6834E-04,-6.1340E-04,-6.0238E-04
17,5.0000E+01,1.0100E+03,-2.8684E-01,-8.4616E-02,3.5244E-03,1.3506E-02,0.0000E+00,4.0000E+00,4.7861E-03,1.4021E-04,-8.7830E-04,-4.4994E-04
18,5.0000E+01,1.0250E+03,-2.8966E-01,-1.0587E-01,3.5628E-03,1.4885E-02,0.0000E+00,4.0000E+00,4.8827E-03,5.0627E-04,-4.9717E-04,-2.2217E-04
