 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
    66    0.584              -8               0              -8          0.0000;
    67    0.593              -8               0              -9          0.0000;
    68    0.602              -8               0              -9          0.0000;
    69    0.611              -8               0             -10          0.0000;
    70    0.620              -8               0             -10          0.0000;
    71    0.629              -8               0             -10          0.0000;
    72    0.638              -8               0             -10          0.0000;
    73    0.646              -8               0             -10          0.0000;
    74    0.655              -8               0             -10          0.0000;
    75    0.664              -8               0             -10          0.0000;
    76    0.673              -8               0             -10          0.0000;
    77    0.682              -8               0             -10          0.0000;
    78    0.691              -8               0             -10          0.0000;
    79    0.699              -8               0             -10          0.0000;
    80    0.708              -8               0             -10          0.0000;
    81    0.717              -8               0             -10          0.0000;
    82    0.726              -8               0             -10          0.0000;
    83    0.735              -8               0             -10          0.0000;
    84    0.744              -8               0             -10          0.0000;
    85    0.753              -9               0             -10          0.0000;
    86    0.761              -9               0             -10          0.0000;
    87    0.770              -9               0              -9          0.0000;
    88    0.779              -9               0              -9          0.0000;
    89    0.788              -8               0              -9          0.0000;
    90    0.797              -8               0              -9          0.0000;
    91    0.806              -8               0              -9          0.0000;
    92    0.815              -8               0              -9          0.0000;
    93    0.823              -8               0              -9          0.0000;
    94    0.832              -9               0              -9          0.0000;
    95    0.841              -9               0             -10          0.0000;
    96    0.850              -9               0             -10          0.0000;
    97    0.859              -9               0             -11          0.0000;
    98    0.868              -9               0             -11          0.0000;
    99    0.877              -9               0             -11          0.0000;
   100    0.885             -10               0             -12          0.0000;
   101    0.894             -10               0             -12          0.0000;
   102    0.903             -10               0             -12          0.0000;
   103    0.912             -10               0             -10          0.0000;
   104    0.921              -9               0             -10          0.0000;
   105    0.930              -9               0             -10          0.0000;
   106    0.939              -9               0             -10          0.0000;
   107    0.947              -9               0             -10          0.0000;
   108    0.956              -9               0              -9          0.0000;
   109    0.965              -9               0              -9          0.0000;
   110    0.974              -8               0              -9          0.0000;
   111    0.983              -8               0              -9          0.0000;
   112    0.992              -8               0              -9          0.0000;
   113    1.001              -8               0              -8          0.0000;
   114    1.009              -7               0              -8          0.0000;
   115    1.018              -7               0              -8          0.0000;
   116    1.027              -7               0              -8          0.0000;
   117    1.036              -7               0              -8          0.0000;
   118    1.045              -7               0              -9          0.0000;
   119    1.054              -7               0              -9          0.0000;
   120    1.063              -9               0              -9          0.0000;
   121    1.071              -9               0             -10          0.0000;
   122    1.080              -9               0             -10          0.0000;
   123    1.089              -9               0             -11          0.0000;
   124    1.098             -10               0             -11          0.0000;
   125    1.107             -10               0             -12          0.0000;
   126    1.116             -10               0             -12          0.0000;
   127    1.124             -10               0             -12          0.0000;
   128    1.133              -9               0             -10          0.0000;
   129    1.142              -9               0              -9          0.0000;
   130    1.151              -8               0              -8          0.0000;
   131    1.160              -7               0              -7          0.0000;
   132    1.169              -5               0              -5          0.0000;
   133    1.178              -4               0              -3          0.0000;
   134    1.186              -3               0              -2          0.0000;
   135    1.195              -4               0              -4          0.0000;
   136    1.204              -6               0              -7          0.0000;
   137    1.213             -12               0             -15          0.0000;
   138    1.222             -24               0             -29          0.0000;
   139    1.231             -42               0             -47          0.0000;
   140    1.240             -65               0             -69          0.0000;
   141    1.248             -91               0             -96          0.0000;
   142    1.257            -119               0            -125          0.0000;
   143    1.266            -150               0            -157          0.0000;
   144    1.275            -183              -1            -190          0.0000;
   145    1.284            -216              -1            -224          0.0000;
   146    1.293            -248              -1            -257          0.0000;
   147    1.302            -278              -1            -289          0.0000;
   148    1.310            -307              -1            -319          0.0000;
   149    1.319            -335              -1            -346          0.0000;
   150    1.328            -358              -1            -369          0.0000;
   151    1.337            -378              -1            -388          0.0000;
   152    1.346            -392              -1            -402          0.0000;
   153    1.355            -402              -1            -411          0.0000;
   154    1.364            -406              -1            -416          0.0000;
   155    1.372            -406              -1            -414          0.0000;
   156    1.381            -401              -1            -407          0.0000;
   157    1.390            -391              -1            -395          0.0000;
   158    1.399            -376              -1            -378          0.0000;
   159    1.408            -356              -1            -357          0.0000;
   160    1.417            -331              -1            -333          0.0000;
   161    1.426            -304              -1            -305          0.0000;
   162    1.434            -276              -1            -276          0.0000;
   163    1.443            -246              -1            -245          0.0000;
   164    1.452            -217              -1            -213          0.0000;
   165    1.461            -187               0            -182          0.0000;
   166    1.470            -157               0            -153          0.0000;
   167    1.479            -130               0            -125          0.0000;
   168    1.488            -106               0            -100          0.0000;
   169    1.496             -83               0             -78          0.0000;
   170    1.505             -66               0             -60          0.0000;
   171    1.514             -53               0             -47          0.0000;
   172    1.523             -43               0             -38          0.0000;
   173    1.532             -39               0             -35          0.0000;
   174    1.541             -41               0             -37          0.0000;
   175    1.549             -45               0             -43          0.0000;
   176    1.558             -54               0             -55          0.0000;
   177    1.567             -68               0             -71          0.0000;
   178    1.576             -87               0             -90          0.0000;
   179    1.585            -110               0            -114          0.0000;
   180    1.594            -135               0            -140          0.0000;
   181    1.603            -162               0            -167          0.0000;
   182    1.611            -191              -1            -197          0.0000;
   183    1.620            -219              -1            -226          0.0000;
   184    1.629            -247              -1            -255          0.0000;
   185    1.638            -274              -1            -283          0.0000;
   186    1.647            -298              -1            -309          0.0000;
   187    1.656            -322              -1            -333          0.0000;
   188    1.665            -342              -1            -353          0.0000;
   189    1.673            -359              -1            -369          0.0000;
   190    1.682            -371              -1            -381          0.0000;
   191    1.691            -379              -1            -389          0.0000;
   192    1.700            -383              -1            -392          0.0000;
   193    1.709            -382              -1            -390          0.0000;
   194    1.718            -377              -1            -383          0.0000;
   195    1.727            -368              -1            -372          0.0000;
   196    1.735            -355              -1            -357          0.0000;
   197    1.744            -336              -1            -338          0.0000;
   198    1.753            -314              -1            -316          0.0000;
   199    1.762            -291              -1            -292          0.0000;
   200    1.771            -266              -1            -266          0.0000;
   201    1.780            -240              -1            -238          0.0000;
   202    1.789            -214              -1            -211          0.0000;
   203    1.797            -188              -1            -183          0.0000;
   204    1.806            -162              -1            -157          0.0000;
   205    1.815            -138               0            -133          0.0000;
   206    1.824            -117               0            -111          0.0000;
   207    1.833             -98               0             -93          0.0000;
   208    1.842             -83               0             -78          0.0000;
   209    1.851             -73               0             -67          0.0000;
   210    1.859             -65               0             -60          0.0000;
   211    1.868             -63               0             -58          0.0000;
   212    1.877             -64               0             -60          0.0000;
   213    1.886             -69               0             -67          0.0000;
   214    1.895             -78               0             -78          0.0000;
   215    1.904             -90               0             -92          0.0000;
   216    1.913            -107               0            -110          0.0000;
   217    1.921            -128              -1            -131          0.0000;
   218    1.930            -150              -1            -154          0.0000;
   219    1.939            -174              -1            -179          0.0000;
   220    1.948            -200              -1            -205          0.0000;
   221    1.957            -224              -1            -231          0.0000;
   222    1.966            -248              -1            -256          0.0000;
   223    1.974            -271              -1            -281          0.0000;
   224    1.983            -293              -1            -303          0.0000;
   225    1.992            -312              -1            -323          0.0000;
   226    2.001            -330              -1            -340          0.0000;
   227    2.010            -343              -1            -354          0.0000;
   228    2.019            -354              -1            -363          0.0000;
   229    2.028            -360              -1            -369          0.0000;
   230    2.036            -362              -1            -370          0.0000;
   231    2.045            -360              -1            -368          0.0000;
   232    2.054            -355              -1            -361          0.0000;
   233    2.063            -346              -1            -350          0.0000;
   234    2.072            -334              -1            -336          0.0000;
   235    2.081            -317              -1            -319          0.0000;
   236    2.090            -298              -1            -299          0.0000;
   237    2.098            -277              -1            -277          0.0000;
   238    2.107            -255              -1            -254          0.0000;
   239    2.116            -232              -1            -230          0.0000;
   240    2.125            -209              -1            -205          0.0000;
   241    2.134            -186              -1            -182          0.0000;
   242    2.143            -164              -1            -159          0.0000;
   243    2.152            -143              -1            -139          0.0000;
   244    2.160            -126              -1            -120          0.0000;
   245    2.169            -110              -1            -105          0.0000;
   246    2.178             -98              -1             -93          0.0000;
   247    2.187             -90               0             -84          0.0000;
   248    2.196             -85               0             -79          0.0000;
   249    2.205             -83               0             -78          0.0000;
   250    2.214             -85               0             -82          0.0000;
   251    2.222             -90              -1             -89          0.0000;
   252    2.231             -99              -1             -99          0.0000;
   253    2.240            -111              -1            -113          0.0000;
   254    2.249            -126              -1            -129          0.0000;
   255    2.258            -145              -1            -149          0.0000;
   256    2.267            -165              -1            -169          0.0000;
   257    2.276            -187              -1            -191          0.0000;
   258    2.284            -208              -1            -214          0.0000;
   259    2.293            -230              -1            -237          0.0000;
   260    2.302            -251              -1            -258          0.0000;
   261    2.311            -271              -1            -279          0.0000;
   262    2.320            -289              -1            -298          0.0000;
   263    2.329            -305              -1            -315          0.0000;
   264    2.338            -319              -1            -329          0.0000;
   265    2.346            -330              -1            -340          0.0000;
   266    2.355            -338              -1            -347          0.0000;
   267    2.364            -342              -1            -351          0.0000;
   268    2.373            -343              -1            -352          0.0000;
   269    2.382            -340              -1            -347          0.0000;
   270    2.391            -335              -1            -340          0.0000;
   271    2.399            -326              -1            -330          0.0000;
   272    2.408            -314              -1            -317          0.0000;
   273    2.417            -298              -1            -301          0.0000;
   274    2.426            -281              -1            -282          0.0000;
   275    2.435            -263              -1            -263          0.0000;
   276    2.444            -243              -1            -242          0.0000;
   277    2.453            -223              -1            -221          0.0000;
   278    2.461            -203              -1            -200          0.0000;
   279    2.470            -184              -1            -179          0.0000;
   280    2.479            -165              -1            -160          0.0000;
   281    2.488            -147              -1            -143          0.0000;
   282    2.497            -133              -1            -128          0.0000;
   283    2.506            -121              -1            -116          0.0000;
   284    2.515            -111              -1            -106          0.0000;
   285    2.523            -105              -1            -100          0.0000;
   286    2.532            -102              -1             -97          0.0000;
   287    2.541            -102              -1             -98          0.0000;
   288    2.550            -105              -1            -102          0.0000;
   289    2.559            -110              -1            -110          0.0000;
   290    2.568            -119              -1            -120          0.0000;
   291    2.577            -130              -1            -133          0.0000;
   292    2.585            -145              -1            -148          0.0000;
   293    2.594            -162              -1            -165          0.0000;
   294    2.603            -180              -1            -184          0.0000;
   295    2.612            -199              -1            -203          0.0000;
   296    2.621            -218              -1            -223          0.0000;
   297    2.630            -236              -1            -242          0.0000;
   298    2.639            -254              -1            -261          0.0000;
   299    2.647            -270              -1            -279          0.0000;
   300    2.656            -286              -1            -294          0.0000;
   301    2.665            -298              -1            -308          0.0000;
   302    2.674            -309              -1            -319          0.0000;
   303    2.683            -318              -1            -327          0.0000;
   304    2.692            -323              -1            -332          0.0000;
   305    2.701            -325              -1            -334          0.0000;
   306    2.709            -324              -1            -332          0.0000;
   307    2.718            -321              -1            -328          0.0000;
   308    2.727            -315              -1            -320          0.0000;
   309    2.736            -306              -1            -310          0.0000;
   310    2.745            -295              -1            -297          0.0000;
   311    2.754            -281              -1            -282          0.0000;
   312    2.763            -265              -1            -265          0.0000;
   313    2.771            -249              -1            -248          0.0000;
   314    2.780            -232              -1            -230          0.0000;
   315    2.789            -214              -1            -212          0.0000;
   316    2.798            -198              -1            -193          0.0000;
   317    2.807            -181              -1            -177          0.0000;
   318    2.816            -165              -1            -161          0.0000;
   319    2.824            -151              -1            -147          0.0000;
   320    2.833            -140              -1            -135          0.0000;
   321    2.842            -130              -1            -126          0.0000;
   322    2.851            -124              -1            -119          0.0000;
   323    2.860            -120              -1            -116          0.0000;
   324    2.869            -119              -1            -115          0.0000;
   325    2.878            -120              -1            -117          0.0000;
   326    2.886            -123              -1            -122          0.0000;
   327    2.895            -130              -1            -130          0.0000;
   328    2.904            -138              -1            -140          0.0000;
   329    2.913            -150              -1            -153          0.0000;
   330    2.922            -163              -1            -166          0.0000;
   331    2.931            -178              -1            -182          0.0000;
   332    2.940            -194              -1            -198          0.0000;
   333    2.948            -210              -1            -215          0.0000;
   334    2.957            -226              -1            -232          0.0000;
   335    2.966            -242              -1            -249          0.0000;
   336    2.975            -257              -1            -264          0.0000;
   337    2.984            -270              -1            -278          0.0000;
   338    2.993            -282              -1            -291          0.0000;
   339    3.002            -292              -1            -301          0.0000;
   340    3.010            -300              -1            -309          0.0000;
   341    3.019            -305              -1            -314          0.0000;
   342    3.028            -308              -1            -317          0.0000;
   343    3.037            -308              -1            -318          0.0000;
   344    3.046            -307              -1            -314          0.0000;
   345    3.055            -302              -1            -308          0.0000;
   346    3.064            -296              -1            -300          0.0000;
   347    3.072            -287              -1            -290          0.0000;
   348    3.081            -277              -1            -278          0.0000;
   349    3.090            -264              -1            -264          0.0000;
   350    3.099            -250              -1            -249          0.0000;
   351    3.108            -236              -1            -234          0.0000;
   352    3.117            -221              -1            -218          0.0000;
   353    3.126            -206              -1            -203          0.0000;
   354    3.134            -192              -1            -188          0.0000;
   355    3.143            -178              -1            -174          0.0000;
   356    3.152            -166              -1            -162          0.0000;
   357    3.161            -155              -1            -151          0.0000;
   358    3.170            -147              -1            -143          0.0000;
   359    3.179            -141              -1            -136          0.0000;
   360    3.188            -137              -1            -132          0.0000;
   361    3.196            -135              -1            -131          0.0000;
   362    3.205            -136              -1            -132          0.0000;
   363    3.214            -138              -1            -136          0.0000;
   364    3.223            -142              -1            -142          0.0000;
   365    3.232            -149              -1            -150          0.0000;
   366    3.241            -158              -1            -160          0.0000;
   367    3.249            -168              -1            -171          0.0000;
   368    3.258            -181              -1            -184          0.0000;
   369    3.267            -194              -1            -198          0.0000;
   370    3.276            -207              -1            -212          0.0000;
   371    3.285            -221              -1            -226          0.0000;
   372    3.294            -235              -1            -241          0.0000;
   373    3.303            -247              -1            -254          0.0000;
   374    3.311            -259              -1            -266          0.0000;
   375    3.320            -269              -1            -277          0.0000;
   376    3.329            -278              -1            -286          0.0000;
   377    3.338            -285              -1            -294          0.0000;
   378    3.347            -290              -1            -299          0.0000;
   379    3.356            -293              -1            -302          0.0000;
   380    3.365            -294              -1            -303          0.0000;
   381    3.373            -293              -1            -300          0.0000;
   382    3.382            -290              -1            -296          0.0000;
   383    3.391            -285              -1            -289          0.0000;
   384    3.400            -278              -1            -281          0.0000;
   385    3.409            -270              -1            -271          0.0000;
   386    3.418            -259              -1            -260          0.0000;
   387    3.427            -249              -1            -248          0.0000;
   388    3.435            -237              -1            -235          0.0000;
   389    3.444            -224              -1            -222          0.0000;
   390    3.453            -211              -1            -209          0.0000;
   391    3.462            -199              -1            -196          0.0000;
   392    3.471            -188              -1            -184          0.0000;
   393    3.480            -177              -1            -173          0.0000;
   394    3.489            -168              -1            -164          0.0000;
   395    3.497            -161              -1            -157          0.0000;
   396    3.506            -155              -1            -151          0.0000;
   397    3.515            -151              -1            -147          0.0000;
   398    3.524            -150              -1            -146          0.0000;
   399    3.533            -149              -1            -146          0.0000;
   400    3.542            -151              -1            -149          0.0000;
   401    3.551            -155              -1            -154          0.0000;
   402    3.559            -160              -1            -161          0.0000;
   403    3.568            -167              -1            -169          0.0000;
   404    3.577            -175              -1            -178          0.0000;
   405    3.586            -186              -1            -189          0.0000;
   406    3.595            -196              -1            -200          0.0000;
   407    3.604            -208              -1            -212          0.0000;
   408    3.613            -219              -1            -224          0.0000;
   409    3.621            -230              -1            -236          0.0000;
   410    3.630            -241              -1            -247          0.0000;
   411    3.639            -251              -1            -257          0.0000;
   412    3.648            -259              -1            -267          0.0000;
   413    3.657            -267              -1            -274          0.0000;
   414    3.666            -273              -1            -281          0.0000;
   415    3.674            -277              -1            -285          0.0000;
   416    3.683            -279              -1            -288          0.0000;
   417    3.692            -280              -1            -289          0.0000;
   418    3.701            -280              -1            -287          0.0000;
   419    3.710            -278              -1            -283          0.0000;
   420    3.719            -274              -1            -278          0.0000;
   421    3.728            -269              -1            -271          0.0000;
   422    3.736            -262              -1            -263          0.0000;
   423    3.745            -254              -1            -254          0.0000;
   424    3.754            -245              -1            -244          0.0000;
   425    3.763            -235              -1            -233          0.0000;
   426    3.772            -224              -1            -222          0.0000;
   427    3.781            -214              -1            -211          0.0000;
   428    3.790            -204              -1            -201          0.0000;
   429    3.798            -194              -1            -191          0.0000;
   430    3.807            -186              -1            -182          0.0000;
   431    3.816            -178              -1            -175          0.0000;
   432    3.825            -172              -1            -168          0.0000;
   433    3.834            -167              -1            -164          0.0000;
   434    3.843            -165              -1            -161          0.0000;
   435    3.852            -163              -1            -159          0.0000;
   436    3.860            -164              -1            -160          0.0000;
   437    3.869            -164              -1            -162          0.0000;
   438    3.878            -167              -1            -166          0.0000;
   439    3.887            -171              -1            -172          0.0000;
   440    3.896            -177              -1            -178          0.0000;
   441    3.905            -184              -1            -186          0.0000;
   442    3.914            -192              -1            -195          0.0000;
   443    3.922            -201              -1            -205          0.0000;
   444    3.931            -210              -1            -214          0.0000;
   445    3.940            -219              -1            -224          0.0000;
   446    3.949            -229              -1            -234          0.0000;
   447    3.958            -238              -1            -243          0.0000;
   448    3.967            -246              -1            -251          0.0000;
   449    3.976            -252              -1            -259          0.0000;
   450    3.984            -258              -1            -265          0.0000;
   451    3.993            -263              -1            -270          0.0000;
   452    4.002            -266              -1            -274          0.0000;
   453    4.011            -268              -1            -276          0.0000;
   454    4.020            -269              -1            -277          0.0000;
   455    4.029            -268              -1            -274          0.0000;
   456    4.038            -266              -1            -271          0.0000;
   457    4.046            -263              -1            -267          0.0000;
   458    4.055            -258              -1            -261          0.0000;
   459    4.064            -253              -1            -254          0.0000;
   460    4.073            -246              -1            -246          0.0000;
   461    4.082            -239              -1            -238          0.0000;
   462    4.091            -231              -1            -229          0.0000;
   463    4.099            -222              -1            -220          0.0000;
   464    4.108            -214              -1            -212          0.0000;
   465    4.117            -206              -1            -203          0.0000;
   466    4.126            -199              -1            -195          0.0000;
   467    4.135            -192              -1            -189          0.0000;
   468    4.144            -186              -1            -182          0.0000;
   469    4.153            -181              -1            -178          0.0000;
   470    4.161            -178              -1            -174          0.0000;
   471    4.170            -175              -1            -172          0.0000;
   472    4.179            -174              -1            -171          0.0000;
   473    4.188            -174              -1            -172          0.0000;
   474    4.197            -176              -1            -174          0.0000;
   475    4.206            -179              -1            -178          0.0000;
   476    4.215            -182              -1            -183          0.0000;
   477    4.223            -187              -1            -189          0.0000;
   478    4.232            -193              -1            -195          0.0000;
   479    4.241            -199              -1            -202          0.0000;
   480    4.250            -206              -1            -210          0.0000;
   481    4.259            -214              -1            -218          0.0000;
   482    4.268            -221              -1            -226          0.0000;
   483    4.277            -228              -1            -234          0.0000;
   484    4.285            -235              -1            -241          0.0000;
   485    4.294            -242              -1            -247          0.0000;
   486    4.303            -247              -1            -253          0.0000;
   487    4.312            -251              -1            -258          0.0000;
   488    4.321            -255              -1            -261          0.0000;
   489    4.330            -257              -1            -264          0.0000;
   490    4.339            -258              -1            -265          0.0000;
   491    4.347            -258              -1            -264          0.0000;
   492    4.356            -258              -1            -263          0.0000;
   493    4.365            -255              -1            -260          0.0000;
   494    4.374            -253              -1            -256          0.0000;
   495    4.383            -249              -1            -251          0.0000;
   496    4.392            -244              -1            -245          0.0000;
   497    4.401            -239              -1            -239          0.0000;
   498    4.409            -233              -1            -232          0.0000;
   499    4.418            -226              -1            -225          0.0000;
   500    4.427            -219              -1            -218          0.0000;
   501    4.436            -213              -1            -211          0.0000;
   502    4.445            -207              -1            -204          0.0000;
   503    4.454            -201              -1            -198          0.0000;
   504    4.463            -197              -1            -193          0.0000;
   505    4.471            -192              -1            -189          0.0000;
   506    4.480            -189              -1            -185          0.0000;
   507    4.489            -187              -1            -183          0.0000;
   508    4.498            -185              -1            -182          0.0000;
   509    4.507            -185              -1            -182          0.0000;
   510    4.516            -187              -1            -184          0.0000;
   511    4.524            -187              -1            -186          0.0000;
   512    4.533            -190              -1            -189          0.0000;
   513    4.542            -193              -1            -193          0.0000;
   514    4.551            -197              -1            -198          0.0000;
   515    4.560            -202              -1            -204          0.0000;
   516    4.569            -207              -1            -210          0.0000;
   517    4.578            -212              -1            -216          0.0000;
   518    4.586            -218              -1            -222          0.0000;
   519    4.595            -224              -1            -229          0.0000;
   520    4.604            -230              -1            -234          0.0000;
   521    4.613            -235              -1            -240          0.0000;
   522    4.622            -239              -1            -245          0.0000;
   523    4.631            -243              -1            -249          0.0000;
   524    4.640            -246              -1            -251          0.0000;
   525    4.648            -247              -1            -254          0.0000;
   526    4.657            -249              -1            -255          0.0000;
   527    4.666            -249              -1            -256          0.0000;
   528    4.675            -249              -1            -254          0.0000;
   529    4.684            -248              -1            -252          0.0000;
   530    4.693            -245              -1            -249          0.0000;
   531    4.702            -243              -1            -245          0.0000;
   532    4.710            -239              -1            -241          0.0000;
   533    4.719            -235              -1            -236          0.0000;
   534    4.728            -231              -1            -230          0.0000;
   535    4.737            -226              -1            -225          0.0000;
   536    4.746            -221              -1            -219          0.0000;
   537    4.755            -216              -1            -214          0.0000;
   538    4.764            -211              -1            -209          0.0000;
   539    4.772            -207              -1            -204          0.0000;
   540    4.781            -203              -1            -200          0.0000;
   541    4.790            -199              -1            -197          0.0000;
   542    4.799            -197              -1            -194          0.0000;
   543    4.808            -195              -1            -192          0.0000;
   544    4.817            -194              -1            -191          0.0000;
   545    4.826            -194              -1            -191          0.0000;
   546    4.834            -194              -1            -192          0.0000;
   547    4.843            -196              -1            -194          0.0000;
   548    4.852            -198              -1            -197          0.0000;
   549    4.861            -200              -1            -200          0.0000;
   550    4.870            -203              -1            -204          0.0000;
   551    4.879            -206              -1            -208          0.0000;
   552    4.888            -210              -1            -213          0.0000;
   553    4.896            -214              -1            -218          0.0000;
   554    4.905            -219              -1            -222          0.0000;
   555    4.914            -223              -1            -227          0.0000;
   556    4.923            -227              -1            -232          0.0000;
   557    4.932            -231              -1            -236          0.0000;
   558    4.941            -234              -1            -239          0.0000;
   559    4.949            -237              -1            -242          0.0000;
   560    4.958            -239              -1            -245          0.0000;
   561    4.967            -241              -1            -246          0.0000;
   562    4.976            -242              -1            -247          0.0000;
   563    4.985            -242              -1            -248          0.0000;
   564    4.994            -241              -1            -246          0.0000;
   565    5.003            -240              -1            -244          0.0000;
   566    5.011            -238              -1            -242          0.0000;
   567    5.020            -237              -1            -239          0.0000;
   568    5.029            -234              -1            -235          0.0000;
   569    5.038            -231              -1            -231          0.0000;
   570    5.047            -227              -1            -227          0.0000;
   571    5.056            -224              -1            -223          0.0000;
   572    5.065            -220              -1            -219          0.0000;
   573    5.073            -216              -1            -215          0.0000;
   574    5.082            -213              -1            -211          0.0000;
   575    5.091            -210              -1            -207          0.0000;
   576    5.100            -207              -1            -204          0.0000;
   577    5.109            -205              -1            -202          0.0000;
   578    5.118            -203              -1            -200          0.0000;
   579    5.127            -202              -1            -199          0.0000;
   580    5.135            -201              -1            -198          0.0000;
   581    5.144            -201              -1            -199          0.0000;
   582    5.153            -201              -1            -200          0.0000;
   583    5.162            -203              -1            -201          0.0000;
   584    5.171            -204              -1            -204          0.0000;
   585    5.180            -206              -1            -206          0.0000;
   586    5.189            -209              -1            -210          0.0000;
   587    5.197            -211              -1            -213          0.0000;
   588    5.206            -214              -1            -217          0.0000;
   589    5.215            -218              -1            -221          0.0000;
   590    5.224            -221              -1            -225          0.0000;
   591    5.233            -224              -1            -228          0.0000;
   592    5.242            -227              -1            -231          0.0000;
   593    5.251            -230              -1            -234          0.0000;
   594    5.259            -232              -1            -237          0.0000;
   595    5.268            -234              -1            -238          0.0000;
   596    5.277            -235              -1            -240          0.0000;
   597    5.286            -236              -1            -241          0.0000;
   598    5.295            -236              -1            -241          0.0000;
   599    5.304            -236              -1            -240          0.0000;
   600    5.313            -235              -1            -239          0.0000;
   601    5.321            -234              -1            -237          0.0000;
   602    5.330            -232              -1            -235          0.0000;
   603    5.339            -230              -1            -232          0.0000;
   604    5.348            -228              -1            -229          0.0000;
   605    5.357            -226              -1            -226          0.0000;
   606    5.366            -223              -1            -223          0.0000;
   607    5.374            -220              -1            -220          0.0000;
   608    5.383            -218              -1            -216          0.0000;
   609    5.392            -215              -1            -213          0.0000;
   610    5.401            -213              -1            -211          0.0000;
   611    5.410            -210              -1            -208          0.0000;
   612    5.419            -209              -1            -206          0.0000;
   613    5.428            -207              -1            -205          0.0000;
   614    5.436            -206              -1            -204          0.0000;
   615    5.445            -206              -1            -204          0.0000;
   616    5.454            -206              -1            -204          0.0000;
   617    5.463            -206              -1            -205          0.0000;
   618    5.472            -208              -1            -206          0.0000;
   619    5.481            -208              -1            -208          0.0000;
   620    5.490            -210              -1            -210          0.0000;
   621    5.498            -212              -1            -213          0.0000;
   622    5.507            -214              -1            -215          0.0000;
   623    5.516            -216              -1            -218          0.0000;
   624    5.525            -218              -1            -221          0.0000;
   625    5.534            -221              -1            -224          0.0000;
   626    5.543            -223              -1            -227          0.0000;
   627    5.552            -226              -1            -229          0.0000;
   628    5.560            -227              -1            -231          0.0000;
   629    5.569            -229              -1            -233          0.0000;
   630    5.578            -230              -1            -235          0.0000;
   631    5.587            -231              -1            -236          0.0000;
   632    5.596            -232              -1            -237          0.0000;
   633    5.605            -232              -1            -237          0.0000;
   634    5.614            -232              -1            -235          0.0000;
   635    5.622            -231              -1            -234          0.0000;
   636    5.631            -230              -1            -233          0.0000;
