 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
    59    0.522               6             184               5          0.5000;
    60    0.531               6             180               5          0.5000;
    61    0.540               6             176               5          0.5000;
    62    0.549               6             173               5          0.5000;
    63    0.558               6             170               5          0.5000;
    64    0.567               6             168               5          0.5000;
    65    0.576               6             166               5          0.5000;
    66    0.584               6             166               5          0.5000;
    67    0.593               6             166               5          0.5000;
    68    0.602               6             166               5          0.5000;
    69    0.611               6             168               5          0.5000;
    70    0.620               6             169               5          0.5000;
    71    0.629               6             171               5          0.5000;
    72    0.638               6             173               5          0.5000;
    73    0.646               6             176               5          0.5000;
    74    0.655               6             177               5          0.5000;
    75    0.664               6             179               5          0.5000;
    76    0.673               6             180               5          0.5000;
    77    0.682               6             181               5          0.5000;
    78    0.691               6             182               5          0.5000;
    79    0.699               6             182               5          0.5000;
    80    0.708               6             182               5          0.5000;
    81    0.717               6             181               5          0.5000;
    82    0.726               6             180               5          0.5000;
    83    0.735               6             178               5          0.5000;
    84    0.744               6             177               5          0.5000;
    85    0.753               6             176               5          0.5000;
    86    0.761               6             175               5          0.5000;
    87    0.770               6             174               5          0.5000;
    88    0.779               6             174               5          0.5000;
    89    0.788               6             173               5          0.5000;
    90    0.797               6             173               5          0.5000;
    91    0.806               6             174               5          0.5000;
    92    0.815               6             174               5          0.5000;
    93    0.823               6             175               5          0.5000;
    94    0.832               6             176               5          0.5000;
    95    0.841               6             177               5          0.5000;
    96    0.850               6             178               5          0.5000;
    97    0.859               6             178               5          0.5000;
    98    0.868               6             179               5          0.5000;
    99    0.877               6             179               5          0.5000;
   100    0.885               6             179               5          0.5000;
   101    0.894               6             178               5          0.5000;
   102    0.903               6             178               4          0.5000;
   103    0.912               6             178               4          0.5000;
   104    0.921               6             177               5          0.5000;
   105    0.930               6             176               5          0.5000;
   106    0.939               6             176               5          0.5000;
   107    0.947               6             175               5          0.5000;
   108    0.956               6             175               5          0.5000;
   109    0.965               6             175               4          0.5000;
   110    0.974               6             175               4          0.5000;
   111    0.983               6             175               4          0.5000;
   112    0.992               6             176               4          0.5000;
   113    1.001               6             176               4          0.5000;
   114    1.009               6             177               4          0.5000;
   115    1.018               6             177               4          0.5000;
   116    1.027               5             177               4          0.5000;
   117    1.036               5             178               4          0.5000;
   118    1.045               5             178               4          0.5000;
   119    1.054               5             178               4          0.5000;
   120    1.063               5             178               4          0.5000;
   121    1.071               5             177               4          0.5000;
   122    1.080               5             177               4          0.5000;
   123    1.089               5             177               4          0.5000;
   124    1.098               5             176               4          0.5000;
   125    1.107               5             176               4          0.5000;
   126    1.116               5             176               4          0.5000;
   127    1.124               5             176               4          0.5000;
   128    1.133               6             176               5          0.5000;
   129    1.142               6             176               5          0.5000;
   130    1.151               6             176               5          0.5000;
   131    1.160               6             176               5          0.5000;
   132    1.169               6             177               5          0.5000;
   133    1.178               6             177               5          0.5000;
   134    1.186               6             177               5          0.5000;
   135    1.195               6             177               5          0.5000;
   136    1.204               6             178               5          0.5000;
   137    1.213               6             178               5          0.5000;
   138    1.222               6             178               5          0.5000;
   139    1.231               6             177               5          0.5000;
   140    1.240               6             177               5          0.5000;
   141    1.248               6             177               5          0.5000;
   142    1.257               6             177               5          0.5000;
   143    1.266               6             176               5          0.5000;
   144    1.275               6             176               5          0.5000;
   145    1.284               6             176               5          0.5000;
   146    1.293               6             176               5          0.5000;
   147    1.302               6             176               5          0.5000;
   148    1.310               6             176               5          0.5000;
   149    1.319               6             176               5          0.5000;
   150    1.328               6             177               5          0.5000;
   151    1.337               6             177               5          0.5000;
   152    1.346               6             177               5          0.5000;
   153    1.355               6             177               5          0.5000;
   154    1.364               6             177               5          0.5000;
   155    1.372               6             177               5          0.5000;
   156    1.381               6             177               5          0.5000;
   157    1.390               6             177               4          0.5000;
   158    1.399               6             177               4          0.5000;
   159    1.408               6             177               4          0.5000;
   160    1.417               6             177               4          0.5000;
   161    1.426               6             177               4          0.5000;
   162    1.434               6             176               4          0.5000;
   163    1.443               6             176               4          0.5000;
   164    1.452               6             176               4          0.5000;
   165    1.461               6             176               4          0.5000;
   166    1.470               6             176               4          0.5000;
   167    1.479               6             177               4          0.5000;
   168    1.488               6             177               4          0.5000;
   169    1.496               6             177               4          0.5000;
   170    1.505               6             177               4          0.5000;
   171    1.514               6             177               4          0.5000;
   172    1.523               6             177               5          0.5000;
   173    1.532               6             177               5          0.5000;
   174    1.541               6             177               5          0.5000;
   175    1.549               6             177               5          0.5000;
   176    1.558               6             177               5          0.5000;
   177    1.567               6             177               5          0.5000;
   178    1.576               6             177               5          0.5000;
   179    1.585               6             177               5          0.5000;
   180    1.594               6             177               5          0.5000;
   181    1.603               6             177               5          0.5000;
   182    1.611               6             177               5          0.5000;
   183    1.620               6             177               5          0.5000;
   184    1.629               6             177               5          0.5000;
   185    1.638               6             177               6          0.5000;
   186    1.647               6             177               6          0.5000;
   187    1.656               6             177               6          0.5000;
   188    1.665               7             177               6          0.5000;
   189    1.673               7             177               6          0.5000;
   190    1.682               7             177               6          0.5000;
   191    1.691               7             177               6          0.5000;
   192    1.700               7             177               6          0.5000;
   193    1.709               7             177               6          0.5000;
   194    1.718               7             177               6          0.5000;
   195    1.727               7             177               6          0.5000;
   196    1.735               7             177               6          0.5000;
   197    1.744               7             177               6          0.5000;
   198    1.753               7             177               6          0.5000;
   199    1.762               7             177               6          0.5000;
   200    1.771               7             177               6          0.5000;
   201    1.780               7             177               6          0.5000;
   202    1.789               7             177               6          0.5000;
   203    1.797               6             177               6          0.5000;
   204    1.806               6             177               6          0.5000;
   205    1.815               6             177               6          0.5000;
   206    1.824               6             177               6          0.5000;
   207    1.833               6             177               6          0.5000;
   208    1.842               6             177               5          0.5000;
   209    1.851               6             177               5          0.5000;
   210    1.859               6             177               5          0.5000;
   211    1.868               6             177               5          0.5000;
   212    1.877               6             177               5          0.5000;
   213    1.886               6             177               5          0.5000;
   214    1.895               6             177               5          0.5000;
   215    1.904               6             177               5          0.5000;
   216    1.913               6             177               5          0.5000;
   217    1.921               6             177               5          0.5000;
   218    1.930               6             177               5          0.5000;
   219    1.939               6             177               5          0.5000;
   220    1.948               6             177               5          0.5000;
   221    1.957               6             177               5          0.5000;
   222    1.966               6             177               5          0.5000;
   223    1.974               6             177               5          0.5000;
   224    1.983               6             177               5          0.5000;
   225    1.992               6             177               5          0.5000;
   226    2.001               6             177               5          0.5000;
   227    2.010               6             177               5          0.5000;
   228    2.019               6             177               5          0.5000;
   229    2.028               6             177               5          0.5000;
   230    2.036               6             177               5          0.5000;
   231    2.045               6             177               5          0.5000;
   232    2.054               6             177               6          0.5000;
   233    2.063               6             177               6          0.5000;
   234    2.072               6             177               6          0.5000;
   235    2.081               7             177               6          0.5000;
   236    2.090               7             177               6          0.5000;
   237    2.098               7             177               6          0.5000;
   238    2.107               6             177               6          0.5000;
   239    2.116               6             177               6          0.5000;
   240    2.125               6             177               6          0.5000;
   241    2.134               6             177               6          0.5000;
   242    2.143               7             177               6          0.5000;
   243    2.152               7             177               6          0.5000;
   244    2.160               7             177               6          0.5000;
   245    2.169               7             177               6          0.5000;
   246    2.178               7             177               6          0.5000;
   247    2.187               7             177               6          0.5000;
   248    2.196               7             177               6          0.5000;
   249    2.205               7             177               6          0.5000;
   250    2.214               7             177               7          0.5000;
   251    2.222               7             177               7          0.5000;
   252    2.231               7             177               7          0.5000;
   253    2.240               7             177               7          0.5000;
   254    2.249               7             177               6          0.5000;
   255    2.258               7             177               6          0.5000;
   256    2.267               7             177               6          0.5000;
   257    2.276               7             177               6          0.5000;
   258    2.284               7             177               6          0.5000;
   259    2.293               7             177               6          0.5000;
   260    2.302               6             177               6          0.5000;
   261    2.311               6             177               5          0.5000;
   262    2.320               6             177               5          0.5000;
   263    2.329               6             177               5          0.5000;
   264    2.338               6             177               4          0.5000;
   265    2.346               6             177               4          0.5000;
   266    2.355               6             177               4          0.5000;
   267    2.364               6             177               4          0.5000;
   268    2.373               6             177               4          0.5000;
   269    2.382               6             177               4          0.5000;
   270    2.391               6             177               4          0.5000;
   271    2.399               6             177               4          0.5000;
   272    2.408               5             177               4          0.5000;
   273    2.417               5             177               4          0.5000;
   274    2.426               6             177               4          0.5000;
   275    2.435               6             177               5          0.5000;
   276    2.444               6             177               5          0.5000;
   277    2.453               6             177               5          0.5000;
   278    2.461               6             177               5          0.5000;
   279    2.470               6             177               5          0.5000;
   280    2.479               6             177               5          0.5000;
   281    2.488               6             177               5          0.5000;
   282    2.497               6             177               5          0.5000;
   283    2.506               6             177               5          0.5000;
   284    2.515               6             177               5          0.5000;
   285    2.523               6             177               5          0.5000;
   286    2.532               7             177               5          0.5000;
   287    2.541               7             177               6          0.5000;
   288    2.550               7             177               6          0.5000;
   289    2.559               7             177               7          0.5000;
   290    2.568               7             177               7          0.5000;
   291    2.577               7             178               7          0.5000;
   292    2.585               7             178               7          0.5000;
   293    2.594               7             178               7          0.5000;
   294    2.603               7             178               7          0.5000;
   295    2.612               7             178               7          0.5000;
   296    2.621               7             178               7          0.5000;
   297    2.630               7             178               7          0.5000;
   298    2.639               7             178               7          0.5000;
   299    2.647               7             178               7          0.5000;
   300    2.656               7             178               7          0.5000;
   301    2.665               7             178               7          0.5000;
   302    2.674               7             178               7          0.5000;
   303    2.683               7             178               7          0.5000;
   304    2.692               7             178               7          0.5000;
   305    2.701               7             178               7          0.5000;
   306    2.709               7             178               7          0.5000;
   307    2.718               7             178               7          0.5000;
   308    2.727               7             178               7          0.5000;
   309    2.736               7             178               7          0.5000;
   310    2.745               7             178               7          0.5000;
   311    2.754               7             178               7          0.5000;
   312    2.763               7             178               7          0.5000;
   313    2.771               7             178               7          0.5000;
   314    2.780               7             178               7          0.5000;
   315    2.789               7             178               7          0.5000;
   316    2.798               7             178               7          0.5000;
   317    2.807               7             178               7          0.5000;
   318    2.816               7             178               7          0.5000;
   319    2.824               7             178               6          0.5000;
   320    2.833               7             178               6          0.5000;
   321    2.842               7             178               6          0.5000;
   322    2.851               7             178               6          0.5000;
   323    2.860               7             178               6          0.5000;
   324    2.869               7             178               7          0.5000;
   325    2.878               7             178               7          0.5000;
   326    2.886               7             178               7          0.5000;
   327    2.895               7             178               7          0.5000;
   328    2.904               7             178               7          0.5000;
   329    2.913               7             178               7          0.5000;
   330    2.922               7             178               7          0.5000;
   331    2.931               7             178               7          0.5000;
   332    2.940               7             178               7          0.5000;
   333    2.948               7             178               7          0.5000;
   334    2.957               7             178               7          0.5000;
   335    2.966               7             178               7          0.5000;
   336    2.975               7             178               7          0.5000;
   337    2.984               7             178               7          0.5000;
   338    2.993               7             178               7          0.5000;
   339    3.002               7             178               7          0.0000;
   340    3.010               7             176               7          0.0000;
   341    3.019               7             172               7          0.0000;
   342    3.028               7             164               7          0.0000;
   343    3.037               7             152               6          0.0000;
   344    3.046               7             138               6          0.0000;
   345    3.055               6             121               5          0.0000;
   346    3.064               6             101               5          0.0000;
   347    3.072               6              81               4          0.0000;
   348    3.081               5              59               3          0.0000;
   349    3.090               5              36               3          0.0000;
   350    3.099               5              13               3          0.0000;
   351    3.108               5              -9               3          0.0000;
   352    3.117               4             -29               2          0.0000;
   353    3.126               4             -48               2          0.0000;
   354    3.134               4             -65               1          0.0000;
   355    3.143               3             -79               0          0.0000;
   356    3.152               3             -89               0          0.0000;
   357    3.161               3             -97              -1          0.0000;
   358    3.170               2            -101              -1          0.0000;
   359    3.179               2            -100              -1          0.0000;
   360    3.188               1             -97              -2          0.0000;
   361    3.196               1             -91              -2          0.0000;
   362    3.205               1             -82              -2          0.0000;
   363    3.214               1             -71              -2          0.0000;
   364    3.223               1             -58              -2          0.0000;
   365    3.232               1             -44              -2          0.0000;
   366    3.241               1             -30              -2          0.0000;
   367    3.249               2             -15              -2          0.0000;
   368    3.258               2              -0              -0          0.0000;
   369    3.267               2              13              -0          0.0000;
   370    3.276               2              26               0          0.0000;
   371    3.285               3              37               1          0.0000;
   372    3.294               3              46               1          0.0000;
   373    3.303               3              53               1          0.0000;
   374    3.311               3              58               2          0.0000;
   375    3.320               3              61               2          0.0000;
   376    3.329               4              61               2          0.0000;
   377    3.338               4              59               3          0.0000;
   378    3.347               4              55               3          0.0000;
   379    3.356               4              49               3          0.0000;
   380    3.365               4              42               4          0.0000;
   381    3.373               4              34               4          0.0000;
   382    3.382               4              26               4          0.0000;
   383    3.391               4              17               3          0.0000;
   384    3.400               4               8               3          0.0000;
   385    3.409               4               0               3          0.0000;
   386    3.418               4              -8               3          0.0000;
   387    3.427               4             -15               3          0.0000;
   388    3.435               4             -20               3          0.0000;
   389    3.444               4             -24               3          0.0000;
   390    3.453               4             -28               2          0.0000;
   391    3.462               4             -29               2          0.0000;
   392    3.471               4             -30               2          0.0000;
   393    3.480               4             -28               2          0.0000;
   394    3.489               4             -25               1          0.0000;
   395    3.497               4             -22               1          0.0000;
   396    3.506               4             -18               1          0.0000;
   397    3.515               3             -13               1          0.0000;
   398    3.524               3              -8               1          0.0000;
   399    3.533               4              -3               1          0.0000;
   400    3.542               4               1               3          0.0000;
   401    3.551               4               5               3          0.0000;
   402    3.559               4               9               3          0.0000;
   403    3.568               4              12               3          0.0000;
   404    3.577               4              14               3          0.0000;
   405    3.586               4              15               3          0.0000;
   406    3.595               4              16               3          0.0000;
   407    3.604               4              15               3          0.0000;
   408    3.613               4              14               3          0.0000;
   409    3.621               4              12               3          0.0000;
   410    3.630               4               9               3          0.0000;
   411    3.639               4               7               3          0.0000;
   412    3.648               4               4               3          0.0000;
   413    3.657               4               2               3          0.0000;
   414    3.666               4              -1               3          0.0000;
   415    3.674               4              -3               3          0.0000;
   416    3.683               4              -4               3          0.0000;
   417    3.692               4              -5               3          0.0000;
   418    3.701               4              -7               3          0.0000;
   419    3.710               4              -7               3          0.0000;
   420    3.719               4              -5               3          0.0000;
   421    3.728               4              -4               3          0.0000;
   422    3.736               4              -3               3          0.0000;
   423    3.745               4              -2               3          0.0000;
   424    3.754               4               0               3          0.0000;
   425    3.763               4               1               3          0.0000;
   426    3.772               4               3               3          0.0000;
   427    3.781               4               4               3          0.0000;
   428    3.790               4               5               3          0.0000;
   429    3.798               4               5               3          0.0000;
   430    3.807               4               5               3          0.0000;
   431    3.816               4               5               3          0.0000;
   432    3.825               4               5               3          0.0000;
   433    3.834               4               4               3          0.0000;
   434    3.843               4               3               3          0.0000;
   435    3.852               4               2               3          0.0000;
   436    3.860               4               1               3          0.0000;
   437    3.869               4               0               3          0.0000;
   438    3.878               4              -1               3          0.0000;
   439    3.887               4              -1               3          0.0000;
   440    3.896               4              -1               3          0.0000;
   441    3.905               4              -2               3          0.0000;
   442    3.914               4              -2               3          0.0000;
   443    3.922               4               0               3          0.0000;
   444    3.931               4               0               3          0.0000;
   445    3.940               4               1               3          0.0000;
   446    3.949               4               1               3          0.0000;
   447    3.958               4               2               3          0.0000;
   448    3.967               4               2               3          0.0000;
   449    3.976               4               3               3          0.0000;
   450    3.984               4               3               3          0.0000;
   451    3.993               4               3               4          0.0000;
   452    4.002               4               3               4          0.0000;
   453    4.011               4               2               4          0.0000;
   454    4.020               4               2               4          0.0000;
   455    4.029               4               2               4          0.0000;
   456    4.038               4               1               4          0.0000;
   457    4.046               4               1               4          0.0000;
   458    4.055               4               0               4          0.0000;
   459    4.064               5               0               4          0.0000;
   460    4.073               5              -0               4          0.0000;
   461    4.082               5              -1               4          0.0000;
   462    4.091               5               1               4          0.0000;
   463    4.099               5               1               4          0.0000;
   464    4.108               5               1               4          0.0000;
   465    4.117               5               2               4          0.0000;
   466    4.126               5               2               4          0.0000;
   467    4.135               5               2               4          0.0000;
   468    4.144               5               2               4          0.0000;
   469    4.153               5               2               4          0.0000;
   470    4.161               5               2               4          0.0000;
   471    4.170               5               2               4          0.0000;
   472    4.179               5               2               4          0.0000;
   473    4.188               5               2               4          0.0000;
   474    4.197               5               2               5          0.0000;
   475    4.206               5               1               5          0.0000;
   476    4.215               5               1               5          0.0000;
   477    4.223               5               1               5          0.0000;
   478    4.232               5               1               5          0.0000;
   479    4.241               5               1               4          0.0000;
   480    4.250               5               1               4          0.0000;
   481    4.259               5               1               4          0.0000;
   482    4.268               5               1               4          0.0000;
   483    4.277               5               1               4          0.0000;
   484    4.285               5               2               4          0.0000;
   485    4.294               5               2               4          0.0000;
   486    4.303               5               2               4          0.0000;
   487    4.312               5               2               4          0.0000;
   488    4.321               5               2               4          0.0000;
   489    4.330               5               2               4          0.0000;
   490    4.339               5               2               4          0.0000;
   491    4.347               5               2               4          0.0000;
   492    4.356               5               1               5          0.0000;
   493    4.365               5               1               5          0.0000;
   494    4.374               5               1               5          0.0000;
   495    4.383               5               1               5          0.0000;
   496    4.392               5               1               5          0.0000;
   497    4.401               5               1               5          0.0000;
   498    4.409               5               1               5          0.0000;
   499    4.418               5               1               5          0.0000;
   500    4.427               5               1               5          0.0000;
   501    4.436               5               2               5          0.0000;
   502    4.445               5               2               5          0.0000;
   503    4.454               5               2               5          0.0000;
   504    4.463               5               2               5          0.0000;
   505    4.471               5               2               5          0.0000;
   506    4.480               5               2               5          0.0000;
   507    4.489               5               2               5          0.0000;
   508    4.498               5               2               5          0.0000;
   509    4.507               6               2               5          0.0000;
   510    4.516               6               2               5          0.0000;
   511    4.524               6               2               5          0.0000;
   512    4.533               6               1               5          0.0000;
   513    4.542               6               1               5          0.0000;
   514    4.551               6               1               5          0.0000;
   515    4.560               6               1               5          0.0000;
   516    4.569               6               2               5          0.0000;
   517    4.578               6               2               5          0.0000;
   518    4.586               6               2               5          0.0000;
   519    4.595               5               2               5          0.0000;
   520    4.604               5               2               5          0.0000;
   521    4.613               5               2               5          0.0000;
   522    4.622               5               2               5          0.0000;
   523    4.631               5               2               5          0.0000;
   524    4.640               5               2               5          0.0000;
   525    4.648               5               2               5          0.0000;
   526    4.657               5               2               5          0.0000;
   527    4.666               5               2               5          0.0000;
   528    4.675               5               2               5          0.0000;
   529    4.684               5               1               5          0.0000;
   530    4.693               5               1               4          0.0000;
   531    4.702               5               1               4          0.0000;
   532    4.710               5               1               4          0.0000;
   533    4.719               5               1               4          0.0000;
   534    4.728               5               1               4          0.0000;
   535    4.737               5               1               4          0.0000;
   536    4.746               5               1               4          0.0000;
   537    4.755               5               1               4          0.0000;
   538    4.764               5               1               4          0.0000;
   539    4.772               5               1               4          0.0000;
   540    4.781               5               1               4          0.0000;
   541    4.790               5               1               4          0.0000;
   542    4.799               5               1               4          0.0000;
   543    4.808               5               1               4          0.0000;
   544    4.817               5               1               4          0.0000;
   545    4.826               5               1               4          0.0000;
   546    4.834               5               1               4          0.0000;
   547    4.843               5               1               4          0.0000;
   548    4.852               5               1               4          0.0000;
   549    4.861               5               1               4          0.0000;
   550    4.870               5               1               4          0.0000;
   551    4.879               5               1               4          0.0000;
   552    4.888               5               1               4          0.0000;
   553    4.896               5               1               4          0.0000;
   554    4.905               5               1               4          0.0000;
   555    4.914               5               1               4          0.0000;
   556    4.923               5               1               4          0.0000;
   557    4.932               5               1               4          0.0000;
   558    4.941               5               1               4          0.0000;
   559    4.949               5               1               4          0.0000;
   560    4.958               5               1               4          0.0000;
   561    4.967               5               1               4          0.0000;
   562    4.976               5               1               4          0.0000;
   563    4.985               5               1               4          0.0000;
   564    4.994               5               1               4          0.0000;
   565    5.003               5               1               4          0.0000;
   566    5.011               5               1               4          0.0000;
   567    5.020               5               1               4          0.0000;
   568    5.029               5               1               4          0.0000;
   569    5.038               5               1               4          0.0000;
   570    5.047               5               1               4          0.0000;
   571    5.056               5               1               4          0.0000;
   572    5.065               5               1               4          0.0000;
   573    5.073               5               1               4          0.0000;
   574    5.082               5               1               4          0.0000;
   575    5.091               5               1               4          0.0000;
   576    5.100               5               1               4          0.0000;
   577    5.109               5               1               4          0.0000;
   578    5.118               5               1               4          0.0000;
   579    5.127               5               1               4          0.0000;
   580    5.135               5               1               4          0.0000;
   581    5.144               5               1               4          0.0000;
   582    5.153               5               1               4          0.0000;
   583    5.162               5               1               4          0.0000;
   584    5.171               5               1               4          0.0000;
   585    5.180               5               1               4          0.0000;
   586    5.189               5               1               4          0.0000;
   587    5.197               5               1               4          0.0000;
   588    5.206               5               1               4          0.0000;
   589    5.215               5               1               5          0.0000;
   590    5.224               5               1               5          0.0000;
   591    5.233               5               1               5          0.0000;
   592    5.242               5               1               5          0.0000;
   593    5.251               5               1               4          0.0000;
   594    5.259               5               1               4          0.0000;
   595    5.268               5               1               4          0.0000;
   596    5.277               5               1               4          0.0000;
   597    5.286               5               1               4          0.0000;
   598    5.295               5               1               5          0.0000;
   599    5.304               5               1               5          0.0000;
   600    5.313               5               1               4          0.0000;
   601    5.321               5               1               4          0.0000;
   602    5.330               5               1               4          0.0000;
   603    5.339               5               1               4          0.0000;
   604    5.348               5               1               4          0.0000;
   605    5.357               5               1               4          0.0000;
   606    5.366               5               1               4          0.0000;
   607    5.374               5               1               4          0.0000;
   608    5.383               5               1               4          0.0000;
   609    5.392               5               1               4          0.0000;
   610    5.401               5               1               4          0.0000;
   611    5.410               5               1               4          0.0000;
   612    5.419               5               1               4          0.0000;
   613    5.428               5               1               4          0.0000;
   614    5.436               5               1               4          0.0000;
   615    5.445               5               1               4          0.0000;
   616    5.454               5               1               4          0.0000;
   617    5.463               5               1               4          0.0000;
   618    5.472               5               1               4          0.0000;
   619    5.481               5               1               4          0.0000;
   620    5.490               5               1               4          0.0000;
   621    5.498               5               1               4          0.0000;
   622    5.507               5               1               4          0.0000;
   623    5.516               5               1               4          0.0000;
   624    5.525               5               1               4          0.0000;
   625    5.534               5               1               4          0.0000;
   626    5.543               5               1               4          0.0000;
   627    5.552               5               1               4          0.0000;
   628    5.560               5               1               4          0.0000;
   629    5.569               5               1               4          0.0000;
   630    5.578               5               1               4          0.0000;
   631    5.587               5               1               4          0.0000;
   632    5.596               5               1               5          0.0000;
   633    5.605               5               1               5          0.0000;
   634    5.614               5               1               5          0.0000;
   635    5.622               5               1               5          0.0000;
   636    5.631               5               1               5          0.0000;
   637    5.640               5               1               4          0.0000;
   638    5.649               5               1               4          0.0000;
   639    5.658               5               1               4          0.0000;
   640    5.667               5               1               4          0.0000;
   641    5.676               5               1               4          0.0000;
   642    5.684               5               1               4          0.0000;
   643    5.693               5               1               4          0.0000;
   644    5.702               5               1               4          0.0000;
   645    5.711               5               1               4          0.0000;
   646    5.720               5               1               4          0.0000;
   647    5.729               5               1               4          0.0000;
   648    5.738               5               1               4          0.0000;
   649    5.746               5               1               4          0.0000;
   650    5.755               5               1               4          0.0000;
   651    5.764               5               1               4          0.0000;
   652    5.773               5               1               4          0.0000;
   653    5.782               5               1               4          0.0000;
   654    5.791               5               1               4          0.0000;
   655    5.799               5               1               4          0.0000;
   656    5.808               5               1               4          0.0000;
   657    5.817               4               1               4          0.0000;
   658    5.826               4               1               4          0.0000;
   659    5.835               4               1               4          0.0000;
   660    5.844               4               1               4          0.0000;
   661    5.853               4               1               4          0.0000;
   662    5.861               4               1               4          0.0000;
   663    5.870               4               1               4          0.0000;
   664    5.879               4               1               4          0.0000;
   665    5.888               4               1               4          0.0000;
   666    5.897               5               1               4          0.0000;
   667    5.906               5               1               4          0.0000;
   668    5.915               5               1               4          0.0000;
   669    5.923               5               1               4          0.0000;
   670    5.932               5               1               4          0.0000;
   671    5.941               5               1               4          0.0000;
   672    5.950               5               1               4          0.0000;
   673    5.959               5               1               4          0.0000;
   674    5.968               5               1               4          0.0000;
   675    5.977               5               1               4          0.0000;
   676    5.985               5               1               4          0.0000]
