SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,8.3000E+02,-1.0651E+01,2.4314E+00,2.4284E-03,7.8628E-03,0.0000E+00,4.0000E+00,3.3496E-03,4.8916E-04,-2.8618E-03,1.3398E-03
1,5.0000E+01,8.4500E+02,-1.0702E+01,2.4307E+00,2.1548E-03,7.7136E-03,0.0000E+00,4.0000E+00,3.0219E-03,1.4373E-03,-4.7179E-04,1.2694E-03
2,5.0000E+01,8.6000E+02,-1.0727E+01,2.4212E+00,2.2343E-03,6.5134E-03,0.0000E+00,4.0000E+00,3.0857E-03,1.8442E-03,7.9079E-04,1.8578E-03
3,5.0000E+01,8.7500E+02,-1.0670E+01,2.4705E+00,2.4095E-03,7.9388E-03,0.0000E+00,4.0000E+00,3.3636E-03,7.8206E-04,7.8024E-04,1.8135E-03
4,5.0000E+01,8.9000E+02,-1.0655E+01,2.4624E+00,2.9081E-03,7.4924E-03,0.0000E+00,4.0000E+00,3.8863E-03,-1.7174E-03,5.2877E-04,9.7400E-04
5,5.0000E+01,9.0500E+02,-1.0615E+01,2.4900E+00,3.0190E-03,9.6158E-03,0.0000E+00,4.0000E+00,4.0542E-03,-1.8874E-03,-1.2511E-04,9.2572E-05
6,5.0000E+01,9.2000E+02,-1.0682E+01,2.4745E+00,2.9190E-03,1.0050E-02,0.0000E+00,4.0000E+00,3.9099E-03,-4.7346E-04,-2.8161E-04,-4.5852E-04
7,5.0000E+01,9.3500E+02,-1.0699E+01,2.4884E+00,2.8786E-03,9.0069E-03,0.0000E+00,4.0000E+00,3.8570E-03,2.4406E-03,-9.3369E-05,-4.3061E-04
8,5.0000E+01,9.5000E+02,-1.0740E+01,2.4668E+00,2.7903E-03,8.2505E-03,0.0000E+00,4.0000E+00,3.7789E-03,3.8639E-03,6.3396E-04,-3.6766E-04
9,5.0000E+01,9.6500E+02,-1.0735E+01,2.5055E+00,2.6389E-03,8.0003E-03,0.0000E+00,4.0000E+00,3.5232E-03,3.7282E-03,6.5385E-04,2.8002E-04
10,5.0000E+01,9.8000E+02,-1.0703E+01,2.4951E+00,2.6018E-03,9.3123E-03,0.0000E+00,4.0000E+00,3.5162E-03,2.8098E-03,-6.1532E-04,-1.6901E-04
11,5.0000E+01,9.9500E+02,-1.0712E+01,2.4933E+00,2.8316E-03,7.8896E-03,0.0000E+00,4.0000E+00,3.8534E-03,2.0352E-03,-1.6643E-03,-1.9929E-04
12,5.0000E+01,1.0100E+03,-1.0695E+01,2.4386E+00,2.5353E-03,7.9502E-03,0.0000E+00,4.0000E+00,3.4701E-03,1.7777E-03,-2.5797E-03,5.4809E-04
13,5.0000E+01,1.0250E+03,-1.0680E+01,2.4043E+00,2.7597E-03,8.2856E-03,0.0000E+00,4.0000E+00,3.7590E-03,1.9770E-03,-1.3349E-03,6.9442E-04
