 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort
   363    3.214           64050           64050           63949           63934          0.5000;
   364    3.223           64333           64333           64216           64281          0.5000;
   365    3.232           64616           64616           64486           64550          0.5000;
   366    3.241           64897           64897           64758           64741          0.5000;
   367    3.249           65176           65176           65033           65097          0.5000;
   368    3.258           65452           65452           65311           65377          0.5000;
   369    3.267           65725           65725           65591           65576          0.5000;
   370    3.276           65996           65996           65873           65936          0.5000;
   371    3.285           66266           66266           66159           66229          0.5000;
   372    3.294           66535           66535           66446           66432          0.5000;
   373    3.303           66807           66807           66735           66793          0.5000;
   374    3.311           67080           67080           67024           67094          0.5000;
   375    3.320           67354           67354           67313           67301          0.5000;
   376    3.329           67627           67627           67603           67654          0.5000;
   377    3.338           67901           67901           67892           67960          0.5000;
   378    3.347           68175           68175           68179           68171          0.5000;
   379    3.356           68449           68449           68466           68514          0.5000;
   380    3.365           68724           68724           68750           68816          0.5000;
   381    3.373           69002           69002           69033           69028          0.5000;
   382    3.382           69283           69283           69313           69360          0.5000;
   383    3.391           69567           69567           69592           69652          0.5000;
   384    3.400           69856           69856           69869           69865          0.5000;
   385    3.409           70146           70146           70143           70190          0.5000;
   386    3.418           70437           70437           70416           70475          0.5000;
   387    3.427           70728           70728           70688           70682          0.5000;
   388    3.435           71019           71019           70960           71009          0.5000;
   389    3.444           71308           71308           71232           71289          0.5000;
   390    3.453           71597           71597           71504           71494          0.5000;
   391    3.462           71888           71888           71777           71826          0.5000;
   392    3.471           72179           72179           72051           72110          0.5000;
   393    3.480           72469           72469           72328           72311          0.5000;
   394    3.489           72759           72759           72606           72653          0.5000;
   395    3.497           73046           73046           72887           72947          0.5000;
   396    3.506           73331           73331           73170           73148          0.5000;
   397    3.515           73611           73611           73455           73498          0.5000;
   398    3.524           73888           73888           73744           73810          0.5000;
   399    3.533           74161           74161           74034           74012          0.5000;
   400    3.542           74435           74435           74327           74360          0.5000;
   401    3.551           74709           74709           74620           74687          0.5000;
   402    3.559           74985           74985           74915           74905          0.5000;
   403    3.568           75261           75261           75210           75241          0.5000;
   404    3.577           75538           75538           75505           75562          0.5000;
   405    3.586           75814           75814           75800           75801          0.5000;
   406    3.595           76091           76091           76094           76131          0.5000;
   407    3.604           76367           76367           76387           76436          0.5000;
   408    3.613           76647           76647           76678           76678          0.5000;
   409    3.621           76928           76928           76967           77013          0.5000;
   410    3.630           77213           77213           77254           77304          0.5000;
   411    3.639           77501           77501           77540           77534          0.5000;
   412    3.648           77794           77794           77823           77873          0.5000;
   413    3.657           78089           78089           78105           78165          0.5000;
   414    3.666           78386           78386           78386           78378          0.5000;
   415    3.674           78682           78682           78666           78712          0.5000;
   416    3.683           78977           78977           78946           79011          0.5000;
   417    3.692           79272           79272           79226           79215          0.5000;
   418    3.701           79568           79568           79506           79546          0.5000;
   419    3.710           79864           79864           79787           79855          0.5000;
   420    3.719           80161           80161           80070           80064          0.5000;
   421    3.728           80458           80458           80354           80386          0.5000;
   422    3.736           80754           80754           80641           80709          0.5000;
   423    3.745           81047           81047           80929           80928          0.5000;
   424    3.754           81339           81339           81221           81249          0.5000;
   425    3.763           81628           81628           81515           81581          0.5000;
   426    3.772           81914           81914           81810           81815          0.5000;
   427    3.781           82198           82198           82109           82137          0.5000;
   428    3.790           82483           82483           82409           82469          0.5000;
   429    3.798           82769           82769           82710           82716          0.5000;
   430    3.807           83056           83056           83012           83040          0.5000;
   431    3.816           83344           83344           83313           83375          0.5000;
   432    3.825           83632           83632           83616           83620          0.5000;
   433    3.834           83919           83919           83919           83945          0.5000;
   434    3.843           84206           84206           84221           84281          0.5000;
   435    3.852           84493           84493           84522           84526          0.5000;
   436    3.860           84783           84783           84820           84844          0.5000;
   437    3.869           85073           85073           85117           85175          0.5000;
   438    3.878           85368           85368           85412           85420          0.5000;
   439    3.887           85666           85666           85705           85727          0.5000;
   440    3.896           85967           85967           85996           86049          0.5000;
   441    3.905           86269           86269           86285           86292          0.5000;
   442    3.914           86573           86573           86572           86597          0.5000;
   443    3.922           86876           86876           86859           86907          0.5000;
   444    3.931           87179           87179           87145           87144          0.5000;
   445    3.940           87481           87481           87430           87458          0.5000;
   446    3.949           87785           87785           87716           87765          0.5000;
   447    3.958           88090           88090           88002           87998          0.5000;
   448    3.967           88396           88396           88289           88309          0.5000;
   449    3.976           88700           88700           88578           88632          0.5000;
   450    3.984           89003           89003           88869           88867          0.5000;
   451    3.993           89303           89303           89162           89173          0.5000;
   452    4.002           89599           89599           89457           89509          0.5000;
   453    4.011           89892           89892           89754           89762          0.5000;
   454    4.020           90182           90182           90054           90064          0.5000;
   455    4.029           90471           90471           90356           90399          0.5000;
   456    4.038           90760           90760           90660           90670          0.5000;
   457    4.046           91050           91050           90965           90986          0.5000;
   458    4.055           91340           91340           91271           91314          0.5000;
   459    4.064           91629           91629           91578           91584          0.5000;
   460    4.073           91917           91917           91885           91909          0.5000;
   461    4.082           92205           92205           92192           92244          0.5000;
   462    4.091           92494           92494           92498           92515          0.5000;
