SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,4.1000E+02,4.4322E+01,-7.0940E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
1,5.0000E+01,4.2500E+02,4.4287E+01,-5.0704E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
2,5.0000E+01,4.4000E+02,4.4261E+01,-5.1014E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
3,5.0000E+01,4.5500E+02,4.4134E+01,-3.7556E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
4,5.0000E+01,4.7000E+02,4.4185E+01,-6.4434E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
5,5.0000E+01,4.8500E+02,4.4201E+01,-9.6363E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
6,5.0000E+01,5.0000E+02,4.4316E+01,-1.1622E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
7,5.0000E+01,5.1500E+02,4.4379E+01,-8.9796E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
8,5.0000E+01,5.3000E+02,4.4426E+01,-1.0855E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
9,5.0000E+01,5.4500E+02,4.4455E+01,-9.9294E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
10,5.0000E+01,5.6000E+02,4.4575E+01,-1.2584E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
11,5.0000E+01,5.7500E+02,4.4583E+01,-1.0224E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
12,5.0000E+01,5.9000E+02,1.4502E+00,-3.7468E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
13,5.0000E+01,6.0500E+02,4.4626E+01,-1.0776E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
14,5.0000E+01,6.2000E+02,0.0000E+00,0.0000E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
15,5.0000E+01,6.3500E+02,4.4671E+01,-1.1708E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
16,5.0000E+01,6.5000E+02,4.4694E+01,-1.2867E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
17,5.0000E+01,6.6500E+02,4.4726E+01,-1.0820E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
18,5.0000E+01,6.8000E+02,4.4731E+01,-5.1110E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
19,5.0000E+01,6.9500E+02,4.4807E+01,-1.1256E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
20,5.0000E+01,7.1000E+02,1.8197E+00,-6.9934E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
21,5.0000E+01,7.2500E+02,4.4810E+01,-1.4840E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
22,5.0000E+01,7.4000E+02,4.4806E+01,-1.1038E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
23,5.0000E+01,7.5500E+02,4.4765E+01,-7.6551E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
24,5.0000E+01,7.7000E+02,1.7198E+00,2.2477E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
25,5.0000E+01,7.8500E+02,4.4753E+01,-1.0418E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
26,5.0000E+01,8.0000E+02,4.5290E+01,-5.0234E+01,3.9742E-03,1.4222E-01,0.0000E+00,4.0000E+00,5.6712E-03,-3.3825E-02,3.3262E-02,6.5735E-04
27,5.0000E+01,8.1500E+02,4.5179E+01,-4.9770E+01,2.7066E-03,6.1384E-02,0.0000E+00,4.0000E+00,3.8997E-03,-2.6818E-02,2.7468E-02,1.6934E-03
28,5.0000E+01,8.3000E+02,4.5343E+01,-4.9429E+01,2.9252E-03,3.8552E-02,0.0000E+00,4.0000E+00,4.2164E-03,-1.4308E-02,2.0975E-02,-1.7416E-03
29,5.0000E+01,8.4500E+02,4.5217E+01,-4.9151E+01,2.7068E-03,2.7966E-02,0.0000E+00,4.0000E+00,3.8820E-03,-1.2239E-02,2.0787E-02,-2.5422E-03
30,5.0000E+01,8.6000E+02,4.5314E+01,-4.8872E+01,2.7781E-03,2.5526E-02,0.0000E+00,4.0000E+00,3.8812E-03,-1.1770E-02,2.1995E-02,-8.8368E-04
31,5.0000E+01,8.7500E+02,4.5194E+01,-4.8542E+01,2.9692E-03,2.5359E-02,0.0000E+00,4.0000E+00,4.1152E-03,-1.0246E-02,2.0298E-02,3.1545E-04
32,5.0000E+01,8.9000E+02,4.5303E+01,-4.8260E+01,3.0158E-03,3.4065E-02,0.0000E+00,4.0000E+00,4.1680E-03,-7.8855E-03,1.8841E-02,1.3394E-03
33,5.0000E+01,9.0500E+02,4.5250E+01,-4.7958E+01,3.3881E-03,4.3944E-02,0.0000E+00,4.0000E+00,4.6793E-03,-5.4909E-03,1.8198E-02,7.8745E-04
34,5.0000E+01,9.2000E+02,4.5329E+01,-4.7749E+01,3.5811E-03,4.7572E-02,0.0000E+00,4.0000E+00,5.0130E-03,-4.6283E-03,1.7981E-02,1.0899E-03
35,5.0000E+01,9.3500E+02,4.5260E+01,-4.7479E+01,3.7278E-03,3.8125E-02,0.0000E+00,4.0000E+00,5.2537E-03,-5.7062E-03,1.9174E-02,3.0424E-03
36,5.0000E+01,9.5000E+02,4.5376E+01,-4.7220E+01,3.3523E-03,3.4847E-02,0.0000E+00,4.0000E+00,4.7384E-03,-8.0711E-03,1.8026E-02,4.1972E-03
37,5.0000E+01,9.6500E+02,4.5352E+01,-4.6955E+01,3.1982E-03,2.8266E-02,0.0000E+00,4.0000E+00,4.5460E-03,-1.1434E-02,1.6592E-02,3.7727E-03
38,5.0000E+01,9.8000E+02,4.5432E+01,-4.6718E+01,2.9996E-03,3.0163E-02,0.0000E+00,4.0000E+00,4.2873E-03,-1.3342E-02,1.5317E-02,5.7103E-03
39,5.0000E+01,9.9500E+02,4.5517E+01,-4.6490E+01,3.1813E-03,3.1335E-02,0.0000E+00,4.0000E+00,4.5564E-03,-1.2820E-02,1.8744E-02,2.8690E-03
40,5.0000E+01,1.0100E+03,4.5371E+01,-4.6151E+01,2.9099E-03,3.0652E-02,0.0000E+00,4.0000E+00,4.1094E-03,-1.0149E-02,2.1401E-02,3.3558E-03
41,5.0000E+01,1.0250E+03,4.5469E+01,-4.5874E+01,3.1060E-03,3.5935E-02,0.0000E+00,4.0000E+00,4.3599E-03,-8.8855E-03,1.9601E-02,4.0507E-03
42,5.0000E+01,1.0400E+03,4.5398E+01,-4.5581E+01,3.2162E-03,3.6233E-02,0.0000E+00,4.0000E+00,4.5413E-03,-8.8045E-03,1.7436E-02,5.1384E-03
43,5.0000E+01,1.0550E+03,4.5524E+01,-4.5376E+01,3.3488E-03,3.7512E-02,0.0000E+00,4.0000E+00,4.7991E-03,-1.1714E-02,1.8922E-02,7.1686E-03
44,5.0000E+01,1.0700E+03,4.5564E+01,-4.5054E+01,3.4130E-03,3.8546E-02,0.0000E+00,4.0000E+00,4.8708E-03,-1.4061E-02,2.0656E-02,8.7336E-03
45,5.0000E+01,1.0850E+03,4.5756E+01,-4.4767E+01,3.5723E-03,4.3756E-02,0.0000E+00,4.0000E+00,5.0619E-03,-1.5225E-02,1.8135E-02,6.8059E-03
46,5.0000E+01,1.1000E+03,4.5589E+01,-4.4512E+01,3.4276E-03,5.8025E-02,0.0000E+00,4.0000E+00,4.7758E-03,-1.5417E-02,1.8250E-02,5.3823E-03
47,5.0000E+01,1.1150E+03,4.5718E+01,-4.4228E+01,3.4392E-03,8.5476E-02,0.0000E+00,4.0000E+00,4.8099E-03,-1.6675E-02,2.1582E-02,5.6739E-03
48,5.0000E+01,1.1300E+03,4.5629E+01,-4.3870E+01,3.0429E-03,8.9678E-02,0.0000E+00,4.0000E+00,4.2662E-03,-1.8999E-02,2.3537E-02,4.4783E-03
49,5.0000E+01,1.1450E+03,4.5695E+01,-4.3497E+01,2.8860E-03,9.7310E-02,0.0000E+00,4.0000E+00,4.0375E-03,-1.9169E-02,1.7522E-02,3.5144E-03
50,5.0000E+01,1.1600E+03,4.5549E+01,-4.3311E+01,2.9734E-03,8.0028E-02,0.0000E+00,4.0000E+00,4.1706E-03,-1.6265E-02,1.0976E-02,4.9250E-03
