SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,4.1000E+02,1.2558E+00,3.6639E-01,5.1774E-03,3.8533E-02,0.0000E+00,4.0000E+00,6.8196E-03,0.0000E+00,0.0000E+00,0.0000E+00
1,5.0000E+01,4.2500E+02,1.2274E+00,3.8914E-01,5.0692E-03,4.4662E-02,0.0000E+00,4.0000E+00,6.6176E-03,0.0000E+00,0.0000E+00,0.0000E+00
2,5.0000E+01,4.4000E+02,1.1842E+00,1.7559E-01,5.6964E-03,4.5985E-02,0.0000E+00,4.0000E+00,7.2140E-03,0.0000E+00,0.0000E+00,0.0000E+00
3,5.0000E+01,4.5500E+02,1.1410E+00,1.9350E-01,5.7592E-03,4.7628E-02,0.0000E+00,4.0000E+00,7.2482E-03,0.0000E+00,0.0000E+00,0.0000E+00
4,5.0000E+01,4.7000E+02,1.1675E+00,4.1353E-01,5.4490E-03,5.2818E-02,0.0000E+00,4.0000E+00,7.0802E-03,0.0000E+00,0.0000E+00,0.0000E+00
5,5.0000E+01,4.8500E+02,1.2054E+00,2.4014E-01,5.4481E-03,5.7431E-02,0.0000E+00,4.0000E+00,6.8871E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,5.0000E+01,5.0000E+02,1.2872E+00,8.8707E-03,5.2954E-03,6.5009E-02,0.0000E+00,4.0000E+00,6.5865E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,5.0000E+01,5.1500E+02,1.2959E+00,1.4528E-01,5.7121E-03,7.2270E-02,0.0000E+00,4.0000E+00,7.1538E-03,-1.1359E-01,-2.1636E-04,2.4798E-03
8,5.0000E+01,5.3000E+02,1.3400E+00,2.3326E-03,5.5689E-03,7.9959E-02,0.0000E+00,4.0000E+00,6.9559E-03,-1.1675E-01,-2.4448E-03,1.4111E-03
9,5.0000E+01,5.4500E+02,1.3904E+00,7.6177E-02,5.4426E-03,9.2874E-02,0.0000E+00,4.0000E+00,6.9635E-03,-1.1847E-01,3.2722E-05,2.8007E-03
10,5.0000E+01,5.6000E+02,1.4921E+00,2.6109E-02,5.8918E-03,9.7743E-02,0.0000E+00,4.0000E+00,7.4746E-03,-1.0960E-01,-1.2855E-03,7.5649E-03
11,5.0000E+01,5.7500E+02,1.5213E+00,-7.3414E-02,5.6406E-03,9.9529E-02,0.0000E+00,4.0000E+00,7.1707E-03,-9.6733E-02,-6.6110E-03,7.3883E-03
12,5.0000E+01,5.9000E+02,1.4502E+00,-3.7468E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
13,5.0000E+01,6.0500E+02,1.5536E+00,-1.3002E-01,5.3456E-03,8.2078E-02,0.0000E+00,4.0000E+00,6.6941E-03,0.0000E+00,0.0000E+00,0.0000E+00
14,5.0000E+01,6.2000E+02,0.0000E+00,0.0000E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
15,5.0000E+01,6.3500E+02,1.5832E+00,-4.0499E-02,5.2764E-03,5.9779E-02,0.0000E+00,4.0000E+00,6.5803E-03,-7.3753E-02,-9.8469E-03,7.8966E-04
16,5.0000E+01,6.5000E+02,1.5898E+00,-1.6450E-01,5.4989E-03,5.6741E-02,0.0000E+00,4.0000E+00,6.9714E-03,-7.2086E-02,-1.9366E-03,4.6665E-04
17,5.0000E+01,6.6500E+02,1.5995E+00,-8.5156E-02,5.9614E-03,5.3661E-02,0.0000E+00,4.0000E+00,7.5850E-03,-6.7710E-02,1.8601E-02,1.2871E-03
18,5.0000E+01,6.8000E+02,1.5975E+00,3.2343E-01,7.1314E-03,5.6100E-02,0.0000E+00,4.0000E+00,8.9886E-03,-6.4615E-02,5.3021E-03,3.2950E-03
19,5.0000E+01,6.9500E+02,1.6346E+00,6.8855E-03,6.2849E-03,5.8883E-02,0.0000E+00,4.0000E+00,7.8587E-03,-6.2534E-02,-2.0061E-02,4.6314E-03
20,5.0000E+01,7.1000E+02,1.8197E+00,-6.9934E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
21,5.0000E+01,7.2500E+02,1.6247E+00,8.3275E-02,4.6139E-03,7.7889E-02,0.0000E+00,4.0000E+00,5.9678E-03,-8.7540E-02,5.5364E-03,3.5438E-04
22,5.0000E+01,7.4000E+02,1.6137E+00,1.6271E-01,4.5008E-03,8.3522E-02,0.0000E+00,4.0000E+00,5.8633E-03,-9.5697E-02,-2.7979E-03,-8.5046E-04
23,5.0000E+01,7.5500E+02,1.6115E+00,5.7085E-02,5.1579E-03,9.4149E-02,0.0000E+00,4.0000E+00,6.6318E-03,-1.0376E-01,-1.1063E-02,-1.3263E-03
24,5.0000E+01,7.7000E+02,1.7198E+00,2.2477E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
25,5.0000E+01,7.8500E+02,1.5920E+00,1.7268E-02,4.8548E-03,9.9459E-02,0.0000E+00,4.0000E+00,6.1983E-03,-3.4224E-02,7.7621E-03,2.1461E-04
26,5.0000E+01,8.0000E+02,1.5681E+00,1.0610E-01,4.2487E-03,1.0069E-01,0.0000E+00,4.0000E+00,5.5629E-03,-2.4286E-02,1.0398E-02,1.0698E-03
27,5.0000E+01,8.1500E+02,1.5677E+00,2.0258E-01,2.8451E-03,3.9885E-02,0.0000E+00,4.0000E+00,3.8772E-03,-8.3713E-03,6.9728E-03,1.1709E-03
28,5.0000E+01,8.3000E+02,1.5904E+00,2.0782E-01,2.8971E-03,1.7366E-02,0.0000E+00,4.0000E+00,3.9826E-03,-3.2798E-03,1.2309E-04,1.0131E-03
29,5.0000E+01,8.4500E+02,1.5696E+00,2.0495E-01,2.9024E-03,1.1134E-02,0.0000E+00,4.0000E+00,4.0137E-03,-2.7398E-03,3.9221E-04,1.6717E-04
30,5.0000E+01,8.6000E+02,1.5465E+00,2.2871E-01,3.0173E-03,7.7469E-03,0.0000E+00,4.0000E+00,4.1353E-03,-2.3338E-03,1.3311E-03,-1.3891E-04
31,5.0000E+01,8.7500E+02,1.5034E+00,2.5034E-01,2.9667E-03,7.5886E-03,0.0000E+00,4.0000E+00,4.1184E-03,-8.5316E-04,-5.0965E-04,-4.8282E-04
32,5.0000E+01,8.9000E+02,1.4534E+00,2.1019E-01,3.0808E-03,9.8097E-03,0.0000E+00,4.0000E+00,4.2906E-03,4.9202E-04,-1.0436E-03,2.9271E-04
33,5.0000E+01,9.0500E+02,1.4606E+00,2.1461E-01,3.1658E-03,1.1471E-02,0.0000E+00,4.0000E+00,4.4066E-03,1.1117E-03,-4.0303E-04,1.5359E-03
34,5.0000E+01,9.2000E+02,1.4920E+00,1.9564E-01,3.3926E-03,1.0797E-02,0.0000E+00,4.0000E+00,4.5274E-03,7.8034E-04,3.3904E-04,1.5039E-03
35,5.0000E+01,9.3500E+02,1.5245E+00,2.3224E-01,3.3293E-03,8.2169E-03,0.0000E+00,4.0000E+00,4.4084E-03,-9.8213E-05,1.8517E-03,1.1051E-03
36,5.0000E+01,9.5000E+02,1.5425E+00,2.6362E-01,3.1822E-03,8.0834E-03,0.0000E+00,4.0000E+00,4.2531E-03,-9.4240E-04,8.5498E-04,4.1752E-04
37,5.0000E+01,9.6500E+02,1.5534E+00,2.6220E-01,2.9093E-03,7.5096E-03,0.0000E+00,4.0000E+00,3.9701E-03,-1.4238E-03,-1.3855E-03,4.4634E-04
38,5.0000E+01,9.8000E+02,1.5617E+00,2.1840E-01,3.0400E-03,1.0004E-02,0.0000E+00,4.0000E+00,4.1761E-03,-1.3599E-03,-8.4126E-04,3.9455E-06
