SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,4.1000E+02,4.4322E+01,-7.0940E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
1,5.0000E+01,4.2500E+02,4.4287E+01,-5.0704E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
2,5.0000E+01,4.4000E+02,4.4261E+01,-5.1014E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
3,5.0000E+01,4.5500E+02,4.4134E+01,-3.7556E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
4,5.0000E+01,4.7000E+02,4.4185E+01,-6.4434E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
5,5.0000E+01,4.8500E+02,4.4201E+01,-9.6363E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
6,5.0000E+01,5.0000E+02,4.4316E+01,-1.1622E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
7,5.0000E+01,5.1500E+02,4.4379E+01,-8.9796E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
8,5.0000E+01,5.3000E+02,4.4426E+01,-1.0855E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
9,5.0000E+01,5.4500E+02,4.4455E+01,-9.9294E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
10,5.0000E+01,5.6000E+02,4.4575E+01,-1.2584E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
11,5.0000E+01,5.7500E+02,4.4583E+01,-1.0224E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
12,5.0000E+01,5.9000E+02,1.4502E+00,-3.7468E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
13,5.0000E+01,6.0500E+02,4.4626E+01,-1.0776E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
14,5.0000E+01,6.2000E+02,0.0000E+00,0.0000E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
15,5.0000E+01,6.3500E+02,4.4671E+01,-1.1708E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
16,5.0000E+01,6.5000E+02,4.4694E+01,-1.2867E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
17,5.0000E+01,6.6500E+02,4.4726E+01,-1.0820E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
18,5.0000E+01,6.8000E+02,4.4731E+01,-5.1110E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
19,5.0000E+01,6.9500E+02,4.4807E+01,-1.1256E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
20,5.0000E+01,7.1000E+02,1.8197E+00,-6.9934E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
21,5.0000E+01,7.2500E+02,4.4810E+01,-1.4840E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
22,5.0000E+01,7.4000E+02,4.4806E+01,-1.1038E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
23,5.0000E+01,7.5500E+02,4.4765E+01,-7.6551E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
24,5.0000E+01,7.7000E+02,1.7198E+00,2.2477E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
25,5.0000E+01,7.8500E+02,4.4753E+01,-1.0418E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
26,5.0000E+01,8.0000E+02,5.0308E+01,-3.0626E+02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
27,5.0000E+01,8.1500E+02,5.2535E+01,-4.6548E+02,2.9728E-03,4.5987E-01,0.0000E+00,4.0000E+00,4.4260E-03,-8.1553E-02,1.6787E-01,-3.4011E-03
28,5.0000E+01,8.3000E+02,5.2842E+01,-4.6315E+02,2.7032E-03,2.3220E-01,0.0000E+00,4.0000E+00,3.9833E-03,-8.3437E-02,1.9562E-01,-5.6280E-03
29,5.0000E+01,8.4500E+02,5.2963E+01,-4.6016E+02,2.8024E-03,9.5380E-02,0.0000E+00,4.0000E+00,4.1125E-03,-8.5191E-02,2.3945E-01,-5.3282E-03
30,5.0000E+01,8.6000E+02,5.3060E+01,-4.5680E+02,2.9120E-03,1.7396E-02,0.0000E+00,4.0000E+00,4.2877E-03,-8.7674E-02,2.4909E-01,-1.2625E-03
31,5.0000E+01,8.7500E+02,5.3236E+01,-4.5349E+02,2.7801E-03,2.2474E-02,0.0000E+00,4.0000E+00,4.0462E-03,-8.8086E-02,2.3762E-01,2.8696E-05
32,5.0000E+01,8.9000E+02,5.3336E+01,-4.5034E+02,2.9998E-03,3.1035E-02,0.0000E+00,4.0000E+00,4.3330E-03,-8.7606E-02,2.3246E-01,-5.0516E-04
33,5.0000E+01,9.0500E+02,5.3477E+01,-4.4719E+02,3.3238E-03,4.0443E-02,0.0000E+00,4.0000E+00,4.8005E-03,-8.5742E-02,2.3297E-01,2.3161E-04
34,5.0000E+01,9.2000E+02,5.3508E+01,-4.4407E+02,3.2269E-03,4.2594E-02,0.0000E+00,4.0000E+00,4.8942E-03,-8.4673E-02,2.3757E-01,-3.5975E-04
35,5.0000E+01,9.3500E+02,5.3576E+01,-4.4078E+02,3.2304E-03,3.3519E-02,0.0000E+00,4.0000E+00,4.9518E-03,-8.4895E-02,2.4569E-01,1.2469E-03
36,5.0000E+01,9.5000E+02,5.3674E+01,-4.3742E+02,2.9724E-03,2.9095E-02,0.0000E+00,4.0000E+00,4.5052E-03,-8.6217E-02,2.4568E-01,6.0030E-04
37,5.0000E+01,9.6500E+02,5.3726E+01,-4.3414E+02,2.7284E-03,2.1269E-02,0.0000E+00,4.0000E+00,4.0357E-03,-8.6611E-02,2.3820E-01,1.3175E-03
38,5.0000E+01,9.8000E+02,5.3835E+01,-4.3098E+02,2.6271E-03,2.1435E-02,0.0000E+00,4.0000E+00,3.8491E-03,-8.7561E-02,2.3646E-01,2.4318E-03
39,5.0000E+01,9.9500E+02,5.3987E+01,-4.2773E+02,2.6999E-03,2.0368E-02,0.0000E+00,4.0000E+00,3.9291E-03,-8.7401E-02,2.3724E-01,2.5980E-04
40,5.0000E+01,1.0100E+03,5.3919E+01,-4.2455E+02,2.6472E-03,2.2758E-02,0.0000E+00,4.0000E+00,3.8978E-03,-8.7416E-02,2.3990E-01,1.6073E-03
41,5.0000E+01,1.0250E+03,5.4141E+01,-4.2125E+02,3.0714E-03,3.3944E-02,0.0000E+00,4.0000E+00,4.5773E-03,-8.5486E-02,2.4514E-01,3.1964E-03
42,5.0000E+01,1.0400E+03,5.4176E+01,-4.1791E+02,3.0180E-03,3.1408E-02,0.0000E+00,4.0000E+00,4.4847E-03,-8.4790E-02,2.4686E-01,1.1699E-03
43,5.0000E+01,1.0550E+03,5.4332E+01,-4.1456E+02,3.3816E-03,3.2082E-02,0.0000E+00,4.0000E+00,5.1046E-03,-8.6169E-02,2.4815E-01,1.6910E-03
44,5.0000E+01,1.0700E+03,5.4519E+01,-4.1121E+02,3.0471E-03,2.4080E-02,0.0000E+00,4.0000E+00,4.4736E-03,-8.8836E-02,2.5260E-01,1.6860E-03
45,5.0000E+01,1.0850E+03,5.4676E+01,-4.0777E+02,2.9887E-03,1.9662E-02,0.0000E+00,4.0000E+00,4.3724E-03,-9.0823E-02,2.5678E-01,1.5308E-04
46,5.0000E+01,1.1000E+03,5.4648E+01,-4.0432E+02,2.8183E-03,1.9690E-02,0.0000E+00,4.0000E+00,4.0618E-03,-9.0552E-02,2.5534E-01,-6.4308E-04
47,5.0000E+01,1.1150E+03,5.4743E+01,-4.0089E+02,3.1017E-03,2.6268E-02,0.0000E+00,4.0000E+00,4.4915E-03,-8.9944E-02,2.5377E-01,-1.0168E-03
48,5.0000E+01,1.1300E+03,5.4694E+01,-3.9747E+02,3.0309E-03,2.9066E-02,0.0000E+00,4.0000E+00,4.3827E-03,-9.0220E-02,2.4764E-01,-1.4674E-03
49,5.0000E+01,1.1450E+03,5.4784E+01,-3.9423E+02,3.1796E-03,3.8939E-02,0.0000E+00,4.0000E+00,4.6663E-03,-9.0417E-02,2.3951E-01,2.5551E-04
50,5.0000E+01,1.1600E+03,5.4783E+01,-3.9101E+02,3.1504E-03,4.3368E-02,0.0000E+00,4.0000E+00,4.6729E-03,-9.0193E-02,2.3864E-01,1.4245E-03
