SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,6.8000E+02,-7.6858E+00,-5.1642E+00,4.4283E-03,6.1911E-02,0.0000E+00,4.0000E+00,6.0909E-03,0.0000E+00,0.0000E+00,0.0000E+00
1,5.0000E+01,6.9500E+02,-9.4771E-01,-2.0038E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
2,5.0000E+01,7.1000E+02,-8.1263E-01,-1.6390E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
3,5.0000E+01,7.4000E+02,0.0000E+00,0.0000E+00,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
4,5.0000E+01,8.0000E+02,-3.4857E-01,-1.8006E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
5,5.0000E+01,8.1500E+02,-7.4124E+00,-4.8587E+00,4.7898E-03,6.1041E-02,0.0000E+00,4.0000E+00,6.6621E-03,0.0000E+00,0.0000E+00,0.0000E+00
6,5.0000E+01,8.3000E+02,-7.6652E+00,-4.7609E+00,5.9406E-03,4.9765E-02,0.0000E+00,4.0000E+00,8.0274E-03,0.0000E+00,0.0000E+00,0.0000E+00
7,5.0000E+01,8.4500E+02,-7.8478E+00,-4.7464E+00,6.0947E-03,6.5869E-02,0.0000E+00,4.0000E+00,8.2952E-03,0.0000E+00,0.0000E+00,0.0000E+00
8,5.0000E+01,8.7500E+02,-7.9856E+00,-4.7347E+00,2.8156E-03,5.1827E-02,0.0000E+00,4.0000E+00,3.8515E-03,6.0881E-03,-2.6559E-03,-6.6449E-03
9,5.0000E+01,8.9000E+02,-7.9286E+00,-5.0001E+00,2.7578E-03,1.9508E-02,0.0000E+00,4.0000E+00,3.8035E-03,5.3479E-03,-7.3135E-04,-5.9390E-03
10,5.0000E+01,9.0500E+02,-8.0339E+00,-4.9924E+00,2.9944E-03,3.0894E-02,0.0000E+00,4.0000E+00,4.1738E-03,3.4456E-03,1.3828E-03,-1.4586E-04
11,5.0000E+01,9.2000E+02,-7.9805E+00,-4.9733E+00,2.8978E-03,3.8398E-02,0.0000E+00,4.0000E+00,4.0317E-03,2.6112E-03,7.6611E-04,2.1033E-03
12,5.0000E+01,9.3500E+02,-7.9439E+00,-4.9685E+00,2.9182E-03,3.6046E-02,0.0000E+00,4.0000E+00,3.9737E-03,1.2970E-03,1.0341E-03,1.2783E-03
