 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort
   108    0.956             221             221              90              84          0.5000;
   109    0.965             222             222              91              84          0.5000;
   110    0.974             222             222              91              84          0.5000;
   111    0.983             222             222              92              85          0.5000;
   112    0.992             222             223              93              86          0.5000;
   113    1.001             223             223              93              86          0.5000;
   114    1.009             223             223              94              87          0.5000;
   115    1.018             224             224              94              87          0.5000;
   116    1.027             224             224              95              88          0.5000;
   117    1.036             224             224              95              88          0.5000;
   118    1.045             224             224              95              88          0.5000;
   119    1.054             224             225              96              89          0.5000;
   120    1.063             225             225              97              89          0.5000;
   121    1.071             225             225              97              90          0.5000;
   122    1.080             225             225              97              90          0.5000;
   123    1.089             226             226              98              91          0.5000;
   124    1.098             226             226              98              91          0.5000;
   125    1.107             226             226              98              91          0.5000;
   126    1.116             226             226              98              91          0.5000;
   127    1.124             226             226              98              91          0.5000;
   128    1.133             227             227              99              92          0.5000;
   129    1.142             227             227              99              92          0.5000;
   130    1.151             227             227              99              92          0.5000;
   131    1.160             227             227             100              93          0.5000;
   132    1.169             228             228             100              93          0.5000;
   133    1.178             228             228             100              93          0.5000;
   134    1.186             228             228             100              93          0.5000;
   135    1.195             228             228             100              93          0.5000;
   136    1.204             228             228             100              93          0.5000;
   137    1.213             228             228              99              93          0.5000;
   138    1.222             228             228              99              93          0.5000;
   139    1.231             228             228             100              93          0.5000;
   140    1.240             228             228             100              93          0.5000;
   141    1.248             228             228             100              93          0.5000;
   142    1.257             228             228             100              93          0.5000;
   143    1.266             228             228             100              93          0.5000;
   144    1.275             228             228             100              93          0.5000;
   145    1.284             228             228             100              93          0.5000;
   146    1.293             228             228             100              93          0.5000;
   147    1.302             228             228             100              93          0.5000;
   148    1.310             228             228             101              93          0.5000;
   149    1.319             228             228             101              94          0.5000;
   150    1.328             228             228             101              94          0.5000;
   151    1.337             229             229             101              94          0.5000;
   152    1.346             229             229             101              94          0.5000;
   153    1.355             229             229             101              94          0.5000;
   154    1.364             229             229             101              94          0.5000;
   155    1.372             229             229             101              94          0.5000;
   156    1.381             229             229             101              94          0.5000;
   157    1.390             229             229             101              94          0.5000;
   158    1.399             229             229             101              94          0.5000;
   159    1.408             229             229             102              95          0.5000;
   160    1.417             230             230             102              95          0.5000;
   161    1.426             230             230             102              95          0.5000;
   162    1.434             230             230             102              95          0.5000;
   163    1.443             230             230             102              95          0.5000;
   164    1.452             230             230             102              95          0.5000;
   165    1.461             230             230             101              95          0.5000;
   166    1.470             230             230             101              95          0.5000;
   167    1.479             230             230             101              95          0.5000;
   168    1.488             230             230             101              94          0.5000;
   169    1.496             230             230             101              95          0.5000;
   170    1.505             230             230             102              95          0.5000;
   171    1.514             230             230             102              95          0.5000;
   172    1.523             230             230             102              95          0.5000;
   173    1.532             230             230             103              96          0.5000;
   174    1.541             230             230             103              96          0.5000;
   175    1.549             230             230             103              96          0.5000;
   176    1.558             230             230             103              96          0.5000;
   177    1.567             230             230             103              96          0.5000;
   178    1.576             230             230             103              96          0.5000;
   179    1.585             230             230             103              96          0.5000;
   180    1.594             231             231             103              96          0.5000;
   181    1.603             231             231             103              96          0.5000;
   182    1.611             231             231             103              96          0.5000;
   183    1.620             231             231             103              96          0.5000;
   184    1.629             231             231             104              96          0.5000;
   185    1.638             231             231             104              97          0.5000;
   186    1.647             231             231             104              97          0.5000;
   187    1.656             231             231             105              97          0.5000;
   188    1.665             231             231             105              97          0.5000;
   189    1.673             232             232             105              97          0.5000;
   190    1.682             232             232             105              97          0.5000;
   191    1.691             232             232             105              98          0.5000;
   192    1.700             232             232             105              98          0.5000;
   193    1.709             232             232             105              98          0.5000;
   194    1.718             232             232             105              98          0.5000;
   195    1.727             232             232             105              98          0.5000;
   196    1.735             232             232             105              98          0.5000;
   197    1.744             232             232             105              98          0.5000;
   198    1.753             232             232             105              98          0.5000;
   199    1.762             232             232             105              98          0.5000;
   200    1.771             232             232             105              98          0.5000;
   201    1.780             232             232             105              98          0.5000;
   202    1.789             232             232             105              98          0.5000;
   203    1.797             232             232             105              98          0.5000;
   204    1.806             233             233             106              98          0.5000;
   205    1.815             233             233             106              99          0.5000;
   206    1.824             233             233             106              99          0.5000;
   207    1.833             233             233             106              99          0.5000;
   208    1.842             233             233             106              99          0.5000;
   209    1.851             233             233             105              99          0.5000;
   210    1.859             233             233             105              98          0.5000;
   211    1.868             233             233             105              98          0.5000;
   212    1.877             233             233             105              98          0.5000;
   213    1.886             233             233             106              99          0.5000;
   214    1.895             233             233             106              99          0.5000;
   215    1.904             233             233             106              99          0.5000;
   216    1.913             233             233             107             100          0.5000;
   217    1.921             233             233             107             100          0.5000;
   218    1.930             233             233             107             100          0.5000;
   219    1.939             233             233             107             100          0.5000;
   220    1.948             233             233             107             100          0.5000;
   221    1.957             234             234             107             100          0.5000;
   222    1.966             234             234             107             100          0.5000;
   223    1.974             234             234             107             100          0.5000;
   224    1.983             234             234             107             100          0.5000;
   225    1.992             234             234             108             100          0.5000;
   226    2.001             234             234             108             101          0.5000;
   227    2.010             234             234             108             101          0.5000;
   228    2.019             234             234             108             101          0.5000;
   229    2.028             234             234             108             101          0.5000;
   230    2.036             234             234             108             101          0.5000;
   231    2.045             235             235             108             101          0.5000;
   232    2.054             235             235             108             101          0.5000;
   233    2.063             235             235             108             101          0.5000;
   234    2.072             235             235             108             101          0.5000;
   235    2.081             235             235             107             101          0.5000;
   236    2.090             235             235             107             100          0.5000;
   237    2.098             235             235             106             100          0.5000;
   238    2.107             235             235             106             100          0.5000;
   239    2.116             235             235             106             100          0.5000;
   240    2.125             234             234             105             100          0.5000;
   241    2.134             234             234             105             100          0.5000;
   242    2.143             234             234             105             100          0.5000;
   243    2.152             234             234             106             100          0.5000;
   244    2.160             234             234             106             100          0.5000;
   245    2.169             234             234             106             100          0.5000;
   246    2.178             234             234             106             100          0.5000;
   247    2.187             234             234             107             100          0.5000;
   248    2.196             234             234             107             100          0.5000;
   249    2.205             235             235             107             100          0.5000;
   250    2.214             235             235             108             101          0.5000;
   251    2.222             235             235             108             101          0.5000;
   252    2.231             235             235             108             101          0.5000;
   253    2.240             236             236             109             102          0.5000;
   254    2.249             236             236             110             102          0.5000;
   255    2.258             236             236             110             103          0.5000;
   256    2.267             236             236             111             103          0.5000;
   257    2.276             236             236             111             104          0.5000;
   258    2.284             236             236             112             104          0.5000;
   259    2.293             236             236             112             105          0.5000;
   260    2.302             237             237             112             105          0.5000;
   261    2.311             237             237             112             105          0.5000;
   262    2.320             237             237             112             105          0.5000;
   263    2.329             237             237             112             105          0.5000;
   264    2.338             237             237             112             105          0.5000;
   265    2.346             238             238             112             105          0.5000;
   266    2.355             238             238             112             105          0.5000;
   267    2.364             238             238             112             105          0.5000;
   268    2.373             238             238             111             105          0.5000;
   269    2.382             238             238             111             104          0.5000;
   270    2.391             238             238             111             104          0.5000;
   271    2.399             238             238             111             104          0.5000;
   272    2.408             238             238             112             105          0.5000;
   273    2.417             238             238             112             105          0.5000;
   274    2.426             238             238             112             105          0.5000;
   275    2.435             238             238             112             105          0.5000;
   276    2.444             238             238             112             105          0.5000;
   277    2.453             238             238             112             105          0.5000;
   278    2.461             238             238             112             105          0.5000;
   279    2.470             238             238             112             105          0.5000;
   280    2.479             238             238             112             105          0.5000;
   281    2.488             238             238             112             105          0.5000;
   282    2.497             238             238             112             105          0.5000;
   283    2.506             238             238             112             105          0.5000;
   284    2.515             238             238             112             105          0.5000;
   285    2.523             238             238             112             105          0.5000;
   286    2.532             238             238             112             105          0.5000;
   287    2.541             238             238             112             105          0.5000;
   288    2.550             238             238             113             105          0.5000;
   289    2.559             238             238             113             106          0.5000;
   290    2.568             238             238             114             106          0.5000;
   291    2.577             238             238             114             107          0.5000;
   292    2.585             238             238             115             107          0.5000;
   293    2.594             238             238             115             108          0.5000;
   294    2.603             239             239             115             108          0.5000;
   295    2.612             239             239             115             108          0.5000;
   296    2.621             239             239             115             108          0.5000;
   297    2.630             239             240             115             108          0.5000;
   298    2.639             240             240             115             108          0.5000;
   299    2.647             240             240             116             108          0.5000;
   300    2.656             240             240             116             108          0.5000;
   301    2.665             240             240             116             108          0.5000;
   302    2.674             240             240             116             109          0.5000;
   303    2.683             240             241             117             109          0.5000;
   304    2.692             241             241             117             109          0.5000;
   305    2.701             241             241             117             109          0.5000;
   306    2.709             241             241             117             109          0.5000;
   307    2.718             241             241             117             109          0.5000;
   308    2.727             241             241             117             109          0.5000;
   309    2.736             241             241             116             109          0.5000;
   310    2.745             241             241             116             109          0.5000;
   311    2.754             241             241             116             109          0.5000;
   312    2.763             241             241             117             109          0.5000;
   313    2.771             241             241             117             109          0.5000;
   314    2.780             241             241             117             109          0.5000;
   315    2.789             241             241             117             110          0.5000;
   316    2.798             241             241             117             110          0.5000;
   317    2.807             241             241             117             110          0.5000;
   318    2.816             241             241             118             110          0.5000;
   319    2.824             241             241             118             110          0.5000;
   320    2.833             241             241             118             110          0.5000;
   321    2.842             241             241             118             111          0.5000;
   322    2.851             242             242             119             111          0.5000;
   323    2.860             242             242             119             111          0.5000;
   324    2.869             242             242             119             112          0.5000;
   325    2.878             242             242             119             112          0.5000;
   326    2.886             242             242             119             112          0.5000;
   327    2.895             242             242             119             112          0.5000;
   328    2.904             242             243             120             112          0.5000;
   329    2.913             243             243             120             112          0.5000;
   330    2.922             243             243             119             112          0.5000;
   331    2.931             243             243             119             112          0.5000;
   332    2.940             243             243             119             112          0.5000;
   333    2.948             243             243             119             112          0.5000;
   334    2.957             243             243             119             112          0.5000;
   335    2.966             243             243             119             112          0.5000;
   336    2.975             243             243             119             112          0.5000;
   337    2.984             243             243             119             112          0.5000;
   338    2.993             243             243             119             112          0.5000;
   339    3.002             243             243             119             112          0.5000;
   340    3.010             243             242             119             112          0.0000;
   341    3.019             239             238             119             112          0.0000;
   342    3.028             232             230             119             112          0.0000;
   343    3.037             221             219             119             112          0.0000;
   344    3.046             208             205             119             112          0.0000;
   345    3.055             191             188             118             111          0.0000;
   346    3.064             173             169             117             111          0.0000;
   347    3.072             153             149             115             109          0.0000;
   348    3.081             132             128             113             108          0.0000;
   349    3.090             111             106             111             107          0.0000;
   350    3.099              90              86             109             105          0.0000;
   351    3.108              70              66             106             103          0.0000;
   352    3.117              51              48             103             101          0.0000;
   353    3.126              34              31             100              98          0.0000;
   354    3.134              20              17              98              96          0.0000;
   355    3.143               8               5              96              94          0.0000;
   356    3.152              -2              -3              94              93          0.0000;
   357    3.161              -8              -9              93              92          0.0000;
   358    3.170             -12             -12              92              91          0.0000;
   359    3.179             -11             -11              92              91          0.0000;
   360    3.188              -8              -8              93              91          0.0000;
   361    3.196              -3              -1              93              91          0.0000;
   362    3.205               5               7              94              92          0.0000;
   363    3.214              15              17              96              93          0.0000;
   364    3.223              26              28              98              94          0.0000;
   365    3.232              38              40             100              96          0.0000;
   366    3.241              50              52             103              98          0.0000;
   367    3.249              62              65             105             100          0.0000;
   368    3.258              74              77             107             101          0.0000;
   369    3.267              86              88             109             103          0.0000;
   370    3.276              97              99             111             105          0.0000;
   371    3.285             106             108             113             106          0.0000;
   372    3.294             115             116             115             108          0.0000;
   373    3.303             121             122             116             108          0.0000;
   374    3.311             126             127             116             109          0.0000;
   375    3.320             129             130             117             109          0.0000;
   376    3.329             131             131             117             110          0.0000;
   377    3.338             130             130             117             110          0.0000;
   378    3.347             128             127             117             110          0.0000;
   379    3.356             124             123             117             110          0.0000;
   380    3.365             119             118             117             110          0.0000;
   381    3.373             113             112             117             110          0.0000;
   382    3.382             107             106             116             110          0.0000;
   383    3.391             101             100             116             109          0.0000;
   384    3.400              94              93             116             109          0.0000;
   385    3.409              89              88             115             109          0.0000;
   386    3.418              83              82             114             109          0.0000;
   387    3.427              78              78             114             108          0.0000;
   388    3.435              75              74             114             108          0.0000;
   389    3.444              72              71             113             108          0.0000;
   390    3.453              70              70             113             108          0.0000;
   391    3.462              69              69             113             108          0.0000;
   392    3.471              70              70             112             107          0.0000;
   393    3.480              71              72             112             107          0.0000;
   394    3.489              73              74             111             107          0.0000;
   395    3.497              76              77             111             106          0.0000;
   396    3.506              79              80             111             106          0.0000;
   397    3.515              82              83             110             106          0.0000;
   398    3.524              85              86             110             106          0.0000;
   399    3.533              88              88             110             105          0.0000;
   400    3.542              90              90             110             105          0.0000;
   401    3.551              92              92             110             105          0.0000;
   402    3.559              93              93             110             105          0.0000;
   403    3.568              93              93             109             105          0.0000;
   404    3.577              93              93             109             105          0.0000;
   405    3.586              92              92             108             104          0.0000;
   406    3.595              91              91             108             104          0.0000;
   407    3.604              89              89             107             104          0.0000;
   408    3.613              88              87             107             103          0.0000;
   409    3.621              85              85             106             103          0.0000;
   410    3.630              84              83             106             102          0.0000;
   411    3.639              82              81             105             102          0.0000;
   412    3.648              80              80             105             102          0.0000;
   413    3.657              79              79             104             101          0.0000;
   414    3.666              78              78             104             101          0.0000;
   415    3.674              78              78             104             101          0.0000;
   416    3.683              78              78             103             101          0.0000;
   417    3.692              79              79             103             100          0.0000;
   418    3.701              80              80             103             100          0.0000;
   419    3.710              81              81             104             101          0.0000;
   420    3.719              82              82             104             101          0.0000;
   421    3.728              83              83             104             101          0.0000;
   422    3.736              84              84             104             101          0.0000;
   423    3.745              84              85             104             101          0.0000;
   424    3.754              85              85             104             101          0.0000;
   425    3.763              85              85             105             101          0.0000;
   426    3.772              85              85             105             101          0.0000;
   427    3.781              85              85             105             101          0.0000;
   428    3.790              84              84             105             101          0.0000;
   429    3.798              84              84             105             101          0.0000;
   430    3.807              83              83             105             101          0.0000;
   431    3.816              82              82             105             101          0.0000;
   432    3.825              82              82             105             101          0.0000;
   433    3.834              81              81             105             101          0.0000;
   434    3.843              81              81             105             101          0.0000;
   435    3.852              81              81             105             101          0.0000;
   436    3.860              81              81             105             101          0.0000;
   437    3.869              81              81             105             101          0.0000;
   438    3.878              82              82             105             101          0.0000;
   439    3.887              82              82             105             101          0.0000;
   440    3.896              83              83             105             101          0.0000;
   441    3.905              84              84             105             101          0.0000;
   442    3.914              84              84             105             101          0.0000;
   443    3.922              84              84             105             101          0.0000;
   444    3.931              84              84             105             101          0.0000;
   445    3.940              84              84             104             101          0.0000;
   446    3.949              84              84             103             101          0.0000;
   447    3.958              83              83             103             100          0.0000;
   448    3.967              83              83             102             100          0.0000;
   449    3.976              82              82             102             100          0.0000;
   450    3.984              82              82             102              99          0.0000;
   451    3.993              81              81             102              99          0.0000;
   452    4.002              81              81             102              99          0.0000;
   453    4.011              81              80             101              99          0.0000;
   454    4.020              80              80             101              99          0.0000;
   455    4.029              80              80             101              99          0.0000;
   456    4.038              81              81             101              98          0.0000;
   457    4.046              81              81             100              98          0.0000;
   458    4.055              81              81             100              98          0.0000;
   459    4.064              82              82             100              98          0.0000;
   460    4.073              82              82             101              98          0.0000;
   461    4.082              82              82             101              98          0.0000;
   462    4.091              82              82             101              98          0.0000;
   463    4.099              82              82             101              98          0.0000;
   464    4.108              82              82             101              98          0.0000;
   465    4.117              82              82             101              98          0.0000;
   466    4.126              82              82             100              98          0.0000;
   467    4.135              82              82             100              98          0.0000;
   468    4.144              81              81             101              98          0.0000;
   469    4.153              81              81             101              98          0.0000;
   470    4.161              81              81             101              98          0.0000;
   471    4.170              81              81             101              99          0.0000;
   472    4.179              81              81             102              99          0.0000;
   473    4.188              81              81             102              99          0.0000;
   474    4.197              81              81             102              99          0.0000;
   475    4.206              81              82             102              99          0.0000;
   476    4.215              82              82             102              99          0.0000;
   477    4.223              82              82             102              99          0.0000;
   478    4.232              82              82             102              99          0.0000;
   479    4.241              82              82             102              99          0.0000;
   480    4.250              82              82             103             100          0.0000;
   481    4.259              82              82             103             100          0.0000;
   482    4.268              82              82             104             100          0.0000;
   483    4.277              82              82             104             100          0.0000;
   484    4.285              82              82             104             100          0.0000;
   485    4.294              82              82             104             100          0.0000;
   486    4.303              82              82             104             100          0.0000;
   487    4.312              82              82             104             100          0.0000;
   488    4.321              82              82             104             100          0.0000;
   489    4.330              82              82             104             100          0.0000;
   490    4.339              82              82             104             100          0.0000;
   491    4.347              82              82             104             100          0.0000;
   492    4.356              82              82             105             100          0.0000;
   493    4.365              82              82             105             101          0.0000;
   494    4.374              82              82             105             101          0.0000;
   495    4.383              82              82             105             101          0.0000;
   496    4.392              82              82             104             101          0.0000;
   497    4.401              82              82             104             100          0.0000;
   498    4.409              82              82             104             100          0.0000;
   499    4.418              82              82             103             100          0.0000;
   500    4.427              82              82             103             100          0.0000;
   501    4.436              82              82             103             100          0.0000;
   502    4.445              82              82             103             100          0.0000;
   503    4.454              82              82             103             100          0.0000;
   504    4.463              82              82             103             100          0.0000;
   505    4.471              82              82             103             100          0.0000;
   506    4.480              82              82             102              99          0.0000;
   507    4.489              82              82             102              99          0.0000;
   508    4.498              82              82             101              99          0.0000;
   509    4.507              82              82             101              99          0.0000;
   510    4.516              82              82             101              98          0.0000;
   511    4.524              82              82             101              98          0.0000;
   512    4.533              82              82             101              98          0.0000;
   513    4.542              82              82             101              98          0.0000;
   514    4.551              82              82             101              98          0.0000;
   515    4.560              82              82             100              98          0.0000;
   516    4.569              82              82             100              98          0.0000;
   517    4.578              82              82             100              98          0.0000;
   518    4.586              81              81             100              98          0.0000;
   519    4.595              81              81             100              98          0.0000;
   520    4.604              81              81             100              98          0.0000;
   521    4.613              81              81             100              98          0.0000;
   522    4.622              81              81              99              97          0.0000;
   523    4.631              81              81              99              97          0.0000;
   524    4.640              81              81              98              96          0.0000;
   525    4.648              81              81              98              96          0.0000;
   526    4.657              81              81              97              96          0.0000;
   527    4.666              81              81              97              96          0.0000;
   528    4.675              81              81              98              96          0.0000;
   529    4.684              81              81              98              96          0.0000;
   530    4.693              81              81              98              96          0.0000;
   531    4.702              81              81              99              96          0.0000;
   532    4.710              81              81              99              96          0.0000;
   533    4.719              81              81              99              96          0.0000;
   534    4.728              81              81              99              96          0.0000;
   535    4.737              81              81              99              96          0.0000;
   536    4.746              81              81              98              96          0.0000;
   537    4.755              81              81              97              96          0.0000;
   538    4.764              81              81              96              95          0.0000;
   539    4.772              81              81              96              94          0.0000;
   540    4.781              81              81              96              94          0.0000;
   541    4.790              81              81              96              94          0.0000;
   542    4.799              81              81              96              94          0.0000;
   543    4.808              80              80              96              94          0.0000;
   544    4.817              80              80              98              96          0.0000;
   545    4.826              80              80             102              98          0.0000;
   546    4.834              80              80             104             100          0.0000;
   547    4.843              80              80             106             101          0.0000;
   548    4.852              81              81             108             103          0.0000;
   549    4.861              81              82             110             104          0.0000;
   550    4.870              82              82             112             106          0.0000;
   551    4.879              83              84             114             107          0.0000;
   552    4.888              84              85             115             109          0.0000;
   553    4.896              85              86             118             111          0.0000;
   554    4.905              86              87             119             112          0.0000;
   555    4.914              88              88             121             114          0.0000;
   556    4.923              88              88             123             116          0.0000;
   557    4.932              89              89             124             117          0.0000;
   558    4.941              90              90             125             118          0.0000;
   559    4.949              90              90             126             119          0.0000;
   560    4.958              90              90             126             119          0.0000;
   561    4.967              90              90             126             119          0.0000;
   562    4.976              90              90             122             117          0.0000;
   563    4.985              90              90             116             112          0.0000;
   564    4.994              90              90             107             105          0.0000;
   565    5.003              89              88              96              96          0.0000;
   566    5.011              87              87              85              84          0.0000;
   567    5.020              85              84              74              74          0.0000;
   568    5.029              82              81              64              64          0.0000;
   569    5.038              78              77              56              56          0.0000;
   570    5.047              74              73              51              51          0.0000;
   571    5.056              69              68              47              48          0.0000;
   572    5.065              64              62              46              46          0.0000;
   573    5.073              58              57              47              47          0.0000;
   574    5.082              52              51              49              48          0.0000;
   575    5.091              46              45              50              48          0.0000;
   576    5.100              40              40              51              49          0.0000;
   577    5.109              35              34              50              49          0.0000;
   578    5.118              31              30              48              47          0.0000;
   579    5.127              27              26              43              44          0.0000;
   580    5.135              24              24              37              37          0.0000;
   581    5.144              22              21              29              30          0.0000;
   582    5.153              20              20              21              22          0.0000;
   583    5.162              18              18              13              14          0.0000;
   584    5.171              17              17               5               7          0.0000;
   585    5.180              16              16              -1               1          0.0000;
   586    5.189              15              14              -5              -3          0.0000;
   587    5.197              13              13              -7              -5          0.0000;
   588    5.206              12              12              -7              -5          0.0000;
   589    5.215              10              10              -3              -2          0.0000;
   590    5.224               9               9               2               1          0.0000;
   591    5.233               8               8               6               4          0.0000;
   592    5.242               7               6              11               8          0.0000;
   593    5.251               6               6              15              12          0.0000;
   594    5.259               6               6              17              14          0.0000;
   595    5.268               7               7              18              14          0.0000;
   596    5.277               8               8              17              14          0.0000;
   597    5.286               9              10              14              12          0.0000;
   598    5.295              11              11              11              10          0.0000;
   599    5.304              12              13               8               8          0.0000;
   600    5.313              13              14               5               5          0.0000;
   601    5.321              14              14               3               4          0.0000;
   602    5.330              14              14               2               3          0.0000;
   603    5.339              14              14               3               4          0.0000;
   604    5.348              13              13               5               4          0.0000;
   605    5.357              12              11               8               6          0.0000;
   606    5.366              10              10              10               8          0.0000;
   607    5.374               9               9              13              10          0.0000;
   608    5.383               8               8              14              11          0.0000;
   609    5.392               7               7              15              12          0.0000;
   610    5.401               7               7              14              11          0.0000;
   611    5.410               7               7              12              10          0.0000;
   612    5.419               8               8               9               8          0.0000;
   613    5.428               8               9               6               6          0.0000;
   614    5.436               9               9               3               4          0.0000;
   615    5.445              10              10               1               2          0.0000;
   616    5.454              10              10               0               1          0.0000;
   617    5.463              10              10               1               1          0.0000;
   618    5.472              10              10               2               2          0.0000;
   619    5.481              10               9               4               4          0.0000;
   620    5.490               9               9               7               5          0.0000;
   621    5.498               8               8              10               8          0.0000;
   622    5.507               8               8              12               9          0.0000;
   623    5.516               8               8              13              10          0.0000;
   624    5.525               8               8              14              11          0.0000;
   625    5.534               8               8              13              10          0.0000;
   626    5.543               9               9              11               9          0.0000;
   627    5.552               9              10               9               8          0.0000;
   628    5.560              10              10               7               7          0.0000;
   629    5.569              11              11               5               5          0.0000;
   630    5.578              11              11               4               4          0.0000;
   631    5.587              11              11               3               4          0.0000;
   632    5.596              10              10               3               4          0.0000;
   633    5.605              10              10               5               4          0.0000;
   634    5.614               9               9               6               5          0.0000;
   635    5.622               8               8               8               7          0.0000;
   636    5.631               8               8              10               8          0.0000;
   637    5.640               7               7              10               8          0.0000;
   638    5.649               7               7              11               8          0.0000;
   639    5.658               7               7              10               8          0.0000;
   640    5.667               8               8               9               8          0.0000;
   641    5.676               8               8               8               7          0.0000;
   642    5.684               9               9               6               6          0.0000;
   643    5.693               9               9               5               5          0.0000;
   644    5.702              10              10               4               4          0.0000;
   645    5.711              10              10               4               4          0.0000;
   646    5.720              10              10               4               4          0.0000;
   647    5.729              10              10               5               5          0.0000;
   648    5.738               9               9               7               6          0.0000;
   649    5.746               9               9               8               7          0.0000;
   650    5.755               8               8              10               8          0.0000;
   651    5.764               8               8              11               8          0.0000;
   652    5.773               8               8              11               8          0.0000;
   653    5.782               8               8              10               8          0.0000;
   654    5.791               8               8               9               8          0.0000;
   655    5.799               8               8               8               7          0.0000;
   656    5.808               9               9               6               6          0.0000;
   657    5.817               9               9               5               5          0.0000;
   658    5.826               9               9               4               4          0.0000;
