 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort

[    0    0.000               0               0               0               0          0.0000;
     1    0.009               1               4               0               0          0.5000;
     2    0.018              14              23               0               0          0.5000;
     3    0.027              41              55               1               0          0.5000;
     4    0.035              78              95               3               1          0.5000;
     5    0.044             122             141               8               5          0.5000;
     6    0.053             170             190              16              12          0.5000;
     7    0.062             219             238              29              23          0.5000;
     8    0.071             265             282              46              41          0.5000;
     9    0.080             304             318              70              64          0.5000;
    10    0.089             334             344             100              93          0.5000;
    11    0.097             354             360             136             128          0.5000;
    12    0.106             365             367             177             170          0.5000;
    13    0.115             369             370             223             216          0.5000;
    14    0.124             370             371             273             266          0.5000;
    15    0.133             372             374             325             317          0.5000;
    16    0.142             379             384             378             371          0.5000;
    17    0.151             395             404             431             423          0.5000;
    18    0.159             423             438             483             475          0.5000;
    19    0.168             466             487             533             525          0.5000;
    20    0.177             524             552             582             574          0.5000;
    21    0.186             598             631             630             622          0.5000;
    22    0.195             683             719             677             669          0.5000;
    23    0.204             775             814             726             718          0.5000;
    24    0.213             871             908             776             768          0.5000;
    25    0.221             962             996             829             821          0.5000;
    26    0.230            1047            1079             887             878          0.5000;
    27    0.239            1125            1153             948             938          0.5000;
    28    0.248            1191            1215            1015            1005          0.5000;
    29    0.257            1246            1265            1086            1078          0.5000;
    30    0.266            1290            1304            1162            1152          0.5000;
    31    0.274            1324            1335            1240            1232          0.5000;
    32    0.283            1352            1363            1321            1312          0.5000;
    33    0.292            1379            1390            1403            1393          0.5000;
    34    0.301            1409            1423            1484            1475          0.5000;
    35    0.310            1446            1463            1562            1552          0.5000;
    36    0.319            1492            1515            1638            1629          0.5000;
    37    0.328            1553            1581            1710            1702          0.5000;
    38    0.336            1627            1660            1778            1767          0.5000;
    39    0.345            1712            1748            1843            1833          0.5000;
    40    0.354            1804            1843            1905            1896          0.5000;
    41    0.363            1903            1944            1964            1954          0.5000;
    42    0.372            2006            2048            2023            2013          0.5000;
    43    0.381            2111            2152            2082            2072          0.5000;
    44    0.390            2213            2252            2142            2132          0.5000;
    45    0.398            2311            2349            2205            2194          0.5000;
    46    0.407            2405            2442            2270            2260          0.5000;
    47    0.416            2494            2528            2340            2332          0.5000;
    48    0.425            2576            2607            2414            2405          0.5000;
    49    0.434            2651            2679            2492            2482          0.5000;
    50    0.443            2720            2748            2575            2565          0.5000;
    51    0.452            2787            2814            2661            2652          0.5000;
    52    0.460            2854            2882            2751            2742          0.5000;
    53    0.469            2924            2953            2843            2834          0.5000;
    54    0.478            2997            3027            2938            2929          0.5000;
    55    0.487            3073            3104            3035            3025          0.5000;
    56    0.496            3154            3189            3133            3123          0.5000;
    57    0.505            3244            3281            3231            3222          0.5000;
    58    0.514            3340            3382            3331            3320          0.5000;
    59    0.522            3446            3490            3431            3420          0.5000;
    60    0.531            3556            3600            3532            3522          0.5000;
    61    0.540            3667            3712            3634            3622          0.5000;
    62    0.549            3781            3826            3737            3724          0.5000;
    63    0.558            3895            3940            3841            3832          0.5000;
    64    0.567            4006            4049            3948            3937          0.5000;
    65    0.576            4112            4153            4056            4043          0.5000;
    66    0.584            4215            4256            4166            4156          0.5000;
    67    0.593            4316            4356            4278            4265          0.5000;
    68    0.602            4414            4451            4390            4380          0.5000;
    69    0.611            4507            4545            4504            4494          0.5000;
    70    0.620            4601            4639            4617            4604          0.5000;
    71    0.629            4696            4736            4731            4719          0.5000;
    72    0.638            4796            4837            4843            4835          0.5000;
    73    0.646            4899            4941            4955            4941          0.5000;
    74    0.655            5008            5055            5066            5054          0.5000;
    75    0.664            5128            5178            5175            5165          0.5000;
    76    0.673            5256            5310            5284            5271          0.5000;
    77    0.682            5393            5450            5393            5378          0.5000;
    78    0.691            5538            5598            5502            5492          0.5000;
    79    0.699            5690            5752            5612            5600          0.5000;
    80    0.708            5844            5906            5726            5711          0.5000;
    81    0.717            5997            6057            5843            5832          0.5000;
    82    0.726            6146            6203            5965            5952          0.5000;
    83    0.735            6284            6336            6093            6077          0.5000;
    84    0.744            6411            6459            6226            6210          0.5000;
    85    0.753            6527            6571            6364            6349          0.5000;
    86    0.761            6632            6671            6506            6488          0.5000;
    87    0.770            6726            6761            6651            6633          0.5000;
    88    0.779            6813            6848            6799            6785          0.5000;
    89    0.788            6900            6936            6947            6929          0.5000;
    90    0.797            6991            7029            7094            7077          0.5000;
    91    0.806            7087            7128            7238            7221          0.5000;
    92    0.815            7192            7237            7378            7362          0.5000;
    93    0.823            7309            7360            7513            7496          0.5000;
    94    0.832            7442            7499            7644            7628          0.5000;
    95    0.841            7588            7651            7770            7752          0.5000;
    96    0.850            7750            7818            7893            7875          0.5000;
    97    0.859            7924            7997            8013            7993          0.5000;
    98    0.868            8110            8186            8131            8113          0.5000;
    99    0.877            8304            8382            8250            8231          0.5000;
   100    0.885            8500            8577            8372            8352          0.5000;
   101    0.894            8692            8767            8498            8482          0.5000;
   102    0.903            8876            8945            8630            8611          0.5000;
   103    0.912            9042            9104            8771            8753          0.5000;
   104    0.921            9190            9244            8919            8903          0.5000;
   105    0.930            9318            9363            9074            9056          0.5000;
   106    0.939            9425            9463            9236            9217          0.5000;
   107    0.947            9517            9552            9404            9392          0.5000;
   108    0.956            9603            9637            9574            9561          0.5000;
   109    0.965            9687            9720            9747            9725          0.5000;
   110    0.974            9772            9808            9918            9908          0.5000;
   111    0.983            9867            9910           10085           10068          0.5000;
   112    0.992            9979           10029           10247           10231          0.5000;
   113    1.001           10111           10170           10404           10395          0.5000;
   114    1.009           10264           10332           10554           10539          0.5000;
   115    1.018           10441           10518           10698           10682          0.5000;
   116    1.027           10640           10725           10837           10824          0.5000;
   117    1.036           10859           10951           10973           10961          0.5000;
   118    1.045           11092           11188           11109           11094          0.5000;
   119    1.054           11332           11427           11246           11231          0.5000;
   120    1.063           11568           11659           11388           11374          0.5000;
   121    1.071           11790           11874           11537           11524          0.5000;
   122    1.080           11992           12064           11694           11675          0.5000;
   123    1.089           12165           12226           11860           11851          0.5000;
   124    1.098           12311           12362           12036           12025          0.5000;
   125    1.107           12431           12473           12221           12204          0.5000;
   126    1.116           12530           12565           12411           12404          0.5000;
   127    1.124           12615           12647           12606           12591          0.5000;
   128    1.133           12695           12728           12801           12789          0.5000;
   129    1.142           12781           12819           12995           12984          0.5000;
   130    1.151           12880           12926           13184           13173          0.5000;
   131    1.160           13002           13058           13367           13350          0.5000;
   132    1.169           13152           13221           13541           13534          0.5000;
   133    1.178           13334           13416           13708           13693          0.5000;
   134    1.186           13548           13642           13867           13853          0.5000;
   135    1.195           13790           13894           14020           14012          0.5000;
   136    1.204           14054           14163           14170           14156          0.5000;
   137    1.213           14328           14437           14321           14307          0.5000;
   138    1.222           14598           14702           14475           14465          0.5000;
   139    1.231           14853           14949           14635           14619          0.5000;
   140    1.240           15085           15170           14803           14788          0.5000;
   141    1.248           15287           15359           14980           14969          0.5000;
   142    1.257           15459           15519           15168           15155          0.5000;
   143    1.266           15602           15652           15364           15347          0.5000;
   144    1.275           15723           15768           15568           15561          0.5000;
   145    1.284           15832           15874           15777           15762          0.5000;
   146    1.293           15937           15980           15989           15975          0.5000;
