 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort
   148    1.310           14936           14945           15026           15012          0.5000;
   149    1.319           15039           15051           15229           15217          0.5000;
   150    1.328           15163           15177           15426           15421          0.5000;
   151    1.337           15315           15332           15618           15601          0.5000;
   152    1.346           15500           15520           15802           15794          0.5000;
   153    1.355           15717           15740           15979           15970          0.5000;
   154    1.364           15963           15989           16150           16134          0.5000;
   155    1.372           16228           16255           16317           16306          0.5000;
   156    1.381           16502           16529           16482           16471          0.5000;
   157    1.390           16773           16800           16648           16632          0.5000;
   158    1.399           17032           17057           16819           16806          0.5000;
   159    1.408           17271           17294           16995           16985          0.5000;
   160    1.417           17488           17508           17179           17162          0.5000;
   161    1.426           17680           17698           17372           17362          0.5000;
   162    1.434           17852           17868           17572           17561          0.5000;
   163    1.443           18009           18024           17781           17766          0.5000;
   164    1.452           18157           18172           17995           17982          0.5000;
   165    1.461           18302           18316           18214           18204          0.5000;
   166    1.470           18449           18464           18435           18420          0.5000;
   167    1.479           18605           18621           18658           18647          0.5000;
   168    1.488           18772           18790           18878           18866          0.5000;
   169    1.496           18952           18970           19096           19083          0.5000;
   170    1.505           19146           19166           19311           19300          0.5000;
   171    1.514           19353           19374           19523           19512          0.5000;
   172    1.523           19573           19595           19730           19714          0.5000;
   173    1.532           19802           19825           19934           19921          0.5000;
   174    1.541           20040           20064           20135           20122          0.5000;
   175    1.549           20282           20307           20333           20316          0.5000;
   176    1.558           20530           20555           20530           20516          0.5000;
   177    1.567           20782           20807           20727           20714          0.5000;
   178    1.576           21036           21061           20927           20909          0.5000;
   179    1.585           21287           21312           21129           21114          0.5000;
   180    1.594           21531           21554           21336           21320          0.5000;
   181    1.603           21762           21784           21548           21530          0.5000;
   182    1.611           21977           21997           21766           21751          0.5000;
   183    1.620           22175           22194           21988           21970          0.5000;
   184    1.629           22358           22376           22216           22201          0.5000;
   185    1.638           22530           22546           22447           22426          0.5000;
   186    1.647           22696           22713           22681           22666          0.5000;
   187    1.656           22862           22880           22914           22890          0.5000;
   188    1.665           23038           23056           23146           23127          0.5000;
   189    1.673           23228           23248           23375           23360          0.5000;
   190    1.682           23438           23460           23600           23574          0.5000;
   191    1.691           23670           23695           23820           23806          0.5000;
   192    1.700           23922           23948           24037           24015          0.5000;
   193    1.709           24190           24217           24251           24227          0.5000;
   194    1.718           24464           24491           24463           24441          0.5000;
   195    1.727           24737           24764           24675           24657          0.5000;
   196    1.735           25003           25029           24889           24861          0.5000;
   197    1.744           25258           25282           25106           25088          0.5000;
   198    1.753           25499           25522           25326           25305          0.5000;
   199    1.762           25727           25749           25550           25522          0.5000;
   200    1.771           25946           25967           25779           25762          0.5000;
   201    1.780           26158           26179           26012           25987          0.5000;
   202    1.789           26368           26388           26250           26231          0.5000;
   203    1.797           26576           26597           26489           26463          0.5000;
   204    1.806           26786           26807           26731           26714          0.5000;
   205    1.815           26994           27015           26974           26958          0.5000;
   206    1.824           27204           27225           27218           27189          0.5000;
   207    1.833           27412           27434           27461           27454          0.5000;
   208    1.842           27626           27647           27702           27683          0.5000;
   209    1.851           27843           27865           27942           27920          0.5000;
   210    1.859           28068           28091           28180           28181          0.5000;
   211    1.868           28302           28326           28415           28389          0.5000;
   212    1.877           28547           28572           28646           28637          0.5000;
   213    1.886           28806           28833           28876           28872          0.5000;
   214    1.895           29077           29105           29105           29088          0.5000;
   215    1.904           29358           29387           29332           29321          0.5000;
   216    1.913           29642           29670           29562           29558          0.5000;
   217    1.921           29921           29949           29793           29784          0.5000;
   218    1.930           30188           30214           30029           30013          0.5000;
   219    1.939           30439           30463           30268           30274          0.5000;
   220    1.948           30672           30695           30512           30495          0.5000;
   221    1.957           30892           30913           30761           30752          0.5000;
   222    1.966           31102           31123           31014           31022          0.5000;
   223    1.974           31310           31331           31269           31248          0.5000;
   224    1.983           31522           31544           31526           31522          0.5000;
   225    1.992           31742           31765           31782           31790          0.5000;
   226    2.001           31973           31997           32038           32013          0.5000;
   227    2.010           32215           32239           32293           32296          0.5000;
   228    2.019           32466           32491           32546           32546          0.5000;
   229    2.028           32723           32749           32797           32773          0.5000;
   230    2.036           32986           33012           33046           33051          0.5000;
   231    2.045           33250           33277           33295           33291          0.5000;
   232    2.054           33517           33544           33541           33524          0.5000;
   233    2.063           33785           33812           33788           33791          0.5000;
   234    2.072           34057           34084           34035           34031          0.5000;
   235    2.081           34333           34361           34283           34269          0.5000;
   236    2.090           34612           34640           34533           34533          0.5000;
   237    2.098           34890           34917           34785           34781          0.5000;
   238    2.107           35161           35187           35039           35025          0.5000;
   239    2.116           35420           35446           35297           35292          0.5000;
   240    2.125           35669           35693           35558           35556          0.5000;
   241    2.134           35905           35928           35821           35805          0.5000;
   242    2.143           36134           36157           36087           36080          0.5000;
   243    2.152           36360           36382           36354           36356          0.5000;
   244    2.160           36589           36612           36620           36605          0.5000;
   245    2.169           36825           36850           36886           36877          0.5000;
   246    2.178           37075           37101           37150           37154          0.5000;
   247    2.187           37338           37365           37413           37394          0.5000;
   248    2.196           37612           37640           37673           37660          0.5000;
   249    2.205           37894           37922           37931           37936          0.5000;
   250    2.214           38177           38206           38188           38169          0.5000;
   251    2.222           38459           38487           38444           38425          0.5000;
   252    2.231           38737           38765           38701           38710          0.5000;
   253    2.240           39012           39039           38958           38934          0.5000;
   254    2.249           39285           39312           39216           39195          0.5000;
   255    2.258           39558           39586           39476           39489          0.5000;
   256    2.267           39833           39861           39737           39709          0.5000;
   257    2.276           40108           40135           40001           39978          0.5000;
   258    2.284           40378           40404           40268           40282          0.5000;
   259    2.293           40640           40666           40536           40498          0.5000;
   260    2.302           40893           40918           40807           40784          0.5000;
   261    2.311           41136           41160           41080           41098          0.5000;
   262    2.320           41374           41398           41353           41310          0.5000;
   263    2.329           41610           41633           41627           41602          0.5000;
   264    2.338           41848           41873           41901           41922          0.5000;
   265    2.346           42096           42122           42172           42125          0.5000;
   266    2.355           42358           42385           42441           42412          0.5000;
   267    2.364           42634           42663           42708           42738          0.5000;
   268    2.373           42922           42951           42972           42926          0.5000;
   269    2.382           43215           43244           43236           43204          0.5000;
   270    2.391           43508           43537           43498           43534          0.5000;
   271    2.399           43798           43826           43762           43715          0.5000;
   272    2.408           44082           44110           44027           43992          0.5000;
   273    2.417           44362           44390           44293           44333          0.5000;
   274    2.426           44638           44666           44561           44513          0.5000;
   275    2.435           44914           44942           44831           44794          0.5000;
   276    2.444           45189           45217           45104           45148          0.5000;
   277    2.453           45464           45491           45379           45330          0.5000;
   278    2.461           45734           45760           45657           45622          0.5000;
   279    2.470           45998           46024           45937           45988          0.5000;
   280    2.479           46254           46280           46219           46174          0.5000;
   281    2.488           46504           46529           46503           46463          0.5000;
   282    2.497           46752           46776           46788           46840          0.5000;
   283    2.506           47000           47025           47071           47032          0.5000;
   284    2.515           47256           47282           47354           47309          0.5000;
   285    2.523           47524           47552           47634           47682          0.5000;
   286    2.532           47807           47836           47912           47881          0.5000;
   287    2.541           48103           48133           48188           48141          0.5000;
   288    2.550           48407           48438           48463           48506          0.5000;
   289    2.559           48714           48745           48737           48710          0.5000;
   290    2.568           49021           49052           49011           48962          0.5000;
   291    2.577           49323           49353           49286           49325          0.5000;
   292    2.585           49619           49648           49563           49540          0.5000;
   293    2.594           49911           49940           49842           49794          0.5000;
   294    2.603           50201           50230           50123           50155          0.5000;
   295    2.612           50490           50518           50407           50387          0.5000;
   296    2.621           50776           50804           50694           50647          0.5000;
   297    2.630           51056           51084           50983           51010          0.5000;
   298    2.639           51328           51355           51274           51255          0.5000;
   299    2.647           51592           51618           51569           51525          0.5000;
   300    2.656           51849           51875           51864           51885          0.5000;
   301    2.665           52105           52131           52160           52138          0.5000;
   302    2.674           52363           52390           52454           52410          0.5000;
   303    2.683           52630           52657           52745           52766          0.5000;
   304    2.692           52910           52939           53034           53012          0.5000;
   305    2.701           53205           53236           53321           53275          0.5000;
   306    2.709           53514           53546           53605           53626          0.5000;
   307    2.718           53830           53862           53887           53868          0.5000;
   308    2.727           54147           54178           54167           54117          0.5000;
   309    2.736           54461           54492           54448           54465          0.5000;
   310    2.745           54769           54800           54729           54713          0.5000;
   311    2.754           55072           55102           55011           54956          0.5000;
   312    2.763           55372           55402           55295           55306          0.5000;
   313    2.771           55670           55700           55582           55569          0.5000;
   314    2.780           55967           55996           55870           55819          0.5000;
   315    2.789           56260           56288           56161           56159          0.5000;
   316    2.798           56545           56573           56454           56438          0.5000;
   317    2.807           56822           56849           56750           56706          0.5000;
   318    2.816           57088           57115           57048           57043          0.5000;
   319    2.824           57348           57374           57346           57325          0.5000;
   320    2.833           57605           57631           57645           57603          0.5000;
   321    2.842           57865           57892           57942           57941          0.5000;
   322    2.851           58135           58162           58237           58217          0.5000;
   323    2.860           58418           58448           58530           58484          0.5000;
   324    2.869           58717           58748           58820           58822          0.5000;
   325    2.878           59027           59058           59107           59098          0.5000;
   326    2.886           59342           59374           59393           59344          0.5000;
   327    2.895           59658           59690           59677           59678          0.5000;
   328    2.904           59973           60004           59962           59963          0.5000;
   329    2.913           60284           60315           60246           60209          0.5000;
   330    2.922           60592           60623           60533           60525          0.5000;
   331    2.931           60900           60930           60821           60828          0.5000;
   332    2.940           61206           61236           61112           61086          0.5000;
   333    2.948           61510           61540           61406           61394          0.5000;
   334    2.957           61808           61837           61702           61704          0.5000;
   335    2.966           62095           62123           62002           61985          0.5000;
   336    2.975           62371           62398           62304           62301          0.5000;
   337    2.984           62638           62665           62609           62605          0.5000;
   338    2.993           62901           62927           62915           62897          0.5000;
   339    3.002           63165           63192           63221           63224          0.5000;
   340    3.010           63437           63465           63526           63525          0.5000;
   341    3.019           63722           63751           63829           63809          0.5000;
   342    3.028           64020           64051           64130           64128          0.5000;
   343    3.037           64331           64362           64428           64431          0.5000;
   344    3.046           64648           64680           64725           64707          0.5000;
   345    3.055           64969           65001           65019           65014          0.5000;
   346    3.064           65289           65321           65313           65315          0.5000;
   347    3.072           65607           65638           65606           65594          0.5000;
   348    3.081           65924           65956           65900           65897          0.5000;
   349    3.090           66242           66274           66195           66193          0.5000;
   350    3.099           66562           66594           66493           66481          0.5000;
   351    3.108           66882           66913           66792           66788          0.5000;
   352    3.117           67194           67224           67092           67089          0.5000;
   353    3.126           67495           67525           67397           67381          0.5000;
   354    3.134           67785           67813           67703           67698          0.5000;
   355    3.143           68064           68091           68012           68010          0.5000;
   356    3.152           68336           68363           68322           68308          0.5000;
   357    3.161           68608           68635           68632           68625          0.5000;
   358    3.170           68885           68914           68942           68938          0.5000;
   359    3.179           69173           69203           69250           69237          0.5000;
   360    3.188           69473           69504           69557           69549          0.5000;
   361    3.196           69782           69814           69861           69856          0.5000;
   362    3.205           70097           70129           70162           70144          0.5000;
   363    3.214           70414           70445           70462           70453          0.5000;
   364    3.223           70731           70763           70760           70760          0.5000;
   365    3.232           71049           71081           71058           71039          0.5000;
   366    3.241           71370           71403           71355           71340          0.5000;
   367    3.249           71696           71729           71652           71651          0.5000;
   368    3.258           72024           72057           71951           71938          0.5000;
   369    3.267           72350           72382           72251           72232          0.5000;
   370    3.276           72668           72699           72554           72538          0.5000;
   371    3.285           72975           73005           72859           72845          0.5000;
   372    3.294           73268           73297           73167           73154          0.5000;
   373    3.303           73552           73579           73477           73464          0.5000;
   374    3.311           73828           73856           73789           73764          0.5000;
   375    3.320           74105           74133           74102           74084          0.5000;
   376    3.329           74389           74417           74414           74403          0.5000;
   377    3.338           74681           74710           74726           74710          0.5000;
   378    3.347           74980           75010           75036           75018          0.5000;
   379    3.356           75284           75315           75345           75328          0.5000;
   380    3.365           75592           75623           75653           75641          0.5000;
   381    3.373           75900           75932           75960           75950          0.5000;
   382    3.382           76212           76244           76265           76250          0.5000;
   383    3.391           76529           76561           76569           76549          0.5000;
   384    3.400           76852           76884           76872           76862          0.5000;
   385    3.409           77180           77213           77175           77170          0.5000;
   386    3.418           77512           77545           77479           77462          0.5000;
   387    3.427           77841           77874           77784           77769          0.5000;
   388    3.435           78163           78194           78091           78085          0.5000;
   389    3.444           78473           78504           78401           78394          0.5000;
   390    3.453           78773           78803           78714           78702          0.5000;
   391    3.462           79066           79095           79028           79014          0.5000;
   392    3.471           79358           79387           79344           79333          0.5000;
   393    3.480           79653           79682           79662           79651          0.5000;
   394    3.489           79953           79984           79978           79968          0.5000;
   395    3.497           80258           80289           80296           80285          0.5000;
   396    3.506           80564           80595           80613           80597          0.5000;
   397    3.515           80871           80902           80930           80919          0.5000;
   398    3.524           81177           81207           81246           81238          0.5000;
   399    3.533           81483           81514           81560           81547          0.5000;
   400    3.542           81792           81824           81874           81861          0.5000;
   401    3.551           82109           82141           82186           82174          0.5000;
   402    3.559           82436           82469           82497           82484          0.5000;
   403    3.568           82771           82805           82806           82794          0.5000;
   404    3.577           83109           83143           83115           83105          0.5000;
   405    3.586           83444           83478           83426           83409          0.5000;
   406    3.595           83772           83804           83738           83724          0.5000;
   407    3.604           84090           84121           84051           84041          0.5000;
   408    3.613           84400           84431           84366           84349          0.5000;
   409    3.621           84707           84738           84681           84667          0.5000;
   410    3.630           85014           85045           84998           84986          0.5000;
   411    3.639           85324           85354           85316           85298          0.5000;
   412    3.648           85635           85666           85635           85621          0.5000;
   413    3.657           85945           85976           85954           85941          0.5000;
   414    3.666           86253           86283           86272           86251          0.5000;
   415    3.674           86557           86588           86591           86569          0.5000;
   416    3.683           86861           86891           86909           86895          0.5000;
   417    3.692           87166           87197           87226           87206          0.5000;
   418    3.701           87479           87511           87542           87519          0.5000;
   419    3.710           87801           87834           87855           87841          0.5000;
   420    3.719           88132           88166           88168           88140          0.5000;
   421    3.728           88466           88500           88480           88455          0.5000;
   422    3.736           88799           88832           88791           88781          0.5000;
   423    3.745           89126           89159           89103           89076          0.5000;
   424    3.754           89447           89478           89415           89387          0.5000;
   425    3.763           89761           89792           89729           89713          0.5000;
   426    3.772           90073           90105           90043           90020          0.5000;
   427    3.781           90387           90419           90358           90335          0.5000;
   428    3.790           90704           90736           90674           90662          0.5000;
   429    3.798           91021           91052           90991           90965          0.5000;
   430    3.807           91334           91365           91309           91287          0.5000;
   431    3.816           91641           91672           91628           91622          0.5000;
   432    3.825           91943           91973           91947           91932          0.5000;
   433    3.834           92243           92273           92267           92249          0.5000;
   434    3.843           92543           92573           92586           92575          0.5000;
   435    3.852           92850           92881           92905           92891          0.5000;
   436    3.860           93165           93198           93222           93214          0.5000;
   437    3.869           93491           93524           93539           93535          0.5000;
   438    3.878           93821           93854           93855           93843          0.5000;
   439    3.887           94152           94184           94170           94158          0.5000;
   440    3.896           94478           94510           94486           94484          0.5000;
   441    3.905           94799           94831           94801           94797          0.5000;
   442    3.914           95117           95149           95118           95109          0.5000;
   443    3.922           95437           95469           95435           95430          0.5000;
   444    3.931           95759           95792           95752           95744          0.5000;
   445    3.940           96085           96118           96070           96063          0.5000;
   446    3.949           96412           96445           96390           96389          0.5000;
   447    3.958           96736           96768           96710           96700          0.5000;
   448    3.967           97054           97086           97031           97021          0.5000;
   449    3.976           97367           97398           97353           97351          0.5000;
   450    3.984           97676           97706           97675           97669          0.5000;
   451    3.993           97984           98016           97999           97993          0.5000;
   452    4.002           98299           98330           98323           98318          0.5000;
   453    4.011           98620           98653           98646           98638          0.5000;
   454    4.020           98948           98981           98969           98959          0.5000;
   455    4.029           99276           99309           99291           99286          0.5000;
   456    4.038           99601           99634           99613           99606          0.5000;
   457    4.046           99922           99954           99935           99925          0.5000;
   458    4.055          100241          100273          100257          100250          0.5000;
   459    4.064          100560          100592          100578          100569          0.5000;
   460    4.073          100882          100914          100899          100890          0.5000;
   461    4.082          101209          101242          101219          101214          0.5000;
   462    4.091          101542          101576          101540          101529          0.5000;
