 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort
    54    0.478             196             196              47              42          0.5000;
    55    0.487             196             195              48              42          0.5000;
    56    0.496             194             194              48              42          0.5000;
    57    0.505             193             193              48              43          0.5000;
    58    0.514             191             191              49              43          0.5000;
    59    0.522             190             190              49              43          0.5000;
    60    0.531             189             189              49              43          0.5000;
    61    0.540             188             187              49              43          0.5000;
    62    0.549             187             187              48              43          0.5000;
    63    0.558             187             187              48              43          0.5000;
    64    0.567             187             187              48              42          0.5000;
    65    0.576             187             187              47              42          0.5000;
    66    0.584             187             189              47              42          0.5000;
    67    0.593             189             189              47              42          0.5000;
    68    0.602             190             190              46              42          0.5000;
    69    0.611             190             191              46              42          0.5000;
    70    0.620             191             191              46              41          0.5000;
    71    0.629             192             192              46              41          0.5000;
    72    0.638             192             192              46              41          0.5000;
    73    0.646             192             192              46              41          0.5000;
    74    0.655             192             192              46              42          0.5000;
    75    0.664             192             192              46              42          0.5000;
    76    0.673             191             191              46              42          0.5000;
    77    0.682             191             191              46              42          0.5000;
    78    0.691             190             190              46              42          0.5000;
    79    0.699             189             189              46              42          0.5000;
    80    0.708             189             189              46              42          0.5000;
    81    0.717             189             188              46              42          0.5000;
    82    0.726             188             188              47              42          0.5000;
    83    0.735             188             188              47              42          0.5000;
    84    0.744             188             190              48              42          0.5000;
    85    0.753             190             190              48              42          0.5000;
    86    0.761             190             190              48              43          0.5000;
    87    0.770             190             190              48              43          0.5000;
    88    0.779             191             191              49              43          0.5000;
    89    0.788             191             192              50              44          0.5000;
    90    0.797             192             192              51              44          0.5000;
    91    0.806             192             192              52              46          0.5000;
    92    0.815             192             192              54              47          0.5000;
    93    0.823             193             193              55              49          0.5000;
    94    0.832             193             193              57              50          0.5000;
    95    0.841             193             193              58              51          0.5000;
    96    0.850             193             193              59              52          0.5000;
    97    0.859             193             193              59              52          0.5000;
    98    0.868             193             193              59              53          0.5000;
    99    0.877             193             193              59              53          0.5000;
   100    0.885             194             194              59              53          0.5000;
   101    0.894             194             194              59              53          0.5000;
   102    0.903             194             194              58              52          0.5000;
   103    0.912             194             194              58              52          0.5000;
   104    0.921             194             194              58              52          0.5000;
   105    0.930             194             194              57              52          0.5000;
   106    0.939             194             194              57              52          0.5000;
   107    0.947             194             194              57              51          0.5000;
   108    0.956             194             194              56              51          0.5000;
   109    0.965             194             194              56              51          0.5000;
   110    0.974             194             194              56              51          0.5000;
   111    0.983             193             193              56              51          0.5000;
   112    0.992             193             193              56              51          0.5000;
   113    1.001             193             193              56              51          0.5000;
   114    1.009             193             193              56              51          0.5000;
   115    1.018             193             193              56              51          0.5000;
   116    1.027             193             193              56              51          0.5000;
   117    1.036             193             193              56              51          0.5000;
   118    1.045             194             194              57              51          0.5000;
   119    1.054             194             194              57              51          0.5000;
   120    1.063             194             194              57              52          0.5000;
   121    1.071             194             194              57              52          0.5000;
   122    1.080             194             194              58              52          0.5000;
   123    1.089             194             194              58              52          0.5000;
   124    1.098             194             194              58              52          0.5000;
   125    1.107             194             194              59              52          0.5000;
   126    1.116             194             194              59              53          0.5000;
   127    1.124             194             194              60              54          0.5000;
   128    1.133             194             194              60              54          0.5000;
   129    1.142             194             194              61              54          0.5000;
   130    1.151             194             194              61              54          0.5000;
   131    1.160             194             194              61              54          0.5000;
   132    1.169             194             194              61              54          0.5000;
   133    1.178             194             194              61              54          0.5000;
   134    1.186             194             194              61              54          0.5000;
   135    1.195             194             194              61              55          0.5000;
   136    1.204             194             194              61              55          0.5000;
   137    1.213             194             194              61              55          0.5000;
   138    1.222             194             194              62              55          0.5000;
   139    1.231             194             194              62              56          0.5000;
   140    1.240             195             195              62              56          0.5000;
   141    1.248             195             195              63              56          0.5000;
   142    1.257             195             195              63              56          0.5000;
   143    1.266             195             195              63              56          0.5000;
   144    1.275             195             195              63              57          0.5000;
   145    1.284             195             195              63              57          0.5000;
   146    1.293             195             195              64              57          0.5000;
   147    1.302             195             195              64              57          0.5000;
   148    1.310             195             196              64              58          0.5000;
   149    1.319             196             196              65              58          0.5000;
   150    1.328             196             196              65              59          0.5000;
   151    1.337             196             196              66              59          0.5000;
   152    1.346             196             196              66              60          0.5000;
   153    1.355             196             196              67              60          0.5000;
   154    1.364             196             196              67              60          0.5000;
   155    1.372             196             196              67              60          0.5000;
   156    1.381             196             196              67              60          0.5000;
   157    1.390             197             197              67              60          0.5000;
   158    1.399             197             197              67              60          0.5000;
   159    1.408             198             198              67              60          0.5000;
   160    1.417             198             198              67              61          0.5000;
   161    1.426             198             198              68              61          0.5000;
   162    1.434             198             198              68              61          0.5000;
   163    1.443             198             198              68              62          0.5000;
   164    1.452             198             198              68              62          0.5000;
   165    1.461             198             198              68              62          0.5000;
   166    1.470             198             198              69              62          0.5000;
   167    1.479             198             198              69              62          0.5000;
   168    1.488             198             198              69              62          0.5000;
   169    1.496             198             198              69              63          0.5000;
   170    1.505             198             198              70              63          0.5000;
   171    1.514             198             198              70              63          0.5000;
   172    1.523             199             199              70              63          0.5000;
   173    1.532             199             199              71              64          0.5000;
   174    1.541             199             199              71              64          0.5000;
   175    1.549             199             199              71              64          0.5000;
   176    1.558             199             199              71              64          0.5000;
   177    1.567             199             199              71              64          0.5000;
   178    1.576             199             199              70              64          0.5000;
   179    1.585             199             200              70              64          0.5000;
   180    1.594             200             200              70              64          0.5000;
   181    1.603             200             200              70              64          0.5000;
   182    1.611             200             200              70              64          0.5000;
   183    1.620             200             200              70              63          0.5000;
   184    1.629             200             200              70              64          0.5000;
   185    1.638             200             200              70              64          0.5000;
   186    1.647             200             200              70              64          0.5000;
   187    1.656             200             200              70              64          0.5000;
   188    1.665             200             200              71              64          0.5000;
   189    1.673             200             200              71              64          0.5000;
   190    1.682             200             200              71              65          0.5000;
   191    1.691             200             200              72              65          0.5000;
   192    1.700             200             200              72              65          0.5000;
   193    1.709             200             200              72              65          0.5000;
   194    1.718             200             200              72              66          0.5000;
   195    1.727             200             200              73              66          0.5000;
   196    1.735             200             200              73              66          0.5000;
   197    1.744             200             200              73              67          0.5000;
   198    1.753             200             200              74              67          0.5000;
   199    1.762             201             201              74              67          0.5000;
   200    1.771             201             201              74              67          0.5000;
   201    1.780             202             202              74              67          0.5000;
   202    1.789             202             202              75              68          0.5000;
   203    1.797             202             202              75              68          0.5000;
   204    1.806             202             202              75              68          0.5000;
   205    1.815             202             202              75              68          0.5000;
   206    1.824             202             202              76              69          0.5000;
   207    1.833             202             202              76              69          0.5000;
   208    1.842             202             202              76              69          0.5000;
   209    1.851             202             202              77              70          0.5000;
   210    1.859             203             203              77              70          0.5000;
   211    1.868             203             203              77              70          0.5000;
   212    1.877             203             203              78              70          0.5000;
   213    1.886             203             203              78              71          0.5000;
   214    1.895             203             203              78              71          0.5000;
   215    1.904             203             203              78              71          0.5000;
   216    1.913             203             203              78              71          0.5000;
   217    1.921             203             203              78              71          0.5000;
   218    1.930             203             203              77              71          0.5000;
   219    1.939             204             204              77              71          0.5000;
   220    1.948             204             204              77              71          0.5000;
   221    1.957             204             204              77              71          0.5000;
   222    1.966             204             204              77              71          0.5000;
   223    1.974             204             204              78              71          0.5000;
   224    1.983             204             204              78              71          0.5000;
   225    1.992             204             204              78              71          0.5000;
   226    2.001             204             204              78              71          0.5000;
   227    2.010             204             204              79              72          0.5000;
   228    2.019             204             204              79              72          0.5000;
   229    2.028             204             204              79              72          0.5000;
   230    2.036             204             204              80              72          0.5000;
   231    2.045             204             204              80              73          0.5000;
   232    2.054             204             204              80              73          0.5000;
   233    2.063             204             204              80              73          0.5000;
   234    2.072             204             204              81              74          0.5000;
   235    2.081             204             204              81              74          0.5000;
   236    2.090             205             205              81              74          0.5000;
   237    2.098             205             205              81              74          0.5000;
   238    2.107             206             206              81              74          0.5000;
   239    2.116             206             206              81              74          0.5000;
   240    2.125             206             206              81              74          0.5000;
   241    2.134             206             206              81              74          0.5000;
   242    2.143             206             206              81              74          0.5000;
   243    2.152             206             206              82              75          0.5000;
   244    2.160             206             206              82              75          0.5000;
   245    2.169             206             206              83              75          0.5000;
   246    2.178             206             206              83              76          0.5000;
   247    2.187             206             206              83              76          0.5000;
   248    2.196             207             207              83              76          0.5000;
   249    2.205             207             207              83              76          0.5000;
   250    2.214             207             207              83              76          0.5000;
   251    2.222             207             207              83              76          0.5000;
   252    2.231             207             207              83              76          0.5000;
   253    2.240             207             207              83              76          0.5000;
   254    2.249             207             207              83              76          0.5000;
   255    2.258             207             207              83              76          0.5000;
   256    2.267             207             207              83              76          0.5000;
   257    2.276             207             207              83              76          0.5000;
   258    2.284             207             207              83              76          0.5000;
   259    2.293             207             207              83              76          0.5000;
   260    2.302             207             207              83              76          0.5000;
   261    2.311             207             207              83              76          0.5000;
   262    2.320             207             207              83              76          0.5000;
   263    2.329             207             207              82              76          0.5000;
   264    2.338             207             207              82              76          0.5000;
   265    2.346             207             207              82              76          0.5000;
   266    2.355             207             207              82              76          0.5000;
   267    2.364             207             207              82              76          0.5000;
   268    2.373             207             207              83              76          0.5000;
   269    2.382             207             207              83              76          0.5000;
   270    2.391             207             207              83              76          0.5000;
   271    2.399             208             208              84              77          0.5000;
   272    2.408             208             208              84              77          0.5000;
   273    2.417             208             208              84              77          0.5000;
   274    2.426             208             208              84              77          0.5000;
   275    2.435             208             208              84              77          0.5000;
   276    2.444             208             208              84              77          0.5000;
   277    2.453             208             208              85              78          0.5000;
   278    2.461             208             208              85              78          0.5000;
   279    2.470             208             208              86              79          0.5000;
   280    2.479             208             208              87              79          0.5000;
   281    2.488             208             208              88              80          0.5000;
   282    2.497             208             208              88              80          0.5000;
   283    2.506             208             209              88              81          0.5000;
   284    2.515             209             209              88              81          0.5000;
   285    2.523             210             210              88              81          0.5000;
   286    2.532             210             210              88              81          0.5000;
   287    2.541             210             210              88              81          0.5000;
   288    2.550             210             210              88              81          0.5000;
   289    2.559             210             211              89              81          0.5000;
   290    2.568             211             211              89              81          0.5000;
   291    2.577             211             211              89              81          0.5000;
   292    2.585             211             211              89              81          0.5000;
   293    2.594             211             211              88              81          0.5000;
   294    2.603             212             212              88              81          0.5000;
   295    2.612             212             212              88              81          0.5000;
   296    2.621             212             212              88              81          0.5000;
   297    2.630             212             212              88              81          0.5000;
   298    2.639             212             212              88              81          0.5000;
   299    2.647             212             212              88              81          0.5000;
   300    2.656             212             212              88              81          0.5000;
   301    2.665             211             211              88              81          0.5000;
   302    2.674             211             211              89              82          0.5000;
   303    2.683             211             212              89              82          0.5000;
   304    2.692             212             212              89              82          0.5000;
   305    2.701             212             212              89              82          0.5000;
   306    2.709             212             212              90              82          0.5000;
   307    2.718             212             212              90              83          0.5000;
   308    2.727             212             212              91              83          0.5000;
   309    2.736             212             212              91              83          0.5000;
   310    2.745             212             212              92              84          0.5000;
   311    2.754             212             212              92              84          0.5000;
   312    2.763             212             212              92              85          0.5000;
   313    2.771             212             212              92              85          0.5000;
   314    2.780             212             212              93              85          0.5000;
   315    2.789             213             213              93              86          0.5000;
   316    2.798             214             214              94              86          0.5000;
   317    2.807             214             214              94              86          0.5000;
   318    2.816             214             214              94              86          0.5000;
   319    2.824             214             214              94              86          0.5000;
   320    2.833             214             214              95              87          0.5000;
   321    2.842             214             214              95              87          0.5000;
   322    2.851             215             215              95              87          0.5000;
   323    2.860             215             215              96              88          0.5000;
   324    2.869             215             215              96              88          0.5000;
   325    2.878             215             215              96              89          0.5000;
   326    2.886             216             216              97              89          0.5000;
   327    2.895             216             216              97              89          0.5000;
   328    2.904             216             216              97              90          0.5000;
   329    2.913             216             216              98              90          0.5000;
   330    2.922             216             216              98              90          0.5000;
   331    2.931             216             216              98              90          0.5000;
   332    2.940             217             217              98              90          0.5000;
   333    2.948             217             217              99              90          0.5000;
   334    2.957             218             218              99              91          0.5000;
   335    2.966             218             218              99              91          0.5000;
   336    2.975             218             218             100              92          0.5000;
   337    2.984             218             218             100              92          0.5000;
   338    2.993             218             218             101              93          0.5000;
   339    3.002             218             218             101              93          0.5000;
   340    3.010             219             218             101              93          0.0000;
   341    3.019             215             214             100              93          0.0000;
   342    3.028             208             207             100              93          0.0000;
   343    3.037             198             195             100              92          0.0000;
   344    3.046             185             182              99              92          0.0000;
   345    3.055             169             165              97              91          0.0000;
   346    3.064             151             147              96              90          0.0000;
   347    3.072             131             127              94              89          0.0000;
   348    3.081             111             107              92              87          0.0000;
   349    3.090              91              87              89              85          0.0000;
   350    3.099              71              67              85              82          0.0000;
   351    3.108              51              48              82              79          0.0000;
   352    3.117              33              30              78              76          0.0000;
   353    3.126              17              14              74              73          0.0000;
   354    3.134               2              -1              70              69          0.0000;
   355    3.143             -10             -12              66              66          0.0000;
   356    3.152             -19             -21              63              62          0.0000;
   357    3.161             -26             -27              60              60          0.0000;
   358    3.170             -31             -31              59              58          0.0000;
   359    3.179             -32             -32              57              57          0.0000;
   360    3.188             -31             -30              56              56          0.0000;
   361    3.196             -26             -25              56              55          0.0000;
   362    3.205             -20             -18              56              55          0.0000;
   363    3.214             -12             -10              56              55          0.0000;
   364    3.223              -3              -1              56              55          0.0000;
   365    3.232               7               9              57              56          0.0000;
   366    3.241              18              19              58              57          0.0000;
   367    3.249              28              30              60              58          0.0000;
   368    3.258              38              40              62              59          0.0000;
   369    3.267              47              49              64              61          0.0000;
   370    3.276              56              57              66              62          0.0000;
   371    3.285              63              64              68              63          0.0000;
   372    3.294              69              70              70              65          0.0000;
   373    3.303              74              75              71              66          0.0000;
   374    3.311              77              78              72              67          0.0000;
   375    3.320              79              79              73              68          0.0000;
   376    3.329              80              79              73              68          0.0000;
   377    3.338              78              78              74              68          0.0000;
   378    3.347              75              75              74              68          0.0000;
   379    3.356              72              71              73              68          0.0000;
   380    3.365              67              67              73              68          0.0000;
   381    3.373              63              62              73              68          0.0000;
   382    3.382              58              57              72              68          0.0000;
   383    3.391              53              52              72              68          0.0000;
   384    3.400              49              47              72              67          0.0000;
   385    3.409              45              43              72              67          0.0000;
   386    3.418              41              40              71              67          0.0000;
   387    3.427              38              37              71              67          0.0000;
   388    3.435              35              35              71              67          0.0000;
   389    3.444              34              34              71              67          0.0000;
   390    3.453              33              33              71              67          0.0000;
   391    3.462              35              35              72              67          0.0000;
   392    3.471              35              35              72              68          0.0000;
   393    3.480              37              38              73              68          0.0000;
   394    3.489              40              40              74              69          0.0000;
   395    3.497              42              43              75              69          0.0000;
   396    3.506              45              46              75              70          0.0000;
   397    3.515              48              48              76              70          0.0000;
   398    3.524              50              50              76              70          0.0000;
   399    3.533              52              52              76              70          0.0000;
   400    3.542              54              54              77              71          0.0000;
   401    3.551              55              55              77              72          0.0000;
   402    3.559              56              56              78              72          0.0000;
   403    3.568              56              56              79              73          0.0000;
   404    3.577              56              56              80              74          0.0000;
   405    3.586              56              55              80              74          0.0000;
   406    3.595              55              54              81              75          0.0000;
   407    3.604              53              53              82              75          0.0000;
   408    3.613              52              51              82              76          0.0000;
   409    3.621              51              51              83              76          0.0000;
   410    3.630              50              50              84              77          0.0000;
   411    3.639              49              49              84              78          0.0000;
   412    3.648              49              49              85              78          0.0000;
   413    3.657              49              49              85              78          0.0000;
   414    3.666              49              49              85              78          0.0000;
   415    3.674              51              51              85              78          0.0000;
   416    3.683              51              51              84              78          0.0000;
   417    3.692              52              52              83              78          0.0000;
   418    3.701              53              53              82              77          0.0000;
   419    3.710              54              54              81              76          0.0000;
   420    3.719              54              54              81              76          0.0000;
   421    3.728              55              55              80              75          0.0000;
   422    3.736              55              55              80              75          0.0000;
   423    3.745              54              54              79              75          0.0000;
   424    3.754              54              53              79              75          0.0000;
   425    3.763              53              52              79              74          0.0000;
   426    3.772              51              51              78              74          0.0000;
   427    3.781              50              50              78              74          0.0000;
   428    3.790              49              49              78              74          0.0000;
   429    3.798              49              49              77              74          0.0000;
   430    3.807              48              48              77              73          0.0000;
   431    3.816              48              48              76              73          0.0000;
   432    3.825              47              47              76              73          0.0000;
   433    3.834              49              49              76              72          0.0000;
   434    3.843              49              49              76              72          0.0000;
   435    3.852              49              49              76              72          0.0000;
   436    3.860              50              50              76              73          0.0000;
   437    3.869              50              50              76              73          0.0000;
   438    3.878              50              51              77              73          0.0000;
   439    3.887              51              51              77              73          0.0000;
   440    3.896              51              51              77              73          0.0000;
   441    3.905              52              52              77              73          0.0000;
   442    3.914              52              52              77              73          0.0000;
   443    3.922              51              51              78              74          0.0000;
   444    3.931              51              51              78              74          0.0000;
   445    3.940              51              51              79              74          0.0000;
   446    3.949              51              50              79              74          0.0000;
   447    3.958              50              50              80              75          0.0000;
   448    3.967              49              49              81              76          0.0000;
   449    3.976              49              49              82              76          0.0000;
   450    3.984              49              49              83              77          0.0000;
   451    3.993              51              51              84              77          0.0000;
   452    4.002              51              51              84              78          0.0000;
   453    4.011              51              51              84              78          0.0000;
   454    4.020              52              52              84              78          0.0000;
   455    4.029              52              52              84              78          0.0000;
   456    4.038              53              53              85              78          0.0000;
   457    4.046              53              53              85              78          0.0000;
   458    4.055              54              54              85              78          0.0000;
   459    4.064              54              54              85              78          0.0000;
   460    4.073              54              54              84              78          0.0000;
   461    4.082              54              53              84              78          0.0000;
   462    4.091              53              53              84              78          0.0000;
   463    4.099              53              52              83              77          0.0000;
   464    4.108              52              51              82              77          0.0000;
   465    4.117              51              51              81              76          0.0000;
   466    4.126              51              51              81              76          0.0000;
   467    4.135              50              50              80              76          0.0000;
   468    4.144              50              50              80              75          0.0000;
   469    4.153              50              50              79              75          0.0000;
   470    4.161              50              50              79              74          0.0000;
   471    4.170              49              49              78              74          0.0000;
   472    4.179              49              51              78              74          0.0000;
   473    4.188              51              51              78              74          0.0000;
   474    4.197              51              51              78              74          0.0000;
   475    4.206              51              51              78              74          0.0000;
   476    4.215              51              51              79              75          0.0000;
   477    4.223              51              51              80              75          0.0000;
   478    4.232              51              51              81              76          0.0000;
   479    4.241              51              51              82              77          0.0000;
   480    4.250              51              51              83              77          0.0000;
   481    4.259              51              51              84              78          0.0000;
   482    4.268              52              52              84              78          0.0000;
   483    4.277              52              52              85              78          0.0000;
   484    4.285              52              52              85              78          0.0000;
   485    4.294              52              52              85              78          0.0000;
   486    4.303              52              52              85              78          0.0000;
   487    4.312              52              52              84              78          0.0000;
   488    4.321              52              52              84              78          0.0000;
   489    4.330              53              53              83              78          0.0000;
   490    4.339              52              52              83              77          0.0000;
   491    4.347              52              52              81              77          0.0000;
   492    4.356              52              52              79              75          0.0000;
   493    4.365              52              52              77              74          0.0000;
   494    4.374              51              51              76              72          0.0000;
   495    4.383              51              51              74              71          0.0000;
   496    4.392              50              50              73              70          0.0000;
   497    4.401              49              49              72              70          0.0000;
   498    4.409              49              49              73              70          0.0000;
   499    4.418              48              48              75              71          0.0000;
   500    4.427              47              47              74              71          0.0000;
   501    4.436              47              47              71              69          0.0000;
   502    4.445              47              47              67              66          0.0000;
   503    4.454              47              47              61              60          0.0000;
   504    4.463              47              47              54              54          0.0000;
   505    4.471              47              47              48              48          0.0000;
   506    4.480              47              47              42              42          0.0000;
   507    4.489              45              45              38              38          0.0000;
   508    4.498              43              43              35              35          0.0000;
   509    4.507              41              41              33              33          0.0000;
   510    4.516              39              38              31              31          0.0000;
   511    4.524              35              35              29              29          0.0000;
   512    4.533              33              32              26              26          0.0000;
   513    4.542              29              29              22              22          0.0000;
   514    4.551              26              25              17              18          0.0000;
   515    4.560              23              22              12              13          0.0000;
   516    4.569              19              18               7               8          0.0000;
   517    4.578              15              15               2               4          0.0000;
   518    4.586              11              11              -2              -1          0.0000;
   519    4.595               7               7              -6              -5          0.0000;
   520    4.604               3               3              -9              -7          0.0000;
   521    4.613              -1              -1             -10              -8          0.0000;
   522    4.622              -4              -5             -10              -8          0.0000;
   523    4.631              -7              -8              -8              -8          0.0000;
   524    4.640             -11             -11              -7              -6          0.0000;
   525    4.648             -13             -13              -6              -6          0.0000;
   526    4.657             -15             -15              -6              -5          0.0000;
   527    4.666             -16             -17              -6              -6          0.0000;
   528    4.675             -17             -17              -8              -7          0.0000;
   529    4.684             -17             -17             -11              -8          0.0000;
   530    4.693             -17             -16             -13             -11          0.0000;
   531    4.702             -15             -15             -16             -14          0.0000;
   532    4.710             -14             -14             -18             -16          0.0000;
   533    4.719             -13             -12             -20             -18          0.0000;
   534    4.728             -12             -12             -21             -18          0.0000;
   535    4.737             -10             -10             -19             -17          0.0000;
   536    4.746             -10             -10             -16             -16          0.0000;
   537    4.755             -10             -10             -14             -14          0.0000;
   538    4.764             -10             -10             -11             -11          0.0000;
   539    4.772             -10             -10              -7              -9          0.0000;
   540    4.781             -10             -10              -5              -7          0.0000;
   541    4.790             -12             -12              -3              -6          0.0000;
   542    4.799             -12             -12              -3              -5          0.0000;
   543    4.808             -12             -12              -4              -6          0.0000;
   544    4.817             -11             -11              -5              -6          0.0000;
   545    4.826             -11             -11              -8              -8          0.0000;
   546    4.834             -11             -11             -11             -10          0.0000;
   547    4.843             -11             -11             -13             -12          0.0000;
   548    4.852             -11             -11             -16             -14          0.0000;
   549    4.861             -11             -11             -17             -15          0.0000;
   550    4.870             -12             -12             -18             -16          0.0000;
   551    4.879             -12             -12             -18             -15          0.0000;
   552    4.888             -13             -13             -16             -15          0.0000;
   553    4.896             -14             -14             -14             -14          0.0000;
   554    4.905             -14             -15             -12             -13          0.0000;
   555    4.914             -15             -15             -11             -11          0.0000;
   556    4.923             -15             -15             -10             -11          0.0000;
   557    4.932             -15             -15              -9             -10          0.0000;
   558    4.941             -14             -14             -10             -10          0.0000;
   559    4.949             -13             -13             -10             -11          0.0000;
   560    4.958             -12             -12             -12             -12          0.0000;
   561    4.967             -11             -11             -13             -12          0.0000;
   562    4.976             -10             -10             -13             -13          0.0000;
   563    4.985             -10             -10             -14             -14          0.0000;
   564    4.994             -10             -10             -15             -14          0.0000;
   565    5.003             -11             -11             -13             -14          0.0000;
   566    5.011             -11             -11             -12             -12          0.0000;
   567    5.020             -11             -11             -11             -11          0.0000;
   568    5.029             -11             -12             -10             -11          0.0000;
   569    5.038             -13             -13              -9             -10          0.0000;
   570    5.047             -13             -13              -9             -10          0.0000;
   571    5.056             -13             -13              -9             -10          0.0000;
   572    5.065             -14             -14             -10             -11          0.0000;
   573    5.073             -14             -14             -11             -11          0.0000;
   574    5.082             -13             -13             -13             -12          0.0000;
   575    5.091             -13             -13             -14             -13          0.0000;
   576    5.100             -13             -13             -15             -14          0.0000;
   577    5.109             -13             -13             -16             -15          0.0000;
   578    5.118             -12             -12             -15             -15          0.0000;
   579    5.127             -12             -12             -15             -15          0.0000;
   580    5.135             -13             -13             -14             -13          0.0000;
   581    5.144             -13             -13             -12             -12          0.0000;
   582    5.153             -13             -13             -11             -12          0.0000;
   583    5.162             -13             -13             -10             -11          0.0000;
   584    5.171             -13             -13              -9             -10          0.0000;
   585    5.180             -13             -13              -9             -10          0.0000;
   586    5.189             -13             -13              -9             -10          0.0000;
   587    5.197             -13             -13             -10             -10          0.0000;
   588    5.206             -12             -12             -11             -11          0.0000;
   589    5.215             -12             -12             -12             -12          0.0000;
   590    5.224             -12             -12             -13             -13          0.0000;
   591    5.233             -12             -12             -14             -13          0.0000;
   592    5.242             -12             -12             -15             -14          0.0000;
   593    5.251             -12             -12             -15             -14          0.0000;
   594    5.259             -13             -13             -13             -14          0.0000;
   595    5.268             -13             -13             -13             -14          0.0000;
   596    5.277             -13             -13             -12             -12          0.0000;
   597    5.286             -13             -13             -12             -12          0.0000;
   598    5.295             -14             -14             -11             -11          0.0000;
   599    5.304             -14             -14             -11             -11          0.0000;
   600    5.313             -14             -14             -11             -11          0.0000;
   601    5.321             -13             -13             -11             -12          0.0000;
   602    5.330             -13             -13             -12             -12          0.0000;
   603    5.339             -13             -13             -12             -12          0.0000;
   604    5.348             -12             -12             -13             -13          0.0000;
   605    5.357             -12             -11             -13             -13          0.0000;
   606    5.366             -11             -11             -14             -13          0.0000;
   607    5.374             -11             -11             -14             -14          0.0000;
   608    5.383             -11             -11             -12             -12          0.0000;
   609    5.392             -13             -13             -12             -12          0.0000;
   610    5.401             -13             -13             -11             -12          0.0000;
   611    5.410             -13             -13             -11             -11          0.0000;
   612    5.419             -13             -13             -11             -11          0.0000;
   613    5.428             -13             -13             -11             -11          0.0000;
   614    5.436             -13             -13             -11             -12          0.0000;
   615    5.445             -13             -13             -12             -12          0.0000;
   616    5.454             -13             -13             -12             -12          0.0000;
   617    5.463             -13             -13             -13             -13          0.0000;
   618    5.472             -13             -13             -14             -13          0.0000;
   619    5.481             -13             -13             -14             -14          0.0000;
   620    5.490             -13             -13             -13             -14          0.0000;
   621    5.498             -13             -13             -13             -14          0.0000;
   622    5.507             -13             -13             -12             -12          0.0000;
   623    5.516             -13             -13             -12             -12          0.0000;
   624    5.525             -13             -13             -11             -12          0.0000;
   625    5.534             -13             -13             -11             -11          0.0000;
   626    5.543             -13             -13             -11             -11          0.0000;
   627    5.552             -13             -13             -11             -11          0.0000;
   628    5.560             -13             -13             -11             -11          0.0000;
   629    5.569             -13             -13             -12             -12          0.0000;
   630    5.578             -13             -13             -12             -12          0.0000;
   631    5.587             -13             -13             -12             -12          0.0000;
   632    5.596             -13             -13             -13             -13          0.0000;
   633    5.605             -13             -13             -13             -13          0.0000;
   634    5.614             -13             -13             -14             -13          0.0000;
   635    5.622             -13             -13             -14             -14          0.0000;
   636    5.631             -13             -13             -12             -12          0.0000;
