 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort
   148    1.310           14367           14451           14148           14141          0.5000;
   149    1.319           14569           14643           14332           14327          0.5000;
   150    1.328           14747           14811           14524           14514          0.5000;
   151    1.337           14902           14960           14724           14717          0.5000;
   152    1.346           15043           15096           14929           14918          0.5000;
   153    1.355           15174           15226           15138           15131          0.5000;
   154    1.364           15305           15359           15350           15340          0.5000;
   155    1.372           15443           15502           15561           15552          0.5000;
   156    1.381           15596           15662           15770           15763          0.5000;
   157    1.390           15767           15842           15977           15966          0.5000;
   158    1.399           15959           16042           16180           16168          0.5000;
   159    1.408           16172           16261           16379           16365          0.5000;
   160    1.417           16399           16493           16574           16561          0.5000;
   161    1.426           16637           16733           16767           16753          0.5000;
   162    1.434           16878           16975           16959           16946          0.5000;
   163    1.443           17119           17213           17151           17139          0.5000;
   164    1.452           17353           17445           17344           17331          0.5000;
   165    1.461           17579           17667           17540           17527          0.5000;
   166    1.470           17797           17882           17738           17721          0.5000;
   167    1.479           18008           18091           17939           17928          0.5000;
   168    1.488           18214           18296           18144           18129          0.5000;
   169    1.496           18417           18497           18354           18341          0.5000;
   170    1.505           18617           18696           18566           18556          0.5000;
   171    1.514           18814           18892           18781           18767          0.5000;
   172    1.523           19007           19083           18999           18992          0.5000;
   173    1.532           19196           19271           19219           19209          0.5000;
   174    1.541           19382           19455           19440           19433          0.5000;
   175    1.549           19567           19641           19661           19645          0.5000;
   176    1.558           19753           19829           19882           19885          0.5000;
   177    1.567           19943           20021           20101           20089          0.5000;
   178    1.576           20140           20221           20318           20314          0.5000;
   179    1.585           20345           20430           20532           20533          0.5000;
   180    1.594           20563           20653           20744           20737          0.5000;
   181    1.603           20794           20892           20953           20948          0.5000;
   182    1.611           21041           21143           21161           21164          0.5000;
   183    1.620           21298           21403           21369           21363          0.5000;
   184    1.629           21561           21667           21577           21574          0.5000;
   185    1.638           21823           21925           21788           21793          0.5000;
   186    1.647           22075           22172           22003           21996          0.5000;
   187    1.656           22314           22405           22221           22224          0.5000;
   188    1.665           22536           22620           22444           22444          0.5000;
   189    1.673           22743           22822           22673           22674          0.5000;
   190    1.682           22937           23013           22905           22902          0.5000;
   191    1.691           23125           23200           23140           23147          0.5000;
   192    1.700           23312           23389           23377           23374          0.5000;
   193    1.709           23506           23587           23614           23613          0.5000;
   194    1.718           23710           23795           23850           23859          0.5000;
   195    1.727           23927           24018           24085           24079          0.5000;
   196    1.735           24157           24253           24319           24326          0.5000;
   197    1.744           24399           24497           24551           24553          0.5000;
   198    1.753           24647           24747           24781           24779          0.5000;
   199    1.762           24900           25001           25011           25017          0.5000;
   200    1.771           25154           25255           25241           25244          0.5000;
   201    1.780           25407           25507           25470           25471          0.5000;
   202    1.789           25658           25758           25700           25704          0.5000;
   203    1.797           25908           26008           25933           25940          0.5000;
   204    1.806           26159           26261           26167           26165          0.5000;
   205    1.815           26414           26517           26404           26409          0.5000;
   206    1.824           26670           26772           26644           26650          0.5000;
   207    1.833           26923           27022           26887           26881          0.5000;
   208    1.842           27167           27263           27132           27139          0.5000;
   209    1.851           27402           27493           27382           27384          0.5000;
   210    1.859           27627           27713           27633           27629          0.5000;
   211    1.868           27841           27925           27887           27892          0.5000;
   212    1.877           28051           28134           28141           28141          0.5000;
   213    1.886           28260           28344           28395           28394          0.5000;
   214    1.895           28474           28562           28647           28652          0.5000;
   215    1.904           28698           28792           28897           28896          0.5000;
   216    1.913           28939           29040           29144           29145          0.5000;
   217    1.921           29197           29304           29388           29387          0.5000;
   218    1.930           29470           29583           29629           29629          0.5000;
   219    1.939           29754           29869           29868           29871          0.5000;
   220    1.948           30041           30156           30107           30101          0.5000;
   221    1.957           30326           30438           30347           30351          0.5000;
   222    1.966           30603           30712           30588           30586          0.5000;
   223    1.974           30872           30977           30833           30827          0.5000;
   224    1.983           31132           31235           31080           31087          0.5000;
   225    1.992           31386           31487           31331           31322          0.5000;
   226    2.001           31637           31736           31585           31584          0.5000;
   227    2.010           31884           31982           31843           31849          0.5000;
   228    2.019           32129           32226           32104           32088          0.5000;
   229    2.028           32370           32465           32368           32369          0.5000;
   230    2.036           32606           32699           32633           32632          0.5000;
   231    2.045           32837           32928           32900           32877          0.5000;
   232    2.054           33065           33155           33166           33174          0.5000;
   233    2.063           33291           33383           33432           33425          0.5000;
   234    2.072           33521           33615           33695           33667          0.5000;
   235    2.081           33758           33856           33956           33968          0.5000;
   236    2.090           34007           34111           34214           34201          0.5000;
   237    2.098           34273           34383           34469           34441          0.5000;
   238    2.107           34553           34670           34721           34740          0.5000;
   239    2.116           34848           34967           34971           34952          0.5000;
   240    2.125           35148           35268           35220           35199          0.5000;
   241    2.134           35447           35565           35471           35493          0.5000;
   242    2.143           35740           35854           35724           35697          0.5000;
   243    2.152           36021           36131           35980           35966          0.5000;
   244    2.160           36293           36399           36239           36263          0.5000;
   245    2.169           36555           36658           36503           36472          0.5000;
   246    2.178           36810           36911           36770           36767          0.5000;
   247    2.187           37062           37162           37041           37061          0.5000;
   248    2.196           37311           37410           37316           37282          0.5000;
   249    2.205           37559           37656           37592           37599          0.5000;
   250    2.214           37803           37900           37871           37891          0.5000;
   251    2.222           38045           38141           38150           38114          0.5000;
   252    2.231           38285           38381           38429           38442          0.5000;
   253    2.240           38525           38622           38708           38729          0.5000;
   254    2.249           38770           38870           38985           38942          0.5000;
   255    2.258           39023           39127           39258           39272          0.5000;
   256    2.267           39288           39398           39529           39552          0.5000;
   257    2.276           39569           39686           39796           39749          0.5000;
   258    2.284           39866           39989           40060           40073          0.5000;
   259    2.293           40175           40301           40324           40350          0.5000;
   260    2.302           40490           40616           40587           40537          0.5000;
   261    2.311           40803           40926           40851           40863          0.5000;
   262    2.320           41108           41227           41117           41144          0.5000;
   263    2.329           41402           41517           41387           41337          0.5000;
   264    2.338           41685           41795           41660           41671          0.5000;
   265    2.346           41959           42067           41937           41965          0.5000;
   266    2.355           42227           42334           42218           42166          0.5000;
   267    2.364           42494           42599           42501           42514          0.5000;
   268    2.373           42758           42863           42788           42817          0.5000;
   269    2.382           43020           43124           43077           43028          0.5000;
   270    2.391           43279           43380           43367           43376          0.5000;
   271    2.399           43532           43634           43659           43689          0.5000;
   272    2.408           43785           43885           43950           43901          0.5000;
   273    2.417           44037           44140           44240           44245          0.5000;
   274    2.426           44295           44401           44527           44555          0.5000;
   275    2.435           44563           44673           44810           44767          0.5000;
   276    2.444           44844           44962           45090           45093          0.5000;
   277    2.453           45143           45266           45367           45390          0.5000;
   278    2.461           45455           45584           45642           45602          0.5000;
   279    2.470           45778           45907           45915           45916          0.5000;
   280    2.479           46102           46231           46187           46204          0.5000;
   281    2.488           46422           46547           46461           46424          0.5000;
   282    2.497           46733           46854           46737           46737          0.5000;
   283    2.506           47034           47152           47016           47023          0.5000;
   284    2.515           47327           47442           47298           47262          0.5000;
   285    2.523           47613           47727           47584           47585          0.5000;
   286    2.532           47896           48008           47872           47878          0.5000;
   287    2.541           48175           48284           48165           48123          0.5000;
   288    2.550           48446           48552           48460           48460          0.5000;
   289    2.559           48710           48813           48757           48764          0.5000;
   290    2.568           48967           49069           49055           49008          0.5000;
   291    2.577           49219           49320           49353           49350          0.5000;
   292    2.585           49472           49574           49650           49664          0.5000;
   293    2.594           49729           49834           49944           49902          0.5000;
   294    2.603           49996           50107           50236           50225          0.5000;
   295    2.612           50279           50397           50524           50532          0.5000;
   296    2.621           50580           50705           50808           50779          0.5000;
   297    2.630           50896           51025           51089           51083          0.5000;
   298    2.639           51220           51351           51369           51371          0.5000;
   299    2.647           51545           51675           51648           51626          0.5000;
   300    2.656           51868           51995           51927           51929          0.5000;
   301    2.665           52184           52309           52208           52205          0.5000;
   302    2.674           52493           52615           52492           52472          0.5000;
   303    2.683           52797           52917           52779           52792          0.5000;
   304    2.692           53096           53215           53069           53061          0.5000;
   305    2.701           53391           53508           53364           53340          0.5000;
   306    2.709           53680           53793           53662           53685          0.5000;
   307    2.718           53960           54068           53963           53964          0.5000;
   308    2.727           54228           54332           54267           54244          0.5000;
   309    2.736           54486           54587           54573           54591          0.5000;
   310    2.745           54739           54840           54879           54887          0.5000;
   311    2.754           54992           55095           55185           55168          0.5000;
   312    2.763           55252           55360           55488           55502          0.5000;
   313    2.771           55527           55641           55788           55792          0.5000;
   314    2.780           55819           55941           56084           56072          0.5000;
   315    2.789           56129           56257           56377           56395          0.5000;
   316    2.798           56453           56585           56667           56666          0.5000;
   317    2.807           56785           56920           56955           56940          0.5000;
   318    2.816           57120           57253           57242           57263          0.5000;
   319    2.824           57452           57584           57528           57530          0.5000;
   320    2.833           57779           57909           57816           57799          0.5000;
   321    2.842           58103           58231           58108           58130          0.5000;
   322    2.851           58423           58550           58402           58406          0.5000;
   323    2.860           58739           58864           58700           58681          0.5000;
   324    2.869           59047           59167           59002           59020          0.5000;
   325    2.878           59342           59456           59308           59313          0.5000;
   326    2.886           59623           59732           59618           59601          0.5000;
   327    2.895           59891           59996           59930           59945          0.5000;
   328    2.904           60151           60254           60244           60247          0.5000;
   329    2.913           60409           60513           60557           60542          0.5000;
   330    2.922           60672           60780           60869           60887          0.5000;
   331    2.931           60946           61061           61179           61182          0.5000;
   332    2.940           61237           61358           61486           61468          0.5000;
   333    2.948           61545           61672           61788           61802          0.5000;
   334    2.957           61867           61997           62087           62091          0.5000;
   335    2.966           62196           62329           62383           62369          0.5000;
   336    2.975           62529           62663           62678           62686          0.5000;
   337    2.984           62863           62997           62971           62969          0.5000;
   338    2.993           63198           63332           63265           63254          0.5000;
   339    3.002           63533           63667           63560           63571          0.5000;
   340    3.010           63867           63999           63857           63850          0.5000;
   341    3.019           64197           64326           64157           64139          0.5000;
   342    3.028           64517           64641           64461           64471          0.5000;
   343    3.037           64822           64940           64769           64764          0.5000;
   344    3.046           65111           65223           65081           65057          0.5000;
   345    3.055           65387           65494           65396           65399          0.5000;
   346    3.064           65653           65757           65712           65707          0.5000;
   347    3.072           65916           66022           66030           66012          0.5000;
   348    3.081           66184           66294           66347           66350          0.5000;
   349    3.090           66463           66579           66661           66652          0.5000;
   350    3.099           66757           66877           66973           66952          0.5000;
   351    3.108           67062           67187           67283           67292          0.5000;
   352    3.117           67375           67502           67589           67588          0.5000;
   353    3.126           67694           67823           67893           67872          0.5000;
   354    3.134           68016           68146           68196           68196          0.5000;
   355    3.143           68342           68474           68496           68496          0.5000;
   356    3.152           68672           68805           68796           68787          0.5000;
   357    3.161           69006           69141           69096           69096          0.5000;
   358    3.170           69344           69480           69397           69387          0.5000;
   359    3.179           69681           69814           69701           69696          0.5000;
   360    3.188           70011           70139           70008           70018          0.5000;
   361    3.196           70327           70448           70317           70310          0.5000;
   362    3.205           70627           70743           70632           70618          0.5000;
   363    3.214           70915           71027           70948           70958          0.5000;
   364    3.223           71195           71306           71268           71266          0.5000;
   365    3.232           71473           71587           71588           71577          0.5000;
   366    3.241           71757           71873           71909           71915          0.5000;
   367    3.249           72049           72168           72228           72222          0.5000;
   368    3.258           72349           72470           72547           72539          0.5000;
   369    3.267           72654           72778           72864           72874          0.5000;
   370    3.276           72965           73091           73180           73174          0.5000;
   371    3.285           73279           73406           73493           73483          0.5000;
   372    3.294           73598           73727           73804           73809          0.5000;
   373    3.303           73921           74053           74113           74110          0.5000;
   374    3.311           74254           74389           74422           74412          0.5000;
   375    3.320           74595           74733           74730           74734          0.5000;
   376    3.329           74940           75078           75037           75032          0.5000;
   377    3.338           75283           75417           75347           75335          0.5000;
   378    3.347           75617           75747           75659           75665          0.5000;
   379    3.356           75939           76065           75973           75965          0.5000;
   380    3.365           76250           76372           76290           76276          0.5000;
   381    3.373           76553           76673           76609           76613          0.5000;
   382    3.382           76853           76973           76930           76923          0.5000;
   383    3.391           77154           77275           77251           77239          0.5000;
   384    3.400           77458           77580           77574           77576          0.5000;
   385    3.409           77764           77887           77896           77888          0.5000;
   386    3.418           78071           78193           78219           78204          0.5000;
   387    3.427           78377           78499           78540           78541          0.5000;
   388    3.435           78683           78805           78861           78855          0.5000;
   389    3.444           78991           79115           79180           79164          0.5000;
   390    3.453           79306           79434           79497           79493          0.5000;
   391    3.462           79631           79764           79812           79801          0.5000;
   392    3.471           79967           80104           80125           80108          0.5000;
   393    3.480           80310           80448           80438           80435          0.5000;
   394    3.489           80654           80790           80751           80737          0.5000;
   395    3.497           80992           81125           81064           81040          0.5000;
   396    3.506           81321           81450           81379           81373          0.5000;
   397    3.515           81641           81766           81694           81683          0.5000;
   398    3.524           81954           82078           82012           81993          0.5000;
   399    3.533           82264           82389           82331           82325          0.5000;
   400    3.542           82576           82701           82651           82634          0.5000;
   401    3.551           82889           83014           82972           82952          0.5000;
   402    3.559           83201           83325           83294           83298          0.5000;
   403    3.568           83509           83631           83616           83609          0.5000;
   404    3.577           83813           83934           83939           83924          0.5000;
   405    3.586           84116           84237           84262           84264          0.5000;
   406    3.595           84420           84543           84584           84575          0.5000;
   407    3.604           84728           84855           84905           84898          0.5000;
   408    3.613           85046           85176           85224           85235          0.5000;
   409    3.621           85374           85508           85543           85536          0.5000;
   410    3.630           85710           85846           85860           85851          0.5000;
   411    3.639           86048           86183           86177           86186          0.5000;
   412    3.648           86383           86515           86495           86496          0.5000;
   413    3.657           86711           86841           86812           86809          0.5000;
   414    3.666           87035           87163           87131           87137          0.5000;
   415    3.674           87357           87486           87452           87448          0.5000;
   416    3.683           87680           87810           87772           87769          0.5000;
   417    3.692           88006           88137           88094           88104          0.5000;
   418    3.701           88333           88463           88417           88418          0.5000;
   419    3.710           88658           88787           88741           88735          0.5000;
   420    3.719           88979           89105           89067           89074          0.5000;
   421    3.728           89294           89419           89393           89395          0.5000;
   422    3.736           89606           89730           89719           89717          0.5000;
   423    3.745           89917           90043           90047           90058          0.5000;
   424    3.754           90234           90363           90375           90376          0.5000;
   425    3.763           90558           90690           90702           90699          0.5000;
   426    3.772           90889           91023           91028           91036          0.5000;
   427    3.781           91222           91355           91355           91356          0.5000;
   428    3.790           91553           91684           91680           91678          0.5000;
   429    3.798           91879           92009           92006           92012          0.5000;
   430    3.807           92203           92332           92332           92332          0.5000;
   431    3.816           92526           92656           92656           92652          0.5000;
   432    3.825           92851           92983           92981           92988          0.5000;
   433    3.834           93182           93316           93306           93307          0.5000;
   434    3.843           93519           93655           93631           93626          0.5000;
   435    3.852           93857           93992           93956           93961          0.5000;
   436    3.860           94193           94325           94280           94279          0.5000;
   437    3.869           94522           94652           94606           94597          0.5000;
   438    3.878           94846           94974           94933           94939          0.5000;
   439    3.887           95167           95295           95260           95260          0.5000;
   440    3.896           95489           95619           95587           95580          0.5000;
   441    3.905           95815           95948           95914           95917          0.5000;
   442    3.914           96147           96280           96243           96235          0.5000;
   443    3.922           96480           96612           96571           96557          0.5000;
   444    3.931           96809           96940           96900           96902          0.5000;
   445    3.940           97133           97260           97229           97224          0.5000;
   446    3.949           97450           97576           97558           97546          0.5000;
   447    3.958           97763           97889           97888           97881          0.5000;
   448    3.967           98078           98206           98217           98206          0.5000;
   449    3.976           98400           98530           98544           98531          0.5000;
   450    3.984           98728           98862           98872           98871          0.5000;
   451    3.993           99063           99197           99198           99197          0.5000;
   452    4.002           99398           99531           99524           99510          0.5000;
   453    4.011           99731           99862           99850           99845          0.5000;
   454    4.020          100059          100189          100177          100172          0.5000;
   455    4.029          100386          100517          100503          100493          0.5000;
   456    4.038          100713          100845          100829          100833          0.5000;
   457    4.046          101044          101177          101156          101154          0.5000;
   458    4.055          101379          101514          101484          101469          0.5000;
   459    4.064          101716          101850          101812          101816          0.5000;
   460    4.073          102051          102182          102142          102142          0.5000;
   461    4.082          102377          102506          102472          102468          0.5000;
   462    4.091          102696          102823          102805          102811          0.5000;
