 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort

[    0    0.000               0               0               0               0          0.0000;
     1    0.009               2               4               0               0          0.5000;
     2    0.018              16              21               0               0          0.5000;
     3    0.027              44              52               1               0          0.5000;
     4    0.035              83              92               3               2          0.5000;
     5    0.044             128             137               7               4          0.5000;
     6    0.053             174             183              15              11          0.5000;
     7    0.062             216             224              27              21          0.5000;
     8    0.071             250             256              43              37          0.5000;
     9    0.080             276             281              65              59          0.5000;
    10    0.089             296             299              92              85          0.5000;
    11    0.097             308             310             125             116          0.5000;
    12    0.106             316             317             162             152          0.5000;
    13    0.115             321             322             202             192          0.5000;
    14    0.124             327             328             245             235          0.5000;
    15    0.133             336             338             290             280          0.5000;
    16    0.142             351             355             335             326          0.5000;
    17    0.151             375             381             381             370          0.5000;
    18    0.159             408             416             426             414          0.5000;
    19    0.168             452             462             470             458          0.5000;
    20    0.177             504             515             514             500          0.5000;
    21    0.186             563             576             556             542          0.5000;
    22    0.195             627             640             599             585          0.5000;
    23    0.204             691             704             643             629          0.5000;
    24    0.213             754             766             687             672          0.5000;
    25    0.221             815             827             733             719          0.5000;
    26    0.230             873             884             781             767          0.5000;
    27    0.239             928             938             830             816          0.5000;
    28    0.248             977             986             882             869          0.5000;
    29    0.257            1020            1027             936             920          0.5000;
    30    0.266            1056            1062             992             975          0.5000;
    31    0.274            1085            1090            1048            1034          0.5000;
    32    0.283            1112            1118            1106            1092          0.5000;
    33    0.292            1142            1148            1162            1150          0.5000;
    34    0.301            1176            1183            1218            1204          0.5000;
    35    0.310            1215            1224            1272            1257          0.5000;
    36    0.319            1261            1271            1324            1309          0.5000;
    37    0.328            1312            1323            1375            1358          0.5000;
    38    0.336            1369            1381            1423            1407          0.5000;
    39    0.345            1432            1446            1469            1455          0.5000;
    40    0.354            1500            1514            1514            1501          0.5000;
    41    0.363            1569            1583            1559            1545          0.5000;
    42    0.372            1641            1656            1603            1589          0.5000;
    43    0.381            1715            1730            1648            1633          0.5000;
    44    0.390            1790            1804            1695            1679          0.5000;
    45    0.398            1862            1876            1744            1727          0.5000;
    46    0.407            1930            1943            1796            1778          0.5000;
    47    0.416            1994            2006            1851            1834          0.5000;
    48    0.425            2054            2066            1909            1894          0.5000;
    49    0.434            2112            2124            1971            1955          0.5000;
    50    0.443            2169            2180            2036            2019          0.5000;
    51    0.452            2227            2239            2104            2087          0.5000;
    52    0.460            2287            2299            2176            2155          0.5000;
    53    0.469            2347            2359            2250            2232          0.5000;
    54    0.478            2407            2419            2325            2309          0.5000;
    55    0.487            2469            2482            2403            2386          0.5000;
    56    0.496            2536            2551            2483            2467          0.5000;
    57    0.505            2610            2625            2563            2544          0.5000;
    58    0.514            2689            2706            2645            2627          0.5000;
    59    0.522            2775            2793            2728            2715          0.5000;
    60    0.531            2866            2884            2812            2796          0.5000;
    61    0.540            2957            2975            2898            2879          0.5000;
    62    0.549            3049            3068            2985            2968          0.5000;
    63    0.558            3144            3162            3073            3059          0.5000;
    64    0.567            3237            3256            3163            3149          0.5000;
    65    0.576            3329            3346            3256            3242          0.5000;
    66    0.584            3415            3432            3351            3335          0.5000;
    67    0.593            3499            3516            3447            3430          0.5000;
    68    0.602            3583            3600            3544            3532          0.5000;
    69    0.611            3668            3684            3643            3629          0.5000;
    70    0.620            3751            3767            3743            3724          0.5000;
    71    0.629            3832            3849            3843            3827          0.5000;
    72    0.638            3917            3935            3943            3930          0.5000;
    73    0.646            4006            4024            4042            4027          0.5000;
    74    0.655            4098            4117            4141            4125          0.5000;
    75    0.664            4196            4216            4238            4223          0.5000;
    76    0.673            4298            4319            4335            4325          0.5000;
    77    0.682            4409            4432            4432            4418          0.5000;
    78    0.691            4527            4552            4529            4514          0.5000;
    79    0.699            4652            4677            4625            4609          0.5000;
    80    0.708            4782            4808            4723            4713          0.5000;
    81    0.717            4918            4945            4823            4808          0.5000;
    82    0.726            5055            5082            4926            4912          0.5000;
    83    0.735            5190            5216            5034            5018          0.5000;
    84    0.744            5321            5346            5146            5134          0.5000;
    85    0.753            5446            5470            5263            5250          0.5000;
    86    0.761            5564            5586            5386            5371          0.5000;
    87    0.770            5669            5689            5513            5501          0.5000;
    88    0.779            5767            5786            5646            5633          0.5000;
    89    0.788            5860            5878            5782            5771          0.5000;
    90    0.797            5948            5966            5920            5911          0.5000;
    91    0.806            6035            6052            6061            6048          0.5000;
    92    0.815            6123            6142            6201            6191          0.5000;
    93    0.823            6219            6239            6339            6331          0.5000;
    94    0.832            6324            6347            6475            6462          0.5000;
    95    0.841            6440            6464            6608            6600          0.5000;
    96    0.850            6566            6593            6739            6730          0.5000;
    97    0.859            6704            6733            6865            6851          0.5000;
    98    0.868            6854            6885            6988            6980          0.5000;
    99    0.877            7013            7046            7108            7098          0.5000;
   100    0.885            7182            7217            7228            7214          0.5000;
   101    0.894            7359            7394            7347            7340          0.5000;
   102    0.903            7539            7575            7468            7456          0.5000;
   103    0.912            7721            7757            7592            7578          0.5000;
   104    0.921            7898            7933            7721            7712          0.5000;
   105    0.930            8068            8101            7855            7841          0.5000;
   106    0.939            8227            8257            7996            7983          0.5000;
   107    0.947            8369            8396            8144            8135          0.5000;
   108    0.956            8496            8520            8299            8285          0.5000;
   109    0.965            8610            8631            8460            8448          0.5000;
   110    0.974            8711            8730            8626            8617          0.5000;
   111    0.983            8805            8823            8795            8783          0.5000;
   112    0.992            8899            8919            8965            8950          0.5000;
   113    1.001            9000            9022            9134            9129          0.5000;
   114    1.009            9110            9133            9300            9287          0.5000;
   115    1.018            9232            9258            9463            9450          0.5000;
   116    1.027            9371            9401            9620            9616          0.5000;
   117    1.036            9530            9563            9773            9759          0.5000;
   118    1.045            9706            9744            9921            9908          0.5000;
   119    1.054            9902            9943           10064           10058          0.5000;
   120    1.063           10114           10158           10205           10190          0.5000;
   121    1.071           10340           10386           10345           10332          0.5000;
   122    1.080           10572           10618           10486           10478          0.5000;
   123    1.089           10802           10848           10631           10617          0.5000;
   124    1.098           11022           11064           10783           10770          0.5000;
   125    1.107           11223           11261           10941           10932          0.5000;
   126    1.116           11401           11433           11108           11094          0.5000;
   127    1.124           11552           11580           11284           11271          0.5000;
   128    1.133           11682           11705           11468           11458          0.5000;
   129    1.142           11790           11809           11658           11644          0.5000;
   130    1.151           11883           11901           11852           11837          0.5000;
   131    1.160           11972           11990           12048           12039          0.5000;
   132    1.169           12064           12084           12242           12226          0.5000;
   133    1.178           12170           12192           12432           12419          0.5000;
   134    1.186           12293           12320           12616           12607          0.5000;
   135    1.195           12443           12476           12793           12780          0.5000;
   136    1.204           12622           12662           12961           12947          0.5000;
   137    1.213           12831           12876           13123           13113          0.5000;
   138    1.222           13068           13118           13278           13266          0.5000;
   139    1.231           13327           13380           13429           13412          0.5000;
   140    1.240           13598           13652           13579           13568          0.5000;
   141    1.248           13868           13921           13731           13718          0.5000;
   142    1.257           14125           14174           13888           13872          0.5000;
   143    1.266           14360           14404           14052           14040          0.5000;
   144    1.275           14568           14606           14225           14210          0.5000;
   145    1.284           14745           14777           14408           14392          0.5000;
   146    1.293           14895           14922           14600           14585          0.5000;
   147    1.302           15020           15044           14801           14787          0.5000;
