 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort
    45    0.398             244             244              92              91          0.5000;
    46    0.407             251             251              95              93          0.5000;
    47    0.416             258             258              97              94          0.5000;
    48    0.425             264             264              99              97          0.5000;
    49    0.434             270             270             102              99          0.5000;
    50    0.443             275             275             104             101          0.5000;
    51    0.452             279             279             105             102          0.5000;
    52    0.460             282             282             106             102          0.5000;
    53    0.469             284             284             106             103          0.5000;
    54    0.478             285             285             106             103          0.5000;
    55    0.487             285             285             106             103          0.5000;
    56    0.496             284             284             105             102          0.5000;
    57    0.505             282             282             105             102          0.5000;
    58    0.514             279             279             105             102          0.5000;
    59    0.522             276             276             105             102          0.5000;
    60    0.531             273             273             104             102          0.5000;
    61    0.540             270             270             104             102          0.5000;
    62    0.549             267             267             104             101          0.5000;
    63    0.558             263             263             103             101          0.5000;
    64    0.567             261             261             102             101          0.5000;
    65    0.576             259             259             102             100          0.5000;
    66    0.584             258             258             102             100          0.5000;
    67    0.593             257             257             102             100          0.5000;
    68    0.602             257             257             102             100          0.5000;
    69    0.611             257             257             104             100          0.5000;
    70    0.620             260             260             104             100          0.5000;
    71    0.629             261             261             104             102          0.5000;
    72    0.638             263             263             104             102          0.5000;
    73    0.646             265             265             104             102          0.5000;
    74    0.655             267             267             104             102          0.5000;
    75    0.664             269             269             105             102          0.5000;
    76    0.673             270             270             106             103          0.5000;
    77    0.682             271             271             107             104          0.5000;
    78    0.691             272             272             108             105          0.5000;
    79    0.699             272             272             109             106          0.5000;
    80    0.708             272             272             110             106          0.5000;
    81    0.717             272             272             110             107          0.5000;
    82    0.726             271             271             111             107          0.5000;
    83    0.735             271             271             111             108          0.5000;
    84    0.744             270             270             111             108          0.5000;
    85    0.753             269             269             111             108          0.5000;
    86    0.761             268             268             111             108          0.5000;
    87    0.770             267             267             111             107          0.5000;
    88    0.779             267             267             110             107          0.5000;
    89    0.788             266             266             110             107          0.5000;
    90    0.797             266             266             110             107          0.5000;
    91    0.806             266             266             110             107          0.5000;
    92    0.815             268             268             110             107          0.5000;
    93    0.823             268             268             110             107          0.5000;
    94    0.832             269             269             110             107          0.5000;
    95    0.841             270             270             111             108          0.5000;
    96    0.850             270             270             111             108          0.5000;
    97    0.859             270             270             113             109          0.5000;
    98    0.868             271             271             115             111          0.5000;
    99    0.877             271             271             115             112          0.5000;
   100    0.885             271             271             117             113          0.5000;
   101    0.894             271             271             117             114          0.5000;
   102    0.903             272             272             118             114          0.5000;
   103    0.912             272             272             119             115          0.5000;
   104    0.921             272             272             119             115          0.5000;
   105    0.930             272             272             119             116          0.5000;
   106    0.939             271             271             119             116          0.5000;
   107    0.947             271             271             120             117          0.5000;
   108    0.956             271             271             120             117          0.5000;
   109    0.965             272             272             121             117          0.5000;
   110    0.974             272             272             121             117          0.5000;
   111    0.983             272             272             121             118          0.5000;
   112    0.992             272             272             120             117          0.5000;
   113    1.001             272             272             120             117          0.5000;
   114    1.009             272             272             120             117          0.5000;
   115    1.018             272             272             119             117          0.5000;
   116    1.027             272             272             118             117          0.5000;
   117    1.036             272             272             120             117          0.5000;
   118    1.045             272             272             120             117          0.5000;
   119    1.054             272             272             120             117          0.5000;
   120    1.063             272             272             120             117          0.5000;
   121    1.071             272             272             119             117          0.5000;
   122    1.080             272             272             119             117          0.5000;
   123    1.089             272             272             120             117          0.5000;
   124    1.098             272             272             120             117          0.5000;
   125    1.107             272             272             120             117          0.5000;
   126    1.116             272             272             120             118          0.5000;
   127    1.124             272             272             121             118          0.5000;
   128    1.133             272             272             122             118          0.5000;
   129    1.142             272             272             122             118          0.5000;
   130    1.151             272             272             122             119          0.5000;
   131    1.160             272             272             122             118          0.5000;
   132    1.169             273             273             121             118          0.5000;
   133    1.178             273             273             121             118          0.5000;
   134    1.186             273             273             121             118          0.5000;
   135    1.195             273             273             121             118          0.5000;
   136    1.204             273             273             121             118          0.5000;
   137    1.213             273             273             122             118          0.5000;
   138    1.222             273             273             122             119          0.5000;
   139    1.231             273             273             122             119          0.5000;
   140    1.240             273             273             122             119          0.5000;
   141    1.248             273             273             123             119          0.5000;
   142    1.257             273             273             123             119          0.5000;
   143    1.266             273             273             123             120          0.5000;
   144    1.275             273             273             123             120          0.5000;
   145    1.284             273             273             123             120          0.5000;
   146    1.293             273             273             124             121          0.5000;
   147    1.302             274             274             125             121          0.5000;
   148    1.310             274             274             125             121          0.5000;
   149    1.319             274             274             125             122          0.5000;
   150    1.328             274             274             125             122          0.5000;
   151    1.337             274             274             125             122          0.5000;
   152    1.346             275             275             125             122          0.5000;
   153    1.355             275             275             125             122          0.5000;
   154    1.364             275             275             124             121          0.5000;
   155    1.372             275             275             124             121          0.5000;
   156    1.381             275             275             123             121          0.5000;
   157    1.390             275             275             122             121          0.5000;
   158    1.399             275             275             122             121          0.5000;
   159    1.408             274             274             122             120          0.5000;
   160    1.417             274             274             122             120          0.5000;
   161    1.426             274             274             121             119          0.5000;
   162    1.434             274             274             121             119          0.5000;
   163    1.443             274             274             123             119          0.5000;
   164    1.452             274             274             123             121          0.5000;
   165    1.461             274             274             123             121          0.5000;
   166    1.470             274             274             123             121          0.5000;
   167    1.479             274             274             123             121          0.5000;
   168    1.488             274             274             123             121          0.5000;
   169    1.496             274             274             124             121          0.5000;
   170    1.505             275             275             124             121          0.5000;
   171    1.514             275             275             124             121          0.5000;
   172    1.523             275             275             125             121          0.5000;
   173    1.532             275             275             126             121          0.5000;
   174    1.541             275             275             126             122          0.5000;
   175    1.549             276             276             126             122          0.5000;
   176    1.558             276             276             126             122          0.5000;
   177    1.567             276             276             125             122          0.5000;
   178    1.576             275             275             125             122          0.5000;
   179    1.585             275             275             125             122          0.5000;
   180    1.594             275             275             125             122          0.5000;
   181    1.603             275             275             125             122          0.5000;
   182    1.611             275             275             125             122          0.5000;
   183    1.620             275             275             125             122          0.5000;
   184    1.629             275             275             125             122          0.5000;
   185    1.638             275             275             125             122          0.5000;
   186    1.647             275             275             125             122          0.5000;
   187    1.656             275             275             124             122          0.5000;
   188    1.665             275             275             124             121          0.5000;
   189    1.673             275             275             124             121          0.5000;
   190    1.682             275             275             124             121          0.5000;
   191    1.691             275             275             124             122          0.5000;
   192    1.700             275             275             125             122          0.5000;
   193    1.709             275             275             125             122          0.5000;
   194    1.718             275             275             125             122          0.5000;
   195    1.727             275             275             126             122          0.5000;
   196    1.735             275             275             126             122          0.5000;
   197    1.744             275             275             127             123          0.5000;
   198    1.753             275             275             127             124          0.5000;
   199    1.762             276             276             128             125          0.5000;
   200    1.771             276             276             129             125          0.5000;
   201    1.780             276             276             129             125          0.5000;
   202    1.789             276             276             129             126          0.5000;
   203    1.797             276             276             130             126          0.5000;
   204    1.806             277             277             131             127          0.5000;
   205    1.815             277             277             131             127          0.5000;
   206    1.824             277             277             132             128          0.5000;
   207    1.833             278             278             132             129          0.5000;
   208    1.842             278             278             132             129          0.5000;
   209    1.851             278             278             132             129          0.5000;
   210    1.859             278             278             132             129          0.5000;
   211    1.868             279             279             132             129          0.5000;
   212    1.877             279             279             132             129          0.5000;
   213    1.886             279             279             132             129          0.5000;
   214    1.895             279             279             132             129          0.5000;
   215    1.904             279             279             132             129          0.5000;
   216    1.913             279             279             132             129          0.5000;
   217    1.921             279             279             132             129          0.5000;
   218    1.930             279             279             132             129          0.5000;
   219    1.939             278             278             132             129          0.5000;
   220    1.948             278             278             132             129          0.5000;
   221    1.957             278             278             132             129          0.5000;
   222    1.966             278             278             132             129          0.5000;
   223    1.974             278             278             132             129          0.5000;
   224    1.983             278             278             132             129          0.5000;
   225    1.992             278             278             132             129          0.5000;
   226    2.001             278             278             132             129          0.5000;
   227    2.010             279             279             132             129          0.5000;
   228    2.019             279             279             132             129          0.5000;
   229    2.028             279             279             132             129          0.5000;
   230    2.036             279             279             132             129          0.5000;
   231    2.045             279             279             132             129          0.5000;
   232    2.054             279             279             132             129          0.5000;
   233    2.063             279             279             131             129          0.5000;
   234    2.072             279             279             131             128          0.5000;
   235    2.081             279             279             131             128          0.5000;
   236    2.090             278             278             130             128          0.5000;
   237    2.098             278             278             130             128          0.5000;
   238    2.107             278             278             129             128          0.5000;
   239    2.116             278             278             129             128          0.5000;
   240    2.125             278             278             129             128          0.5000;
   241    2.134             278             278             129             128          0.5000;
   242    2.143             278             278             129             128          0.5000;
   243    2.152             278             278             129             128          0.5000;
   244    2.160             278             278             129             128          0.5000;
   245    2.169             278             278             131             128          0.5000;
   246    2.178             278             278             131             128          0.5000;
   247    2.187             279             279             131             128          0.5000;
   248    2.196             279             279             131             128          0.5000;
   249    2.205             279             279             131             128          0.5000;
   250    2.214             279             279             130             128          0.5000;
   251    2.222             279             279             130             128          0.5000;
   252    2.231             279             279             131             128          0.5000;
   253    2.240             278             278             131             128          0.5000;
   254    2.249             278             278             131             128          0.5000;
   255    2.258             278             278             131             128          0.5000;
   256    2.267             278             278             131             129          0.5000;
   257    2.276             278             278             131             129          0.5000;
   258    2.284             278             278             132             129          0.5000;
   259    2.293             279             279             131             129          0.5000;
   260    2.302             279             279             131             128          0.5000;
   261    2.311             279             279             131             128          0.5000;
   262    2.320             279             279             131             128          0.5000;
   263    2.329             279             279             131             128          0.5000;
   264    2.338             279             279             130             128          0.5000;
   265    2.346             279             279             130             128          0.5000;
   266    2.355             279             279             129             128          0.5000;
   267    2.364             278             278             129             128          0.5000;
   268    2.373             278             278             131             128          0.5000;
   269    2.382             278             278             131             128          0.5000;
   270    2.391             278             278             131             128          0.5000;
   271    2.399             278             278             131             128          0.5000;
   272    2.408             278             278             130             128          0.5000;
   273    2.417             278             278             130             128          0.5000;
   274    2.426             278             278             130             127          0.5000;
   275    2.435             279             279             129             127          0.5000;
   276    2.444             279             279             129             127          0.5000;
   277    2.453             279             279             128             127          0.5000;
   278    2.461             278             278             128             127          0.5000;
   279    2.470             278             278             130             127          0.5000;
   280    2.479             278             278             130             127          0.5000;
   281    2.488             278             278             130             128          0.5000;
   282    2.497             278             278             130             128          0.5000;
   283    2.506             278             278             130             128          0.5000;
   284    2.515             278             278             130             128          0.5000;
   285    2.523             278             278             130             128          0.5000;
   286    2.532             278             278             130             128          0.5000;
   287    2.541             279             279             130             128          0.5000;
   288    2.550             279             279             130             128          0.5000;
   289    2.559             279             279             130             128          0.5000;
   290    2.568             279             279             130             128          0.5000;
   291    2.577             279             279             130             128          0.5000;
   292    2.585             279             279             130             128          0.5000;
   293    2.594             279             279             130             128          0.5000;
   294    2.603             278             278             130             127          0.5000;
   295    2.612             278             278             130             127          0.5000;
   296    2.621             278             278             129             127          0.5000;
   297    2.630             278             278             129             127          0.5000;
   298    2.639             278             278             129             127          0.5000;
   299    2.647             278             278             128             127          0.5000;
   300    2.656             278             278             127             126          0.5000;
   301    2.665             278             278             127             126          0.5000;
   302    2.674             278             278             127             126          0.5000;
   303    2.683             278             278             127             125          0.5000;
   304    2.692             278             278             127             125          0.5000;
   305    2.701             278             278             127             125          0.5000;
   306    2.709             278             278             127             125          0.5000;
   307    2.718             278             278             127             125          0.5000;
   308    2.727             278             278             127             125          0.5000;
   309    2.736             278             278             127             125          0.5000;
   310    2.745             278             278             127             125          0.5000;
   311    2.754             278             278             127             125          0.5000;
   312    2.763             278             278             127             125          0.5000;
   313    2.771             278             278             127             125          0.5000;
   314    2.780             278             278             127             127          0.5000;
   315    2.789             278             278             129             127          0.5000;
   316    2.798             278             278             129             127          0.5000;
   317    2.807             278             278             128             127          0.5000;
   318    2.816             278             278             128             126          0.5000;
   319    2.824             278             278             128             126          0.5000;
   320    2.833             278             278             128             126          0.5000;
   321    2.842             278             278             128             126          0.5000;
   322    2.851             278             278             127             126          0.5000;
   323    2.860             278             278             127             126          0.5000;
   324    2.869             278             278             128             126          0.5000;
   325    2.878             278             278             128             126          0.5000;
   326    2.886             278             278             128             126          0.5000;
   327    2.895             278             278             128             126          0.5000;
   328    2.904             278             278             128             126          0.5000;
   329    2.913             278             278             128             126          0.5000;
   330    2.922             278             278             128             126          0.5000;
   331    2.931             278             278             128             126          0.5000;
   332    2.940             278             278             128             126          0.5000;
   333    2.948             278             278             128             126          0.5000;
   334    2.957             278             278             128             126          0.5000;
   335    2.966             278             278             128             126          0.5000;
   336    2.975             278             278             128             126          0.5000;
   337    2.984             278             278             128             126          0.5000;
   338    2.993             278             278             128             126          0.5000;
   339    3.002             278             278             128             126          0.0000;
   340    3.010             276             276             127             126          0.0000;
   341    3.019             271             271             127             126          0.0000;
   342    3.028             263             263             127             126          0.0000;
   343    3.037             251             251             127             126          0.0000;
   344    3.046             235             235             127             125          0.0000;
   345    3.055             218             218             126             125          0.0000;
   346    3.064             199             199             124             124          0.0000;
   347    3.072             178             178             122             122          0.0000;
   348    3.081             156             156             120             121          0.0000;
   349    3.090             134             134             118             119          0.0000;
   350    3.099             113             113             115             117          0.0000;
   351    3.108              92              92             113             114          0.0000;
   352    3.117              72              72             110             112          0.0000;
   353    3.126              55              55             106             109          0.0000;
   354    3.134              39              39             103             105          0.0000;
   355    3.143              26              26              99             102          0.0000;
   356    3.152              15              15              96              99          0.0000;
   357    3.161               7               7              94              96          0.0000;
   358    3.170               3               3              91              95          0.0000;
   359    3.179               1               1              90              94          0.0000;
   360    3.188               4               4              92              93          0.0000;
   361    3.196               8               8              92              95          0.0000;
   362    3.205              15              15              95              96          0.0000;
   363    3.214              24              24              98              98          0.0000;
   364    3.223              34              34             101             100          0.0000;
   365    3.232              46              46             103             103          0.0000;
   366    3.241              59              59             107             105          0.0000;
   367    3.249              72              72             110             108          0.0000;
   368    3.258              84              84             112             110          0.0000;
   369    3.267              97              97             115             112          0.0000;
   370    3.276             110             110             117             114          0.0000;
   371    3.285             121             121             119             116          0.0000;
   372    3.294             131             131             121             118          0.0000;
   373    3.303             140             140             123             120          0.0000;
   374    3.311             147             147             125             122          0.0000;
   375    3.320             152             152             127             123          0.0000;
   376    3.329             156             156             128             125          0.0000;
   377    3.338             159             159             130             126          0.0000;
   378    3.347             159             159             131             127          0.0000;
   379    3.356             158             158             131             128          0.0000;
   380    3.365             155             155             132             128          0.0000;
   381    3.373             150             150             132             129          0.0000;
   382    3.382             145             145             131             128          0.0000;
   383    3.391             140             140             131             128          0.0000;
   384    3.400             134             134             129             127          0.0000;
   385    3.409             128             128             127             126          0.0000;
   386    3.418             122             122             126             125          0.0000;
   387    3.427             116             116             124             124          0.0000;
   388    3.435             111             111             122             122          0.0000;
   389    3.444             106             106             121             121          0.0000;
   390    3.453             102             102             119             120          0.0000;
   391    3.462              99              99             118             119          0.0000;
   392    3.471              96              96             117             118          0.0000;
   393    3.480              94              94             116             117          0.0000;
   394    3.489              93              93             115             116          0.0000;
   395    3.497              92              92             114             116          0.0000;
   396    3.506              92              92             114             115          0.0000;
   397    3.515              94              94             113             114          0.0000;
   398    3.524              96              96             113             114          0.0000;
   399    3.533              98              98             112             114          0.0000;
   400    3.542             100             100             112             114          0.0000;
   401    3.551             102             102             112             113          0.0000;
   402    3.559             104             104             111             113          0.0000;
   403    3.568             106             106             111             113          0.0000;
   404    3.577             107             107             110             112          0.0000;
   405    3.586             108             108             110             112          0.0000;
   406    3.595             108             108             110             112          0.0000;
   407    3.604             107             107             110             112          0.0000;
   408    3.613             107             107             110             111          0.0000;
   409    3.621             106             106             110             113          0.0000;
   410    3.630             104             104             110             113          0.0000;
   411    3.639             103             103             110             113          0.0000;
   412    3.648             101             101             110             113          0.0000;
   413    3.657             100             100             110             113          0.0000;
   414    3.666              99              99             110             113          0.0000;
   415    3.674              98              98             110             113          0.0000;
   416    3.683              98              98             110             113          0.0000;
   417    3.692              97              97             110             113          0.0000;
   418    3.701              99              99             110             113          0.0000;
   419    3.710              99              99             110             112          0.0000;
   420    3.719             100             100             110             112          0.0000;
   421    3.728             101             101             110             112          0.0000;
   422    3.736             102             102             110             112          0.0000;
   423    3.745             103             103             110             111          0.0000;
   424    3.754             103             103             109             111          0.0000;
   425    3.763             103             103             108             110          0.0000;
   426    3.772             104             104             108             110          0.0000;
   427    3.781             103             103             110             110          0.0000;
   428    3.790             103             103             110             110          0.0000;
   429    3.798             102             102             110             112          0.0000;
   430    3.807             102             102             110             112          0.0000;
   431    3.816             101             101             110             112          0.0000;
   432    3.825             100             100             110             111          0.0000;
   433    3.834              99              99             110             111          0.0000;
   434    3.843              99              99             109             111          0.0000;
   435    3.852              99              99             109             111          0.0000;
   436    3.860              99              99             109             111          0.0000;
   437    3.869              99              99             109             111          0.0000;
   438    3.878              99              99             109             111          0.0000;
   439    3.887             101             101             109             111          0.0000;
   440    3.896             101             101             109             111          0.0000;
   441    3.905             102             102             109             111          0.0000;
   442    3.914             102             102             108             110          0.0000;
   443    3.922             102             102             108             110          0.0000;
   444    3.931             102             102             108             110          0.0000;
   445    3.940             102             102             107             109          0.0000;
   446    3.949             102             102             106             109          0.0000;
   447    3.958             101             101             106             108          0.0000;
   448    3.967             101             101             106             108          0.0000;
   449    3.976             100             100             106             108          0.0000;
   450    3.984              99              99             106             108          0.0000;
   451    3.993              99              99             106             108          0.0000;
   452    4.002              99              99             106             108          0.0000;
   453    4.011              99              99             106             108          0.0000;
   454    4.020              98              98             106             108          0.0000;
   455    4.029              98              98             106             108          0.0000;
   456    4.038             100             100             105             108          0.0000;
   457    4.046             100             100             104             107          0.0000;
   458    4.055             100             100             104             106          0.0000;
   459    4.064             100             100             103             106          0.0000;
   460    4.073             100             100             103             106          0.0000;
   461    4.082             100             100             103             106          0.0000;
   462    4.091             100             100             103             105          0.0000;
   463    4.099             100             100             103             105          0.0000;
   464    4.108             100             100             103             105          0.0000;
   465    4.117             100             100             103             107          0.0000;
   466    4.126             100             100             103             107          0.0000;
   467    4.135              99              99             103             107          0.0000;
   468    4.144              99              99             103             106          0.0000;
   469    4.153              99              99             103             106          0.0000;
   470    4.161              99              99             103             106          0.0000;
   471    4.170              99              99             103             106          0.0000;
   472    4.179              99              99             103             106          0.0000;
   473    4.188             100             100             103             106          0.0000;
   474    4.197             100             100             103             106          0.0000;
   475    4.206             100             100             103             106          0.0000;
   476    4.215             100             100             104             106          0.0000;
   477    4.223             100             100             104             106          0.0000;
   478    4.232             100             100             104             106          0.0000;
   479    4.241             100             100             104             106          0.0000;
   480    4.250             100             100             104             106          0.0000;
   481    4.259             100             100             104             106          0.0000;
   482    4.268             100             100             104             106          0.0000;
   483    4.277             100             100             104             106          0.0000;
   484    4.285              99              99             104             106          0.0000;
   485    4.294              99              99             104             106          0.0000;
   486    4.303              99              99             104             106          0.0000;
   487    4.312              99              99             104             106          0.0000;
   488    4.321             100             100             104             106          0.0000;
   489    4.330             100             100             104             106          0.0000;
   490    4.339             100             100             104             106          0.0000;
   491    4.347             100             100             104             106          0.0000;
   492    4.356             100             100             104             106          0.0000;
   493    4.365             100             100             104             106          0.0000;
   494    4.374             100             100             104             106          0.0000;
   495    4.383             100             100             104             106          0.0000;
   496    4.392             100             100             103             106          0.0000;
   497    4.401             100             100             103             106          0.0000;
   498    4.409             100             100             103             106          0.0000;
   499    4.418             100             100             103             105          0.0000;
   500    4.427              99              99             103             105          0.0000;
   501    4.436              99              99             103             105          0.0000;
   502    4.445              99              99             103             105          0.0000;
   503    4.454              99              99             103             105          0.0000;
   504    4.463              99              99             103             105          0.0000;
   505    4.471              99              99             103             105          0.0000;
   506    4.480              99              99             103             105          0.0000;
   507    4.489              99              99             103             105          0.0000;
   508    4.498              99              99             103             105          0.0000;
   509    4.507             100             100             102             105          0.0000;
   510    4.516             100             100             102             105          0.0000;
   511    4.524             100             100             102             105          0.0000;
   512    4.533              99              99             102             104          0.0000;
   513    4.542              99              99             102             104          0.0000;
   514    4.551              99              99             102             104          0.0000;
   515    4.560              99              99             101             104          0.0000;
   516    4.569              99              99             101             104          0.0000;
   517    4.578              99              99             101             104          0.0000;
   518    4.586              99              99             101             104          0.0000;
   519    4.595              99              99             101             104          0.0000;
   520    4.604              99              99             101             103          0.0000;
   521    4.613              99              99             101             103          0.0000;
   522    4.622              99              99             101             103          0.0000;
   523    4.631              99              99             101             103          0.0000;
   524    4.640              99              99             101             103          0.0000;
   525    4.648              99              99             101             103          0.0000;
   526    4.657              99              99             101             103          0.0000;
   527    4.666              99              99             101             103          0.0000;
   528    4.675              99              99             101             103          0.0000;
   529    4.684              99              99             101             103          0.0000;
   530    4.693              99              99             101             103          0.0000;
   531    4.702              99              99             101             103          0.0000;
   532    4.710              99              99             100             103          0.0000;
   533    4.719              99              99             100             103          0.0000;
   534    4.728              99              99              99             102          0.0000;
   535    4.737              99              99              99             102          0.0000;
   536    4.746              99              99              98             101          0.0000;
   537    4.755              98              98              97             100          0.0000;
   538    4.764              98              98              96             100          0.0000;
   539    4.772              98              98              96              99          0.0000;
   540    4.781              98              98              96              99          0.0000;
   541    4.790              98              98              96              99          0.0000;
   542    4.799              98              98              96              99          0.0000;
   543    4.808              98              98              96              99          0.0000;
   544    4.817              97              97              96              99          0.0000;
   545    4.826              97              97              96              99          0.0000;
   546    4.834              97              97              96              99          0.0000;
   547    4.843              97              97              96              99          0.0000;
   548    4.852              97              97              96              99          0.0000;
   549    4.861              98              98              96              99          0.0000;
   550    4.870              98              98              96              99          0.0000;
   551    4.879              98              98              96              99          0.0000;
   552    4.888              98              98              96              99          0.0000;
   553    4.896              98              98              97              99          0.0000;
   554    4.905              98              98              97              98          0.0000;
   555    4.914              98              98              97              98          0.0000;
   556    4.923              98              98              96              98          0.0000;
   557    4.932              98              98              96              98          0.0000;
   558    4.941              97              97              96              98          0.0000;
   559    4.949              97              97              96              98          0.0000;
   560    4.958              97              97              96              98          0.0000;
   561    4.967              97              97              96              98          0.0000;
   562    4.976              97              97              96              98          0.0000;
   563    4.985              97              97              96              98          0.0000;
   564    4.994              97              97              96              98          0.0000;
   565    5.003              97              97              97              98          0.0000;
   566    5.011              97              97              97              98          0.0000;
   567    5.020              97              97              97             100          0.0000;
   568    5.029              98              98              97             100          0.0000;
   569    5.038              98              98              97             100          0.0000;
   570    5.047              98              98              97             100          0.0000;
   571    5.056              98              98              97             100          0.0000;
   572    5.065              98              98              97             100          0.0000;
   573    5.073              98              98              97             100          0.0000;
   574    5.082              98              98              97             100          0.0000;
   575    5.091              98              98              97             100          0.0000;
   576    5.100              98              98              98             100          0.0000;
   577    5.109              98              98              98             100          0.0000;
   578    5.118              98              98              99             100          0.0000;
   579    5.127              98              98              99             100          0.0000;
   580    5.135              98              98              99             100          0.0000;
   581    5.144              98              98              99             100          0.0000;
   582    5.153              98              98              99             100          0.0000;
   583    5.162              98              98              99             101          0.0000;
   584    5.171              98              98              98             100          0.0000;
   585    5.180              98              98              98             100          0.0000;
   586    5.189              98              98              98             100          0.0000;
   587    5.197              98              98              97             100          0.0000;
   588    5.206              98              98              96              99          0.0000;
   589    5.215              98              98              96              99          0.0000;
   590    5.224              97              97              96              98          0.0000;
   591    5.233              97              97              97              98          0.0000;
   592    5.242              97              97              97              98          0.0000;
   593    5.251              97              97              97              98          0.0000;
   594    5.259              97              97              97              98          0.0000;
   595    5.268              97              97              97             100          0.0000;
   596    5.277              97              97              97             100          0.0000;
   597    5.286              97              97              97             100          0.0000;
   598    5.295              97              97              97             100          0.0000;
   599    5.304              98              98              98             100          0.0000;
   600    5.313              98              98              98             100          0.0000;
   601    5.321              98              98              98             100          0.0000;
   602    5.330              98              98              98             100          0.0000;
   603    5.339              98              98              98             100          0.0000;
   604    5.348              98              98              98             100          0.0000;
   605    5.357              98              98              98             100          0.0000;
   606    5.366              98              98              98             100          0.0000;
   607    5.374              98              98              98             100          0.0000;
   608    5.383              98              98              98             100          0.0000;
   609    5.392              97              97              98             100          0.0000;
   610    5.401              97              97              97             100          0.0000;
   611    5.410              97              97              97             100          0.0000;
   612    5.419              97              97              97             100          0.0000;
   613    5.428              97              97              97             100          0.0000;
   614    5.436              97              97              98             100          0.0000;
   615    5.445              97              97              98             100          0.0000;
   616    5.454              97              97              98             100          0.0000;
   617    5.463              98              98              98             100          0.0000;
   618    5.472              98              98              98             100          0.0000;
   619    5.481              98              98              97             100          0.0000;
   620    5.490              98              98              97             100          0.0000;
   621    5.498              98              98              97             100          0.0000;
   622    5.507              98              98              97             100          0.0000;
   623    5.516              98              98              97             100          0.0000;
   624    5.525              97              97              97             100          0.0000;
   625    5.534              97              97              98             100          0.0000;
   626    5.543              97              97              98             100          0.0000;
   627    5.552              97              97              98             100          0.0000;
   628    5.560              97              97              98             100          0.0000;
   629    5.569              97              97              98             100          0.0000;
   630    5.578              98              98              98             100          0.0000;
   631    5.587              98              98              98             100          0.0000;
   632    5.596              98              98              98             100          0.0000;
   633    5.605              98              98              98             100          0.0000;
   634    5.614              98              98              97             100          0.0000;
   635    5.622              98              98              97             100          0.0000;
   636    5.631              98              98              97              99          0.0000;
   637    5.640              98              98              97              99          0.0000;
   638    5.649              97              97              97              99          0.0000;
   639    5.658              97              97              97              99          0.0000;
   640    5.667              97              97              97             100          0.0000;
   641    5.676              97              97              97             100          0.0000;
   642    5.684              97              97              98             100          0.0000;
   643    5.693              97              97              98             100          0.0000;
   644    5.702              97              97              98             100          0.0000;
   645    5.711              97              97              98             100          0.0000;
   646    5.720              97              97              98             100          0.0000;
   647    5.729              98              98              98             100          0.0000;
   648    5.738              98              98              98             100          0.0000;
   649    5.746              98              98              98             100          0.0000;
   650    5.755              98              98              98             100          0.0000;
   651    5.764              98              98              98             100          0.0000;
   652    5.773              98              98              98             100          0.0000;
   653    5.782              98              98              98             100          0.0000;
   654    5.791              98              98              97             100          0.0000;
   655    5.799              97              97              97             100          0.0000;
   656    5.808              97              97              97             100          0.0000;
   657    5.817              97              97              97              99          0.0000;
   658    5.826              97              97              96              99          0.0000;
   659    5.835              97              97              96              99          0.0000;
   660    5.844              97              97              95              98          0.0000;
