 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Control Effort
   148    1.310           17262           17343           17171           17170          0.5000;
   149    1.319           17464           17544           17401           17396          0.5000;
   150    1.328           17663           17743           17644           17645          0.5000;
   151    1.337           17862           17942           17894           17890          0.5000;
   152    1.346           18063           18144           18147           18147          0.5000;
   153    1.355           18267           18350           18397           18397          0.5000;
   154    1.364           18476           18561           18639           18633          0.5000;
   155    1.372           18689           18776           18868           18868          0.5000;
   156    1.381           18907           18995           19085           19081          0.5000;
   157    1.390           19129           19218           19289           19284          0.5000;
   158    1.399           19353           19443           19482           19478          0.5000;
   159    1.408           19579           19669           19667           19663          0.5000;
   160    1.417           19805           19895           19849           19841          0.5000;
   161    1.426           20031           20122           20031           20029          0.5000;
   162    1.434           20257           20347           20220           20216          0.5000;
   163    1.443           20482           20571           20418           20413          0.5000;
   164    1.452           20705           20794           20627           20621          0.5000;
   165    1.461           20928           21017           20851           20849          0.5000;
   166    1.470           21151           21239           21088           21078          0.5000;
   167    1.479           21372           21461           21336           21330          0.5000;
   168    1.488           21593           21681           21592           21591          0.5000;
   169    1.496           21813           21901           21854           21841          0.5000;
   170    1.505           22033           22121           22115           22115          0.5000;
   171    1.514           22253           22342           22372           22367          0.5000;
   172    1.523           22475           22564           22621           22608          0.5000;
   173    1.532           22698           22789           22858           22862          0.5000;
   174    1.541           22925           23017           23084           23073          0.5000;
   175    1.549           23156           23250           23297           23289          0.5000;
   176    1.558           23392           23487           23500           23499          0.5000;
   177    1.567           23632           23729           23697           23687          0.5000;
   178    1.576           23875           23973           23892           23880          0.5000;
   179    1.585           24119           24217           24091           24089          0.5000;
   180    1.594           24363           24460           24297           24281          0.5000;
   181    1.603           24605           24701           24516           24504          0.5000;
   182    1.611           24843           24938           24748           24740          0.5000;
   183    1.620           25077           25170           24996           24977          0.5000;
   184    1.629           25308           25400           25255           25251          0.5000;
   185    1.638           25536           25627           25526           25505          0.5000;
   186    1.647           25763           25853           25802           25786          0.5000;
   187    1.656           25990           26082           26077           26078          0.5000;
   188    1.665           26221           26314           26349           26322          0.5000;
   189    1.673           26456           26552           26613           26598          0.5000;
   190    1.682           26696           26793           26865           26877          0.5000;
   191    1.691           26939           27038           27106           27075          0.5000;
   192    1.700           27186           27285           27336           27326          0.5000;
   193    1.709           27435           27535           27557           27567          0.5000;
   194    1.718           27685           27785           27773           27740          0.5000;
   195    1.727           27935           28035           27986           27984          0.5000;
   196    1.735           28185           28286           28201           28201          0.5000;
   197    1.744           28436           28537           28422           28401          0.5000;
   198    1.753           28687           28787           28653           28640          0.5000;
   199    1.762           28937           29037           28895           28905          0.5000;
   200    1.771           29187           29286           29150           29124          0.5000;
   201    1.780           29435           29534           29416           29404          0.5000;
   202    1.789           29683           29781           29693           29712          0.5000;
   203    1.797           29929           30026           29978           29949          0.5000;
   204    1.806           30173           30270           30266           30253          0.5000;
   205    1.815           30415           30513           30553           30578          0.5000;
   206    1.824           30660           30758           30834           30803          0.5000;
   207    1.833           30906           31006           31106           31087          0.5000;
   208    1.842           31156           31258           31365           31393          0.5000;
   209    1.851           31411           31515           31612           31584          0.5000;
   210    1.859           31672           31777           31847           31823          0.5000;
   211    1.868           31937           32043           32074           32105          0.5000;
   212    1.877           32204           32311           32296           32264          0.5000;
   213    1.886           32472           32579           32519           32498          0.5000;
   214    1.895           32741           32847           32747           32771          0.5000;
   215    1.904           33007           33112           32985           32957          0.5000;
   216    1.913           33270           33374           33234           33215          0.5000;
   217    1.921           33530           33633           33498           33515          0.5000;
   218    1.930           33787           33890           33774           33753          0.5000;
   219    1.939           34045           34147           34062           34040          0.5000;
   220    1.948           34303           34406           34357           34372          0.5000;
   221    1.957           34562           34666           34656           34637          0.5000;
   222    1.966           34823           34928           34954           34934          0.5000;
   223    1.974           35086           35191           35249           35259          0.5000;
   224    1.983           35350           35456           35536           35515          0.5000;
   225    1.992           35615           35722           35812           35793          0.5000;
   226    2.001           35883           35991           36077           36086          0.5000;
   227    2.010           36153           36261           36330           36308          0.5000;
   228    2.019           36425           36535           36574           36558          0.5000;
   229    2.028           36700           36811           36812           36818          0.5000;
   230    2.036           36978           37089           37047           37022          0.5000;
   231    2.045           37257           37369           37284           37269          0.5000;
   232    2.054           37538           37649           37527           37528          0.5000;
   233    2.063           37816           37927           37780           37758          0.5000;
   234    2.072           38092           38201           38045           38030          0.5000;
   235    2.081           38364           38472           38324           38317          0.5000;
   236    2.090           38633           38739           38615           38597          0.5000;
   237    2.098           38899           39005           38916           38899          0.5000;
   238    2.107           39164           39270           39222           39209          0.5000;
   239    2.116           39430           39536           39530           39509          0.5000;
   240    2.125           39697           39806           39834           39820          0.5000;
   241    2.134           39969           40078           40132           40122          0.5000;
   242    2.143           40243           40353           40421           40393          0.5000;
   243    2.152           40519           40631           40698           40676          0.5000;
   244    2.160           40798           40910           40965           40962          0.5000;
   245    2.169           41079           41191           41221           41197          0.5000;
   246    2.178           41360           41473           41470           41439          0.5000;
   247    2.187           41641           41754           41716           41718          0.5000;
   248    2.196           41924           42037           41962           41936          0.5000;
   249    2.205           42207           42320           42213           42177          0.5000;
   250    2.214           42491           42605           42471           42481          0.5000;
   251    2.222           42774           42887           42739           42707          0.5000;
   252    2.231           43055           43167           43019           42988          0.5000;
   253    2.240           43332           43442           43311           43329          0.5000;
   254    2.249           43606           43715           43614           43582          0.5000;
   255    2.258           43878           43986           43925           43894          0.5000;
   256    2.267           44148           44256           44239           44264          0.5000;
   257    2.276           44418           44527           44552           44534          0.5000;
   258    2.284           44691           44801           44860           44833          0.5000;
   259    2.293           44967           45079           45159           45178          0.5000;
   260    2.302           45247           45361           45448           45439          0.5000;
   261    2.311           45533           45648           45726           45710          0.5000;
   262    2.320           45822           45938           45993           46008          0.5000;
   263    2.329           46113           46230           46253           46241          0.5000;
   264    2.338           46404           46521           46507           46500          0.5000;
   265    2.346           46695           46811           46762           46770          0.5000;
   266    2.355           46985           47101           47020           47011          0.5000;
   267    2.364           47276           47392           47285           47282          0.5000;
   268    2.373           47566           47682           47558           47559          0.5000;
   269    2.382           47856           47971           47842           47835          0.5000;
   270    2.391           48145           48260           48138           48140          0.5000;
   271    2.399           48432           48546           48445           48441          0.5000;
   272    2.408           48717           48831           48759           48748          0.5000;
   273    2.417           49001           49114           49079           49084          0.5000;
   274    2.426           49283           49397           49399           49400          0.5000;
   275    2.435           49566           49680           49717           49708          0.5000;
   276    2.444           49851           49966           50028           50029          0.5000;
   277    2.453           50140           50257           50330           50331          0.5000;
   278    2.461           50433           50552           50621           50613          0.5000;
   279    2.470           50731           50851           50901           50902          0.5000;
   280    2.479           51033           51153           51173           51170          0.5000;
   281    2.488           51334           51455           51439           51431          0.5000;
   282    2.497           51637           51757           51704           51705          0.5000;
   283    2.506           51938           52059           51970           51965          0.5000;
   284    2.515           52239           52358           52242           52234          0.5000;
   285    2.523           52538           52657           52522           52525          0.5000;
   286    2.532           52835           52955           52812           52802          0.5000;
   287    2.541           53133           53251           53114           53102          0.5000;
   288    2.550           53429           53548           53425           53429          0.5000;
   289    2.559           53725           53843           53745           53737          0.5000;
   290    2.568           54019           54135           54069           54056          0.5000;
   291    2.577           54310           54426           54396           54394          0.5000;
   292    2.585           54601           54717           54721           54714          0.5000;
   293    2.594           54892           55009           55041           55029          0.5000;
   294    2.603           55186           55305           55352           55353          0.5000;
   295    2.612           55483           55604           55653           55645          0.5000;
   296    2.621           55785           55907           55944           55923          0.5000;
   297    2.630           56090           56213           56225           56225          0.5000;
   298    2.639           56398           56521           56500           56496          0.5000;
   299    2.647           56705           56828           56772           56744          0.5000;
   300    2.656           57012           57134           57044           57039          0.5000;
   301    2.665           57317           57438           57321           57325          0.5000;
   302    2.674           57619           57740           57605           57572          0.5000;
   303    2.683           57920           58040           57898           57884          0.5000;
   304    2.692           58219           58339           58202           58208          0.5000;
   305    2.701           58519           58639           58515           58490          0.5000;
   306    2.709           58817           58936           58836           58820          0.5000;
   307    2.718           59114           59232           59164           59164          0.5000;
   308    2.727           59409           59527           59496           59476          0.5000;
   309    2.736           59703           59820           59827           59817          0.5000;
   310    2.745           59996           60114           60155           60160          0.5000;
   311    2.754           60291           60410           60474           60456          0.5000;
   312    2.763           60589           60710           60784           60765          0.5000;
   313    2.771           60891           61013           61083           61088          0.5000;
   314    2.780           61197           61321           61373           61366          0.5000;
   315    2.789           61507           61632           61655           61641          0.5000;
   316    2.798           61819           61945           61933           61929          0.5000;
   317    2.807           62132           62256           62210           62209          0.5000;
   318    2.816           62442           62566           62491           62482          0.5000;
   319    2.824           62751           62874           62778           62763          0.5000;
   320    2.833           63058           63181           63074           63072          0.5000;
   321    2.842           63365           63487           63379           63375          0.5000;
   322    2.851           63670           63793           63695           63680          0.5000;
   323    2.860           63976           64098           64019           64012          0.5000;
   324    2.869           64280           64402           64351           64345          0.5000;
   325    2.878           64584           64706           64687           64676          0.5000;
   326    2.886           64888           65009           65024           65018          0.5000;
   327    2.895           65191           65313           65357           65352          0.5000;
   328    2.904           65495           65617           65686           65673          0.5000;
   329    2.913           65800           65924           66005           65997          0.5000;
   330    2.922           66110           66235           66315           66311          0.5000;
   331    2.931           66424           66551           66615           66603          0.5000;
   332    2.940           66742           66870           66906           66898          0.5000;
   333    2.948           67062           67190           67193           67183          0.5000;
   334    2.957           67382           67510           67478           67465          0.5000;
   335    2.966           67701           67829           67764           67754          0.5000;
   336    2.975           68019           68146           68055           68042          0.5000;
   337    2.984           68335           68460           68353           68337          0.5000;
   338    2.993           68649           68774           68660           68653          0.5000;
   339    3.002           68961           69086           68977           68966          0.5000;
   340    3.010           69273           69398           69303           69286          0.5000;
   341    3.019           69585           69709           69636           69626          0.5000;
   342    3.028           69895           70019           69974           69961          0.5000;
   343    3.037           70204           70327           70313           70297          0.5000;
   344    3.046           70512           70635           70651           70642          0.5000;
   345    3.055           70819           70943           70984           70970          0.5000;
   346    3.064           71129           71253           71309           71289          0.5000;
   347    3.072           71441           71567           71623           71610          0.5000;
   348    3.081           71757           71884           71929           71909          0.5000;
   349    3.090           72076           72204           72226           72209          0.5000;
   350    3.099           72397           72526           72517           72507          0.5000;
   351    3.108           72719           72847           72806           72777          0.5000;
   352    3.117           73039           73167           73094           73070          0.5000;
   353    3.126           73358           73485           73385           73381          0.5000;
   354    3.134           73674           73799           73684           73656          0.5000;
   355    3.143           73988           74113           73991           73960          0.5000;
   356    3.152           74301           74427           74307           74300          0.5000;
   357    3.161           74615           74740           74631           74614          0.5000;
   358    3.170           74927           75051           74964           74944          0.5000;
   359    3.179           75237           75361           75302           75297          0.5000;
   360    3.188           75545           75668           75644           75627          0.5000;
   361    3.196           75853           75975           75985           75965          0.5000;
   362    3.205           76161           76284           76322           76320          0.5000;
   363    3.214           76470           76595           76653           76647          0.5000;
   364    3.223           76783           76909           76975           76964          0.5000;
   365    3.232           77099           77226           77288           77285          0.5000;
   366    3.241           77419           77547           77592           77582          0.5000;
   367    3.249           77742           77872           77889           77877          0.5000;
   368    3.258           78066           78196           78181           78188          0.5000;
   369    3.267           78390           78519           78473           78465          0.5000;
   370    3.276           78712           78840           78768           78750          0.5000;
   371    3.285           79033           79161           79069           79078          0.5000;
   372    3.294           79354           79482           79377           79375          0.5000;
   373    3.303           79674           79803           79693           79676          0.5000;
   374    3.311           79994           80122           80019           80022          0.5000;
   375    3.320           80314           80441           80353           80351          0.5000;
   376    3.329           80631           80759           80695           80680          0.5000;
   377    3.338           80948           81075           81040           81046          0.5000;
   378    3.347           81263           81390           81385           81387          0.5000;
   379    3.356           81579           81705           81730           81716          0.5000;
   380    3.365           81895           82023           82068           82072          0.5000;
   381    3.373           82214           82344           82399           82401          0.5000;
   382    3.382           82539           82669           82721           82706          0.5000;
   383    3.391           82866           82997           83034           83038          0.5000;
   384    3.400           83194           83326           83339           83339          0.5000;
   385    3.409           83523           83655           83640           83622          0.5000;
   386    3.418           83851           83983           83938           83940          0.5000;
   387    3.427           84179           84310           84237           84239          0.5000;
   388    3.435           84506           84637           84539           84524          0.5000;
   389    3.444           84833           84963           84848           84846          0.5000;
   390    3.453           85159           85289           85165           85164          0.5000;
   391    3.462           85484           85614           85491           85476          0.5000;
   392    3.471           85807           85936           85824           85822          0.5000;
   393    3.480           86128           86256           86164           86168          0.5000;
   394    3.489           86446           86573           86509           86491          0.5000;
   395    3.497           86762           86889           86856           86851          0.5000;
   396    3.506           87079           87206           87201           87202          0.5000;
   397    3.515           87397           87525           87542           87522          0.5000;
   398    3.524           87718           87848           87875           87871          0.5000;
   399    3.533           88043           88173           88201           88204          0.5000;
   400    3.542           88370           88501           88518           88498          0.5000;
   401    3.551           88699           88830           88829           88816          0.5000;
   402    3.559           89027           89159           89134           89130          0.5000;
   403    3.568           89355           89487           89437           89420          0.5000;
   404    3.577           89682           89813           89740           89731          0.5000;
   405    3.586           90009           90139           90046           90035          0.5000;
   406    3.595           90335           90466           90357           90332          0.5000;
   407    3.604           90663           90793           90674           90666          0.5000;
   408    3.613           90988           91118           91000           91001          0.5000;
   409    3.621           91312           91441           91335           91313          0.5000;
   410    3.630           91633           91760           91677           91665          0.5000;
   411    3.639           91950           92077           92024           92020          0.5000;
   412    3.648           92267           92395           92374           92351          0.5000;
   413    3.657           92585           92713           92722           92714          0.5000;
   414    3.666           92904           93033           93067           93070          0.5000;
   415    3.674           93226           93356           93406           93393          0.5000;
   416    3.683           93551           93682           93738           93734          0.5000;
   417    3.692           93879           94011           94062           94063          0.5000;
   418    3.701           94208           94339           94379           94359          0.5000;
   419    3.710           94537           94668           94690           94687          0.5000;
   420    3.719           94866           94998           94998           95004          0.5000;
   421    3.728           95196           95329           95304           95284          0.5000;
   422    3.736           95528           95661           95611           95602          0.5000;
   423    3.745           95861           95993           95922           95923          0.5000;
   424    3.754           96192           96325           96240           96226          0.5000;
   425    3.763           96523           96655           96565           96555          0.5000;
   426    3.772           96852           96983           96899           96895          0.5000;
   427    3.781           97178           97307           97240           97225          0.5000;
   428    3.790           97501           97630           97587           97576          0.5000;
   429    3.798           97823           97953           97937           97936          0.5000;
   430    3.807           98147           98277           98288           98275          0.5000;
   431    3.816           98473           98604           98636           98624          0.5000;
   432    3.825           98802           98934           98978           98979          0.5000;
   433    3.834           99132           99264           99316           99300          0.5000;
   434    3.843           99463           99596           99646           99631          0.5000;
   435    3.852           99795           99928           99969           99968          0.5000;
   436    3.860          100127          100260          100286          100270          0.5000;
   437    3.869          100460          100594          100597          100584          0.5000;
   438    3.878          100794          100929          100906          100902          0.5000;
   439    3.887          101130          101265          101214          101196          0.5000;
   440    3.896          101467          101601          101526          101510          0.5000;
   441    3.905          101803          101937          101842          101839          0.5000;
   442    3.914          102137          102269          102165          102151          0.5000;
   443    3.922          102467          102599          102497          102476          0.5000;
   444    3.931          102795          102926          102835          102823          0.5000;
   445    3.940          103122          103252          103180          103163          0.5000;
   446    3.949          103448          103579          103528          103505          0.5000;
   447    3.958          103775          103906          103878          103867          0.5000;
   448    3.967          104103          104234          104227          104212          0.5000;
   449    3.976          104431          104563          104573          104550          0.5000;
   450    3.984          104761          104893          104914          104901          0.5000;
   451    3.993          105090          105222          105249          105232          0.5000;
   452    4.002          105421          105552          105576          105548          0.5000;
   453    4.011          105751          105884          105898          105885          0.5000;
   454    4.020          106083          106217          106214          106201          0.5000;
   455    4.029          106418          106553          106527          106508          0.5000;
   456    4.038          106755          106890          106838          106823          0.5000;
   457    4.046          107093          107226          107153          107134          0.5000;
   458    4.055          107427          107560          107471          107458          0.5000;
   459    4.064          107759          107892          107796          107790          0.5000;
   460    4.073          108090          108222          108128          108118          0.5000;
   461    4.082          108419          108550          108468          108453          0.5000;
   462    4.091          108747          108878          108813          108805          0.5000;
