 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
   639    5.658           74258           74289           74238          0.0000;
   640    5.667           74258           74286           74239          0.0000;
   641    5.676           74259           74283           74239          0.0000;
   642    5.684           74259           74280           74240          0.0000;
   643    5.693           74259           74278           74240          0.0000;
   644    5.702           74260           74276           74241          0.0000;
   645    5.711           74260           74275           74241          0.0000;
   646    5.720           74260           74275           74242          0.0000;
   647    5.729           74260           74275           74242          0.0000;
   648    5.738           74260           74275           74241          0.0000;
   649    5.746           74260           74276           74241          0.0000;
   650    5.755           74260           74278           74240          0.0000;
   651    5.764           74259           74280           74240          0.0000;
   652    5.773           74259           74282           74239          0.0000;
   653    5.782           74258           74283           74239          0.0000;
   654    5.791           74258           74285           74238          0.0000;
   655    5.799           74258           74286           74238          0.0000;
   656    5.808           74258           74286           74238          0.0000;
   657    5.817           74258           74286           74238          0.0000;
   658    5.826           74258           74286           74239          0.0000;
   659    5.835           74258           74286           74239          0.0000;
   660    5.844           74259           74284           74240          0.0000;
   661    5.853           74260           74283           74241          0.0000;
   662    5.861           74260           74282           74242          0.0000;
   663    5.870           74261           74282           74243          0.0000;
   664    5.879           74262           74281           74243          0.0000;
   665    5.888           74262           74280           74244          0.0000;
   666    5.897           74262           74280           74245          0.0000;
   667    5.906           74262           74280           74245          0.0000;
   668    5.915           74263           74281           74245          0.0000;
   669    5.923           74263           74282           74245          0.0000;
   670    5.932           74262           74283           74245          0.0000;
   671    5.941           74262           74284           74244          0.0000;
   672    5.950           74262           74284           74244          0.0000;
   673    5.959           74262           74285           74243          0.0000;
   674    5.968           74261           74286           74243          0.0000;
   675    5.977           74261           74286           74242          0.0000;
   676    5.985           74261           74286           74242          0.0000]
