 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
  1054    9.332               0              -1              94         -0.1654;
  1055    9.341               0              12             125         -0.2210;
  1056    9.350               0              25             154         -0.2705;
  1057    9.359               0              37             178         -0.3138;
  1058    9.368               0              49             199         -0.3498;
  1059    9.377               0              60             216         -0.3797;
  1060    9.385               0              69             229         -0.4023;
  1061    9.394               0              77             237         -0.4170;
  1062    9.403               0              83             241         -0.4243;
  1063    9.412               0              87             241         -0.4249;
  1064    9.421               0              89             236         -0.4158;
  1065    9.430               0              89             228         -0.4017;
  1066    9.439               0              87             216         -0.3810;
  1067    9.447               0              82             201         -0.3547;
  1068    9.456               0              77             183         -0.3223;
  1069    9.465               0              70             163         -0.2863;
  1070    9.474               0              62             140         -0.2466;
  1071    9.483               0              53             116         -0.2039;
  1072    9.492               0              43              90         -0.1581;
  1073    9.501               0              34              63         -0.1111;
  1074    9.509               0              25              36         -0.0641;
  1075    9.518               0              15               9         -0.0165;
  1076    9.527               0               6             -17          0.0305;
  1077    9.536               0              -4             -43          0.0745;
  1078    9.545               0             -13             -67          0.1166;
  1079    9.554               0             -22             -88          0.1551;
  1080    9.563               0             -30            -108          0.1899;
  1081    9.571               0             -38            -126          0.2204;
  1082    9.580               0             -45            -140          0.2454;
  1083    9.589               0             -51            -151          0.2650;
  1084    9.598               0             -57            -159          0.2796;
  1085    9.607               0             -61            -164          0.2888;
  1086    9.616               0             -64            -167          0.2924;
  1087    9.624               0             -66            -165          0.2900;
  1088    9.633               0             -67            -160          0.2814;
  1089    9.642               0             -65            -153          0.2686;
  1090    9.651               0             -63            -143          0.2509;
  1091    9.660               0             -60            -131          0.2289;
  1092    9.669               0             -56            -116          0.2039;
  1093    9.678               0             -51            -100          0.1758;
  1094    9.686               0             -46             -83          0.1447;
  1095    9.695               0             -40             -64          0.1129;
  1096    9.704               0             -34             -45          0.0794;
  1097    9.713               0             -28             -26          0.0446;
  1098    9.722               0             -21              -6          0.0104;
  1099    9.731               0             -14              13         -0.0226;
  1100    9.740               0              -7              31         -0.0543;
  1101    9.748               0               0              48         -0.0849;
  1102    9.757               0               7              64         -0.1123;
  1103    9.766               0              14              78         -0.1380;
  1104    9.775               0              21              91         -0.1593;
  1105    9.784               0              27             101         -0.1789;
  1106    9.793               0              32             110         -0.1935;
  1107    9.802               0              37             116         -0.2045;
  1108    9.810               0              40             120         -0.2118;
  1109    9.819               0              43             122         -0.2155;
  1110    9.828               0              44             122         -0.2155;
  1111    9.837               0              44             120         -0.2106;
  1112    9.846               0              43             115         -0.2027;
  1113    9.855               0              41             109         -0.1917;
  1114    9.864               0              38             101         -0.1777;
  1115    9.872               0              35              91         -0.1606;
  1116    9.881               0              31              80         -0.1416;
  1117    9.890               0              27              68         -0.1203;
  1118    9.899               0              23              56         -0.0983;
  1119    9.908               0              19              42         -0.0745;
  1120    9.917               0              15              29         -0.0507;
  1121    9.926               0              11              15         -0.0263;
  1122    9.934               0               7               2         -0.0031;
  1123    9.943               0               4             -11          0.0195;
  1124    9.952               0               0             -23          0.0403;
  1125    9.961               0              -3             -35          0.0604;
  1126    9.970               0              -7             -44          0.0775;
  1127    9.979               0             -10             -53          0.0928;
  1128    9.988               0             -12             -59          0.1038]
