SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,8.3000E+02,-8.4671E+00,-1.5917E+02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
1,5.0000E+01,8.4500E+02,-6.9716E+00,-2.1255E+02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
2,5.0000E+01,8.6000E+02,-3.7976E+00,-3.8815E+02,2.1641E-03,1.2396E-02,0.0000E+00,4.0000E+00,3.1724E-03,-7.2340E-02,1.7777E-01,4.6503E-03
3,5.0000E+01,8.7500E+02,-3.7203E+00,-3.8570E+02,1.9851E-03,1.5925E-02,0.0000E+00,4.0000E+00,2.9016E-03,-7.1840E-02,1.8101E-01,4.2654E-03
4,5.0000E+01,8.9000E+02,-3.6543E+00,-3.8315E+02,2.2691E-03,1.7194E-02,0.0000E+00,4.0000E+00,3.4747E-03,-7.1003E-02,1.8780E-01,4.4840E-03
5,5.0000E+01,9.0500E+02,-3.5565E+00,-3.8051E+02,2.5251E-03,2.1005E-02,0.0000E+00,4.0000E+00,3.8723E-03,-7.0961E-02,1.9480E-01,3.1491E-03
6,5.0000E+01,9.2000E+02,-3.4966E+00,-3.7774E+02,2.3921E-03,2.0555E-02,0.0000E+00,4.0000E+00,3.6513E-03,-7.0956E-02,1.9297E-01,2.4014E-03
7,5.0000E+01,9.3500E+02,-3.3953E+00,-3.7516E+02,2.5534E-03,1.4102E-02,0.0000E+00,4.0000E+00,3.9127E-03,-7.0631E-02,1.8797E-01,1.0175E-03
8,5.0000E+01,9.5000E+02,-3.3764E+00,-3.7256E+02,2.4788E-03,1.2594E-02,0.0000E+00,4.0000E+00,3.7136E-03,-7.0035E-02,1.8876E-01,4.1377E-04
9,5.0000E+01,9.6500E+02,-3.3511E+00,-3.6996E+02,2.6579E-03,1.3873E-02,0.0000E+00,4.0000E+00,4.0714E-03,-7.0096E-02,1.8559E-01,9.8311E-04
10,5.0000E+01,9.8000E+02,-3.2778E+00,-3.6743E+02,2.5776E-03,1.7759E-02,0.0000E+00,4.0000E+00,3.9098E-03,-7.0847E-02,1.8344E-01,1.4853E-03
11,5.0000E+01,9.9500E+02,-3.2022E+00,-3.6488E+02,2.6471E-03,1.6951E-02,0.0000E+00,4.0000E+00,4.0098E-03,-7.1731E-02,1.8334E-01,1.3590E-03
12,5.0000E+01,1.0100E+03,-3.1657E+00,-3.6237E+02,2.5010E-03,1.6345E-02,0.0000E+00,4.0000E+00,3.7443E-03,-7.2167E-02,1.8184E-01,1.6865E-03
13,5.0000E+01,1.0250E+03,-3.1192E+00,-3.5987E+02,2.6041E-03,1.4915E-02,0.0000E+00,4.0000E+00,3.9239E-03,-7.2101E-02,1.8103E-01,2.6628E-03
14,5.0000E+01,1.0400E+03,-3.0940E+00,-3.5740E+02,2.3248E-03,1.5200E-02,0.0000E+00,4.0000E+00,3.5659E-03,-7.1580E-02,1.8435E-01,2.7692E-03
15,5.0000E+01,1.0550E+03,-3.0905E+00,-3.5478E+02,2.2672E-03,1.6408E-02,0.0000E+00,4.0000E+00,3.5393E-03,-7.1406E-02,1.8850E-01,2.7026E-03
16,5.0000E+01,1.0700E+03,-3.0564E+00,-3.5217E+02,2.3515E-03,1.6938E-02,0.0000E+00,4.0000E+00,3.6295E-03,-7.1306E-02,1.8892E-01,2.1485E-03
