SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,8.3000E+02,-9.9472E+00,-9.8620E+01,2.3228E-03,1.0078E-02,0.0000E+00,4.0000E+00,3.4054E-03,-2.0077E-02,2.3090E-02,8.9861E-04
1,5.0000E+01,8.4500E+02,-9.9901E+00,-9.8170E+01,2.4278E-03,8.4104E-03,0.0000E+00,4.0000E+00,3.4932E-03,-1.9995E-02,3.2190E-02,1.3659E-03
2,5.0000E+01,8.6000E+02,-9.9971E+00,-9.7691E+01,2.4826E-03,6.7366E-03,0.0000E+00,4.0000E+00,3.6257E-03,-1.8192E-02,3.3663E-02,2.1826E-03
3,5.0000E+01,8.7500E+02,-9.9774E+00,-9.7172E+01,2.5368E-03,7.8885E-03,0.0000E+00,4.0000E+00,3.6934E-03,-1.7236E-02,3.4505E-02,1.8482E-03
4,5.0000E+01,8.9000E+02,-9.9927E+00,-9.6651E+01,2.8490E-03,8.7078E-03,0.0000E+00,4.0000E+00,4.3604E-03,-1.7123E-02,3.5547E-02,1.1487E-03
5,5.0000E+01,9.0500E+02,-9.9573E+00,-9.6111E+01,2.9588E-03,1.0859E-02,0.0000E+00,4.0000E+00,4.5252E-03,-1.6257E-02,3.6603E-02,7.2574E-04
6,5.0000E+01,9.2000E+02,-9.9780E+00,-9.5555E+01,2.8935E-03,1.0938E-02,0.0000E+00,4.0000E+00,4.4048E-03,-1.5999E-02,3.6200E-02,4.3985E-04
7,5.0000E+01,9.3500E+02,-9.9402E+00,-9.5030E+01,2.8323E-03,9.0374E-03,0.0000E+00,4.0000E+00,4.3216E-03,-1.4888E-02,3.4423E-02,1.8299E-04
8,5.0000E+01,9.5000E+02,-9.9482E+00,-9.4543E+01,2.6904E-03,8.3299E-03,0.0000E+00,4.0000E+00,4.0214E-03,-1.5039E-02,3.4558E-02,-1.3527E-05
9,5.0000E+01,9.6500E+02,-9.9349E+00,-9.4023E+01,2.7205E-03,8.2093E-03,0.0000E+00,4.0000E+00,4.1515E-03,-1.5644E-02,3.4113E-02,5.9930E-04
10,5.0000E+01,9.8000E+02,-9.8801E+00,-9.3528E+01,2.6948E-03,9.5308E-03,0.0000E+00,4.0000E+00,4.0600E-03,-1.7091E-02,3.3370E-02,3.3204E-04
11,5.0000E+01,9.9500E+02,-9.8592E+00,-9.3019E+01,2.7924E-03,8.2866E-03,0.0000E+00,4.0000E+00,4.1875E-03,-1.7422E-02,3.2873E-02,-3.7957E-04
12,5.0000E+01,1.0100E+03,-9.8695E+00,-9.2563E+01,2.6344E-03,8.3464E-03,0.0000E+00,4.0000E+00,3.9112E-03,-1.7433E-02,3.2708E-02,6.8187E-04
13,5.0000E+01,1.0250E+03,-9.8138E+00,-9.2075E+01,2.9261E-03,7.9168E-03,0.0000E+00,4.0000E+00,4.3707E-03,-1.6577E-02,3.3989E-02,8.9733E-04
14,5.0000E+01,1.0400E+03,-9.8310E+00,-9.1575E+01,2.7522E-03,8.5282E-03,0.0000E+00,4.0000E+00,4.1953E-03,-1.6465E-02,3.4697E-02,4.3560E-04
15,5.0000E+01,1.0550E+03,-9.8246E+00,-9.1047E+01,2.6707E-03,1.0010E-02,0.0000E+00,4.0000E+00,4.1501E-03,-1.5704E-02,3.4732E-02,5.3235E-04
16,5.0000E+01,1.0700E+03,-9.8324E+00,-9.0545E+01,2.8008E-03,1.0112E-02,0.0000E+00,4.0000E+00,4.3060E-03,-1.5296E-02,3.4083E-02,3.2775E-04
17,5.0000E+01,1.0850E+03,-9.8194E+00,-9.0038E+01,3.1311E-03,9.4894E-03,0.0000E+00,4.0000E+00,4.8163E-03,-1.5616E-02,3.4071E-02,9.7768E-04
18,5.0000E+01,1.1000E+03,-9.7764E+00,-8.9545E+01,3.2843E-03,8.3309E-03,0.0000E+00,4.0000E+00,5.0111E-03,-1.6122E-02,3.3717E-02,1.1283E-03
19,5.0000E+01,1.1150E+03,-9.7656E+00,-8.9053E+01,3.2454E-03,6.9051E-03,0.0000E+00,4.0000E+00,4.9518E-03,-1.7492E-02,3.3807E-02,1.4684E-03
20,5.0000E+01,1.1300E+03,-9.7211E+00,-8.8555E+01,3.0923E-03,6.6996E-03,0.0000E+00,4.0000E+00,4.7503E-03,-1.7524E-02,3.4558E-02,1.1499E-03
