SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,8.3000E+02,-8.4671E+00,-1.5917E+02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
1,5.0000E+01,8.4500E+02,-7.3652E+00,-1.9044E+02,2.1425E-03,2.9599E-02,0.0000E+00,4.0000E+00,3.0951E-03,-3.9573E-02,1.1454E-01,7.8781E-03
2,5.0000E+01,8.6000E+02,-7.3283E+00,-1.8866E+02,2.3642E-03,8.7239E-03,0.0000E+00,4.0000E+00,3.4622E-03,-3.9451E-02,9.4261E-02,5.8452E-03
3,5.0000E+01,8.7500E+02,-7.3261E+00,-1.8758E+02,2.2385E-03,1.0460E-02,0.0000E+00,4.0000E+00,3.2681E-03,-3.8847E-02,7.5297E-02,1.3944E-03
4,5.0000E+01,8.9000E+02,-7.3727E+00,-1.8648E+02,2.4935E-03,1.1627E-02,0.0000E+00,4.0000E+00,3.8189E-03,-3.7344E-02,7.6763E-02,1.0559E-03
5,5.0000E+01,9.0500E+02,-7.3628E+00,-1.8535E+02,2.7679E-03,1.4995E-02,0.0000E+00,4.0000E+00,4.2422E-03,-3.5564E-02,7.7730E-02,5.7569E-04
6,5.0000E+01,9.2000E+02,-7.3945E+00,-1.8420E+02,2.7015E-03,1.4822E-02,0.0000E+00,4.0000E+00,4.1211E-03,-3.4838E-02,7.7592E-02,4.3248E-04
7,5.0000E+01,9.3500E+02,-7.3461E+00,-1.8309E+02,2.8570E-03,1.0967E-02,0.0000E+00,4.0000E+00,4.3733E-03,-3.4351E-02,7.5763E-02,3.8630E-04
8,5.0000E+01,9.5000E+02,-7.3286E+00,-1.8201E+02,2.4753E-03,8.7326E-03,0.0000E+00,4.0000E+00,3.7065E-03,-3.4647E-02,7.6045E-02,2.3769E-04
9,5.0000E+01,9.6500E+02,-7.3182E+00,-1.8090E+02,2.6472E-03,9.7159E-03,0.0000E+00,4.0000E+00,4.0512E-03,-3.5087E-02,7.6693E-02,2.8095E-04
10,5.0000E+01,9.8000E+02,-7.2912E+00,-1.7979E+02,2.5885E-03,1.1581E-02,0.0000E+00,4.0000E+00,3.9187E-03,-3.5608E-02,7.5725E-02,3.5687E-04
11,5.0000E+01,9.9500E+02,-7.2740E+00,-1.7870E+02,2.8622E-03,1.1293E-02,0.0000E+00,4.0000E+00,4.3224E-03,-3.5753E-02,7.4676E-02,-5.8696E-05
12,5.0000E+01,1.0100E+03,-7.2795E+00,-1.7764E+02,2.7225E-03,1.1722E-02,0.0000E+00,4.0000E+00,4.0656E-03,-3.5874E-02,7.3300E-02,6.9452E-04
13,5.0000E+01,1.0250E+03,-7.2423E+00,-1.7659E+02,2.7991E-03,1.1175E-02,0.0000E+00,4.0000E+00,4.2066E-03,-3.5743E-02,7.4139E-02,1.3581E-03
14,5.0000E+01,1.0400E+03,-7.2370E+00,-1.7551E+02,2.5699E-03,1.1402E-02,0.0000E+00,4.0000E+00,3.9352E-03,-3.5444E-02,7.6340E-02,1.1341E-03
15,5.0000E+01,1.0550E+03,-7.2455E+00,-1.7438E+02,2.4526E-03,1.2104E-02,0.0000E+00,4.0000E+00,3.8246E-03,-3.5289E-02,7.6749E-02,9.1558E-04
16,5.0000E+01,1.0700E+03,-7.2328E+00,-1.7327E+02,2.7441E-03,1.2569E-02,0.0000E+00,4.0000E+00,4.2316E-03,-3.5407E-02,7.5291E-02,6.4814E-04
17,5.0000E+01,1.0850E+03,-7.2106E+00,-1.7219E+02,3.0574E-03,1.2392E-02,0.0000E+00,4.0000E+00,4.7117E-03,-3.6390E-02,7.5911E-02,7.3511E-04
18,5.0000E+01,1.1000E+03,-7.1855E+00,-1.7107E+02,3.2219E-03,1.0418E-02,0.0000E+00,4.0000E+00,4.9268E-03,-3.6922E-02,7.7041E-02,1.2708E-03
19,5.0000E+01,1.1150E+03,-7.1312E+00,-1.6996E+02,2.9469E-03,8.7375E-03,0.0000E+00,4.0000E+00,4.5042E-03,-3.7676E-02,7.6141E-02,8.0302E-04
20,5.0000E+01,1.1300E+03,-7.1276E+00,-1.6887E+02,2.9227E-03,8.1740E-03,0.0000E+00,4.0000E+00,4.4954E-03,-3.8326E-02,7.5214E-02,6.2189E-04
21,5.0000E+01,1.1450E+03,-7.0839E+00,-1.6779E+02,2.7783E-03,7.6019E-03,0.0000E+00,4.0000E+00,4.2186E-03,-3.8113E-02,7.6015E-02,-1.6494E-04
22,5.0000E+01,1.1600E+03,-7.1439E+00,-1.6666E+02,2.6338E-03,7.6749E-03,0.0000E+00,4.0000E+00,3.9991E-03,-3.7274E-02,7.5355E-02,-3.8681E-04
23,5.0000E+01,1.1750E+03,-7.1072E+00,-1.6560E+02,2.3347E-03,6.6156E-03,0.0000E+00,4.0000E+00,3.4413E-03,-3.6408E-02,7.3749E-02,3.4211E-04
24,5.0000E+01,1.1900E+03,-7.0880E+00,-1.6453E+02,2.4137E-03,6.5999E-03,0.0000E+00,4.0000E+00,3.5430E-03,-3.6571E-02,7.5165E-02,1.3422E-03
25,5.0000E+01,1.2050E+03,-7.0190E+00,-1.6344E+02,2.5989E-03,5.4863E-03,0.0000E+00,4.0000E+00,3.8083E-03,-3.6652E-02,7.6450E-02,1.2425E-03
26,5.0000E+01,1.2200E+03,-7.0405E+00,-1.6233E+02,2.6104E-03,6.9811E-03,0.0000E+00,4.0000E+00,3.8630E-03,-3.6611E-02,7.5166E-02,1.1709E-03
27,5.0000E+01,1.2350E+03,-7.0224E+00,-1.6128E+02,2.7712E-03,7.3601E-03,0.0000E+00,4.0000E+00,4.0760E-03,-3.6410E-02,7.4961E-02,1.8279E-03
28,5.0000E+01,1.2500E+03,-7.0114E+00,-1.6017E+02,2.9892E-03,7.5265E-03,0.0000E+00,4.0000E+00,4.4509E-03,-3.6668E-02,7.4791E-02,2.3514E-03
29,5.0000E+01,1.2650E+03,-6.9797E+00,-1.5911E+02,3.5124E-03,6.8834E-03,0.0000E+00,4.0000E+00,5.4453E-03,-3.6641E-02,7.3453E-02,2.4672E-03
30,5.0000E+01,1.2800E+03,-6.9675E+00,-1.5805E+02,3.3669E-03,6.6562E-03,0.0000E+00,4.0000E+00,5.3247E-03,-3.6286E-02,7.5229E-02,2.1056E-03
31,5.0000E+01,1.2950E+03,-6.9504E+00,-1.5692E+02,3.1766E-03,6.9800E-03,0.0000E+00,4.0000E+00,5.0122E-03,-3.5408E-02,7.7728E-02,1.3950E-03
