SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,8.3000E+02,-8.4671E+00,-1.5917E+02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
1,5.0000E+01,8.4500E+02,-6.9716E+00,-2.1255E+02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
2,5.0000E+01,8.6000E+02,-4.1757E+00,-3.6557E+02,2.4116E-03,1.1775E-02,0.0000E+00,4.0000E+00,3.5350E-03,-6.8891E-02,1.6450E-01,3.6965E-03
3,5.0000E+01,8.7500E+02,-4.1001E+00,-3.6330E+02,2.3425E-03,1.4786E-02,0.0000E+00,4.0000E+00,3.4237E-03,-6.8837E-02,1.6915E-01,2.8424E-03
4,5.0000E+01,8.9000E+02,-4.0768E+00,-3.6088E+02,2.7121E-03,1.5878E-02,0.0000E+00,4.0000E+00,4.1531E-03,-6.8384E-02,1.7529E-01,3.0860E-03
5,5.0000E+01,9.0500E+02,-4.0230E+00,-3.5843E+02,2.7520E-03,1.9060E-02,0.0000E+00,4.0000E+00,4.2201E-03,-6.7529E-02,1.8049E-01,2.2448E-03
6,5.0000E+01,9.2000E+02,-4.0032E+00,-3.5585E+02,2.6472E-03,1.8994E-02,0.0000E+00,4.0000E+00,4.0405E-03,-6.6808E-02,1.7998E-01,2.0610E-03
7,5.0000E+01,9.3500E+02,-3.9032E+00,-3.5341E+02,2.5899E-03,1.4145E-02,0.0000E+00,4.0000E+00,3.9685E-03,-6.6386E-02,1.7512E-01,1.3405E-03
8,5.0000E+01,9.5000E+02,-3.8701E+00,-3.5100E+02,2.7672E-03,1.2783E-02,0.0000E+00,4.0000E+00,4.1456E-03,-6.6820E-02,1.7587E-01,1.2754E-03
9,5.0000E+01,9.6500E+02,-3.8117E+00,-3.4855E+02,2.8837E-03,1.3921E-02,0.0000E+00,4.0000E+00,4.4170E-03,-6.7296E-02,1.7372E-01,1.7038E-03
10,5.0000E+01,9.8000E+02,-3.7551E+00,-3.4617E+02,2.7632E-03,1.7033E-02,0.0000E+00,4.0000E+00,4.1908E-03,-6.8182E-02,1.7187E-01,1.2857E-03
11,5.0000E+01,9.9500E+02,-3.6984E+00,-3.4376E+02,2.7594E-03,1.5650E-02,0.0000E+00,4.0000E+00,4.1792E-03,-6.8483E-02,1.7164E-01,6.5716E-04
12,5.0000E+01,1.0100E+03,-3.6868E+00,-3.4141E+02,2.7329E-03,1.5282E-02,0.0000E+00,4.0000E+00,4.0908E-03,-6.8785E-02,1.7021E-01,8.9992E-04
13,5.0000E+01,1.0250E+03,-3.6382E+00,-3.3904E+02,2.7752E-03,1.3677E-02,0.0000E+00,4.0000E+00,4.1810E-03,-6.8207E-02,1.6962E-01,1.8979E-03
14,5.0000E+01,1.0400E+03,-3.6336E+00,-3.3672E+02,2.7100E-03,1.3641E-02,0.0000E+00,4.0000E+00,4.1563E-03,-6.7334E-02,1.7133E-01,2.3946E-03
15,5.0000E+01,1.0550E+03,-3.6086E+00,-3.3429E+02,2.6017E-03,1.4687E-02,0.0000E+00,4.0000E+00,4.0612E-03,-6.6737E-02,1.7430E-01,2.9650E-03
16,5.0000E+01,1.0700E+03,-3.5605E+00,-3.3187E+02,2.7144E-03,1.5251E-02,0.0000E+00,4.0000E+00,4.1893E-03,-6.6781E-02,1.7555E-01,2.1997E-03
