SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0000E+01,8.3000E+02,-1.0506E+01,1.9511E+00,2.1516E-03,8.6730E-03,0.0000E+00,4.0000E+00,2.9598E-03,-3.6989E-03,-2.9949E-03,2.5724E-03
1,5.0000E+01,8.4500E+02,-1.0530E+01,1.9037E+00,2.0576E-03,8.8262E-03,0.0000E+00,4.0000E+00,2.8769E-03,-3.0823E-03,-1.3039E-03,2.6385E-03
2,5.0000E+01,8.6000E+02,-1.0511E+01,1.9099E+00,2.1830E-03,7.3499E-03,0.0000E+00,4.0000E+00,3.0082E-03,-1.2547E-03,-4.5241E-04,2.4403E-03
3,5.0000E+01,8.7500E+02,-1.0511E+01,1.9046E+00,2.3359E-03,8.8264E-03,0.0000E+00,4.0000E+00,3.2528E-03,-8.9377E-04,-5.3051E-04,1.3307E-03
4,5.0000E+01,8.9000E+02,-1.0537E+01,1.9081E+00,3.0805E-03,8.8718E-03,0.0000E+00,4.0000E+00,4.1088E-03,-7.3198E-04,1.4365E-04,8.4004E-04
5,5.0000E+01,9.0500E+02,-1.0526E+01,1.9183E+00,2.9238E-03,1.1173E-02,0.0000E+00,4.0000E+00,3.9151E-03,-2.7909E-04,1.1039E-03,3.3408E-04
6,5.0000E+01,9.2000E+02,-1.0551E+01,1.9705E+00,2.9227E-03,1.1190E-02,0.0000E+00,4.0000E+00,3.9054E-03,-3.1137E-04,1.4900E-03,1.0686E-04
7,5.0000E+01,9.3500E+02,-1.0508E+01,1.9901E+00,2.9153E-03,9.2733E-03,0.0000E+00,4.0000E+00,3.8949E-03,9.5495E-05,1.0702E-03,-7.0232E-04
8,5.0000E+01,9.5000E+02,-1.0524E+01,2.0122E+00,2.9366E-03,8.9402E-03,0.0000E+00,4.0000E+00,3.9702E-03,-2.2967E-04,1.2044E-03,-1.0347E-03
9,5.0000E+01,9.6500E+02,-1.0512E+01,2.0212E+00,2.9739E-03,8.9178E-03,0.0000E+00,4.0000E+00,3.9599E-03,4.0271E-06,-4.7933E-04,-8.1789E-04
10,5.0000E+01,9.8000E+02,-1.0518E+01,1.9892E+00,3.0527E-03,1.0380E-02,0.0000E+00,4.0000E+00,4.1104E-03,-2.8292E-05,-1.9933E-03,-4.7600E-04
11,5.0000E+01,9.9500E+02,-1.0507E+01,1.9560E+00,3.2003E-03,8.5686E-03,0.0000E+00,4.0000E+00,4.3332E-03,1.6175E-04,-2.0774E-03,-2.9683E-04
12,5.0000E+01,1.0100E+03,-1.0518E+01,1.9115E+00,2.9370E-03,8.6344E-03,0.0000E+00,4.0000E+00,4.0029E-03,-6.0236E-04,-1.7788E-03,2.7622E-04
13,5.0000E+01,1.0250E+03,-1.0482E+01,1.8930E+00,2.9459E-03,8.4622E-03,0.0000E+00,4.0000E+00,3.9956E-03,-1.1269E-03,-8.7712E-04,7.0133E-04
14,5.0000E+01,1.0400E+03,-1.0489E+01,1.8745E+00,2.8645E-03,9.3656E-03,0.0000E+00,4.0000E+00,3.8149E-03,-1.5479E-03,3.1364E-05,3.6002E-04
15,5.0000E+01,1.0550E+03,-1.0500E+01,1.8959E+00,2.9536E-03,1.1470E-02,0.0000E+00,4.0000E+00,3.8772E-03,-1.2719E-03,9.9292E-05,-1.2395E-04
16,5.0000E+01,1.0700E+03,-1.0519E+01,1.8939E+00,3.1590E-03,1.1676E-02,0.0000E+00,4.0000E+00,4.1768E-03,-7.2395E-04,-4.0061E-04,-9.1663E-04
17,5.0000E+01,1.0850E+03,-1.0538E+01,1.9049E+00,3.1642E-03,1.0263E-02,0.0000E+00,4.0000E+00,4.1784E-03,-1.0163E-03,4.7862E-04,-7.8009E-04
18,5.0000E+01,1.1000E+03,-1.0510E+01,1.9237E+00,3.3121E-03,8.3304E-03,0.0000E+00,4.0000E+00,4.4104E-03,-1.0593E-03,7.5210E-04,-6.3274E-04
19,5.0000E+01,1.1150E+03,-1.0502E+01,1.9225E+00,3.0952E-03,7.6931E-03,0.0000E+00,4.0000E+00,4.1228E-03,-2.1528E-03,6.0778E-05,-2.7424E-04
20,5.0000E+01,1.1300E+03,-1.0470E+01,1.9086E+00,3.0122E-03,6.9389E-03,0.0000E+00,4.0000E+00,4.0011E-03,-2.4271E-03,1.2435E-04,-1.9472E-04
21,5.0000E+01,1.1450E+03,-1.0484E+01,1.9155E+00,2.9032E-03,7.3920E-03,0.0000E+00,4.0000E+00,3.8767E-03,-1.9051E-03,3.0940E-04,-1.0766E-03
22,5.0000E+01,1.1600E+03,-1.0541E+01,1.9288E+00,2.6976E-03,6.4032E-03,0.0000E+00,4.0000E+00,3.6103E-03,-3.1841E-05,-5.7421E-04,-9.9329E-04
23,5.0000E+01,1.1750E+03,-1.0538E+01,1.9135E+00,2.6370E-03,5.6356E-03,0.0000E+00,4.0000E+00,3.6089E-03,9.9644E-04,-1.9762E-03,-5.3035E-04
24,5.0000E+01,1.1900E+03,-1.0521E+01,1.8676E+00,2.6878E-03,6.0781E-03,0.0000E+00,4.0000E+00,3.7038E-03,1.8745E-04,-1.4588E-03,-9.3282E-04
25,5.0000E+01,1.2050E+03,-1.0511E+01,1.8627E+00,2.8300E-03,4.9515E-03,0.0000E+00,4.0000E+00,3.8985E-03,-1.0286E-03,1.4509E-05,-1.0921E-03
26,5.0000E+01,1.2200E+03,-1.0531E+01,1.8679E+00,2.6942E-03,6.1200E-03,0.0000E+00,4.0000E+00,3.6966E-03,-1.0643E-03,-2.6479E-04,-9.9994E-04
27,5.0000E+01,1.2350E+03,-1.0561E+01,1.8461E+00,2.6121E-03,6.2175E-03,0.0000E+00,4.0000E+00,3.6015E-03,-4.3795E-04,-4.4064E-04,1.4421E-04
28,5.0000E+01,1.2500E+03,-1.0524E+01,1.8368E+00,2.7409E-03,7.1220E-03,0.0000E+00,4.0000E+00,3.7406E-03,-4.5675E-04,-1.8424E-03,1.5330E-03
29,5.0000E+01,1.2650E+03,-1.0501E+01,1.7612E+00,3.3153E-03,6.8788E-03,0.0000E+00,4.0000E+00,4.3928E-03,-7.5660E-04,-2.7372E-03,1.8045E-03
30,5.0000E+01,1.2800E+03,-1.0496E+01,1.7360E+00,3.5449E-03,6.7349E-03,0.0000E+00,4.0000E+00,4.6329E-03,-9.7321E-04,-6.9685E-04,1.9781E-03
31,5.0000E+01,1.2950E+03,-1.0492E+01,1.7431E+00,3.5855E-03,7.1522E-03,0.0000E+00,4.0000E+00,4.6652E-03,-4.2635E-04,2.0058E-03,9.6183E-04
32,5.0000E+01,1.3100E+03,-1.0529E+01,1.8091E+00,3.3969E-03,7.6119E-03,0.0000E+00,4.0000E+00,4.4664E-03,-4.8679E-04,2.4856E-03,2.8159E-04
33,5.0000E+01,1.3250E+03,-1.0534E+01,1.8387E+00,3.2902E-03,8.4738E-03,0.0000E+00,4.0000E+00,4.3290E-03,-1.5265E-04,1.3205E-03,-3.1013E-04
34,5.0000E+01,1.3400E+03,-1.0567E+01,1.8637E+00,3.3286E-03,6.4371E-03,0.0000E+00,4.0000E+00,4.4139E-03,-1.2357E-04,-2.0099E-03,7.0432E-05
35,5.0000E+01,1.3550E+03,-1.0553E+01,1.7727E+00,2.8811E-03,5.8433E-03,0.0000E+00,4.0000E+00,3.7846E-03,4.8386E-04,-3.5997E-03,8.1774E-04
36,5.0000E+01,1.3700E+03,-1.0553E+01,1.7406E+00,2.7780E-03,7.5797E-03,0.0000E+00,4.0000E+00,3.6356E-03,4.3598E-04,-7.8020E-04,1.5186E-03
37,5.0000E+01,1.3850E+03,-1.0507E+01,1.7457E+00,3.0010E-03,9.4264E-03,0.0000E+00,4.0000E+00,3.9841E-03,3.6542E-04,1.8702E-04,1.5460E-03
38,5.0000E+01,1.4000E+03,-1.0495E+01,1.7530E+00,3.1160E-03,1.1055E-02,0.0000E+00,4.0000E+00,4.1024E-03,1.5531E-04,1.6251E-03,4.1488E-04
39,5.0000E+01,1.4150E+03,-1.0510E+01,1.8104E+00,3.0512E-03,1.1192E-02,0.0000E+00,4.0000E+00,4.0914E-03,2.1739E-04,1.2263E-03,-2.0663E-04
40,5.0000E+01,1.4300E+03,-1.0498E+01,1.8058E+00,2.9759E-03,9.7238E-03,0.0000E+00,4.0000E+00,3.9793E-03,1.9849E-04,6.1364E-04,-5.0406E-04
41,5.0000E+01,1.4450E+03,-1.0506E+01,1.8366E+00,2.9031E-03,9.7816E-03,0.0000E+00,4.0000E+00,3.9083E-03,2.2088E-04,5.1502E-04,-1.1802E-03
42,5.0000E+01,1.4600E+03,-1.0538E+01,1.8171E+00,3.0726E-03,8.4445E-03,0.0000E+00,4.0000E+00,4.1034E-03,-2.5072E-04,-1.3170E-03,-2.1507E-04
43,5.0000E+01,1.4750E+03,-1.0501E+01,1.7760E+00,3.1301E-03,7.6776E-03,0.0000E+00,4.0000E+00,4.2190E-03,6.1315E-04,-1.5321E-03,2.9202E-04
44,5.0000E+01,1.4900E+03,-1.0557E+01,1.7532E+00,3.2438E-03,7.1281E-03,0.0000E+00,4.0000E+00,4.3585E-03,6.2358E-04,-1.8894E-03,7.7352E-05
45,5.0000E+01,1.5050E+03,-1.0552E+01,1.7219E+00,2.7101E-03,7.6776E-03,0.0000E+00,4.0000E+00,3.6740E-03,1.3202E-03,5.4428E-04,-3.1640E-06
46,5.0000E+01,1.5200E+03,-1.0569E+01,1.7828E+00,2.5010E-03,9.0997E-03,0.0000E+00,4.0000E+00,3.3878E-03,3.8288E-04,2.5603E-03,1.4927E-04
47,5.0000E+01,1.5350E+03,-1.0541E+01,1.8107E+00,2.6717E-03,9.3884E-03,0.0000E+00,4.0000E+00,3.5842E-03,3.8352E-04,9.7992E-04,3.3611E-04
48,5.0000E+01,1.5500E+03,-1.0542E+01,1.8090E+00,2.9683E-03,1.2100E-02,0.0000E+00,4.0000E+00,3.9615E-03,2.6069E-04,-3.5525E-04,-1.2943E-04
49,5.0000E+01,1.5650E+03,-1.0550E+01,1.7960E+00,2.7977E-03,1.1366E-02,0.0000E+00,4.0000E+00,3.7413E-03,5.6533E-04,-7.6313E-04,4.8605E-04
50,5.0000E+01,1.5800E+03,-1.0528E+01,1.7794E+00,2.9640E-03,1.1433E-02,0.0000E+00,4.0000E+00,3.8920E-03,3.7033E-04,-1.2121E-03,6.9918E-04
51,5.0000E+01,1.5950E+03,-1.0531E+01,1.7492E+00,2.6299E-03,1.2690E-02,0.0000E+00,4.0000E+00,3.4762E-03,1.6930E-04,-1.9472E-03,9.4888E-04
52,5.0000E+01,1.6100E+03,-1.0517E+01,1.7081E+00,2.8037E-03,1.1993E-02,0.0000E+00,4.0000E+00,3.6728E-03,-2.3274E-04,-4.9930E-04,1.0816E-03
53,5.0000E+01,1.6250E+03,-1.0514E+01,1.7373E+00,2.6824E-03,1.2213E-02,0.0000E+00,4.0000E+00,3.5066E-03,-7.4630E-04,6.7198E-04,3.7236E-04
54,5.0000E+01,1.6400E+03,-1.0537E+01,1.7394E+00,2.8535E-03,8.3843E-03,0.0000E+00,4.0000E+00,3.7331E-03,-1.0331E-03,4.1300E-04,-6.5275E-05
55,5.0000E+01,1.6550E+03,-1.0530E+01,1.7629E+00,2.8143E-03,7.6297E-03,0.0000E+00,4.0000E+00,3.7101E-03,-9.8648E-04,3.8966E-04,-1.6008E-04
56,5.0000E+01,1.6700E+03,-1.0553E+01,1.7674E+00,2.8283E-03,7.8645E-03,0.0000E+00,4.0000E+00,3.7447E-03,-3.0775E-04,-3.6203E-05,-8.8523E-04
57,5.0000E+01,1.6850E+03,-1.0561E+01,1.7693E+00,2.8687E-03,8.6191E-03,0.0000E+00,4.0000E+00,3.7925E-03,5.3264E-05,-4.0008E-04,-6.8447E-05
58,5.0000E+01,1.7000E+03,-1.0530E+01,1.7519E+00,2.9408E-03,1.0173E-02,0.0000E+00,4.0000E+00,3.9104E-03,7.6268E-04,1.1055E-04,-6.1378E-05
59,5.0000E+01,1.7150E+03,-1.0539E+01,1.7695E+00,2.7443E-03,8.7051E-03,0.0000E+00,4.0000E+00,3.6688E-03,6.1546E-04,6.2521E-04,-1.2593E-04
60,5.0000E+01,1.7300E+03,-1.0531E+01,1.7605E+00,2.8804E-03,6.8531E-03,0.0000E+00,4.0000E+00,3.8641E-03,3.2341E-04,8.4997E-05,-3.9615E-06
61,5.0000E+01,1.7450E+03,-1.0522E+01,1.7572E+00,3.1249E-03,6.1461E-03,0.0000E+00,4.0000E+00,4.2118E-03,-9.8232E-04,-1.1400E-03,8.3904E-04
62,5.0000E+01,1.7600E+03,-1.0501E+01,1.7176E+00,3.4011E-03,5.2832E-03,0.0000E+00,4.0000E+00,4.5747E-03,-1.6121E-03,-2.0471E-03,8.8271E-04
63,5.0000E+01,1.7750E+03,-1.0507E+01,1.6872E+00,3.2584E-03,6.3262E-03,0.0000E+00,4.0000E+00,4.3896E-03,-1.6640E-03,-1.9804E-03,7.6254E-04
64,5.0000E+01,1.7900E+03,-1.0524E+01,1.6580E+00,2.8054E-03,7.7276E-03,0.0000E+00,4.0000E+00,3.7301E-03,-1.0046E-03,-1.1923E-03,5.3209E-04
65,5.0000E+01,1.8050E+03,-1.0535E+01,1.6585E+00,2.7198E-03,8.8141E-03,0.0000E+00,4.0000E+00,3.5908E-03,1.8775E-04,-1.2200E-03,-4.0600E-04
66,5.0000E+01,1.8200E+03,-1.0583E+01,1.6498E+00,2.8150E-03,9.0942E-03,0.0000E+00,4.0000E+00,3.6754E-03,1.1592E-03,2.8793E-04,-5.9281E-04
67,5.0000E+01,1.8350E+03,-1.0561E+01,1.6857E+00,2.6775E-03,8.1626E-03,0.0000E+00,4.0000E+00,3.5013E-03,1.6074E-03,7.3457E-04,-4.3550E-04
68,5.0000E+01,1.8500E+03,-1.0555E+01,1.6723E+00,2.7446E-03,7.7935E-03,0.0000E+00,4.0000E+00,3.5656E-03,1.6062E-03,7.0763E-04,-7.2130E-04
69,5.0000E+01,1.8650E+03,-1.0547E+01,1.7116E+00,2.7494E-03,7.5130E-03,0.0000E+00,4.0000E+00,3.5957E-03,5.1895E-04,1.7292E-03,-2.6120E-05
70,5.0000E+01,1.8800E+03,-1.0480E+01,1.7241E+00,2.8611E-03,5.8882E-03,0.0000E+00,4.0000E+00,3.7864E-03,-3.4108E-04,-1.2065E-03,-2.3734E-04
71,5.0000E+01,1.8950E+03,-1.0500E+01,1.6567E+00,3.1129E-03,5.9727E-03,0.0000E+00,4.0000E+00,4.1735E-03,-1.0736E-03,-1.6036E-03,-2.9250E-04
72,5.0000E+01,1.9100E+03,-1.0507E+01,1.6502E+00,2.8857E-03,6.3628E-03,0.0000E+00,4.0000E+00,3.8907E-03,-7.7242E-04,8.4421E-05,4.0204E-04
73,5.0000E+01,1.9250E+03,-1.0523E+01,1.6450E+00,2.7245E-03,6.4530E-03,0.0000E+00,4.0000E+00,3.6702E-03,-2.4028E-04,-3.5807E-04,6.7343E-04
74,5.0000E+01,1.9400E+03,-1.0526E+01,1.6407E+00,2.5986E-03,7.2522E-03,0.0000E+00,4.0000E+00,3.5396E-03,-4.3986E-04,-1.0289E-03,1.3499E-03
75,5.0000E+01,1.9550E+03,-1.0486E+01,1.6216E+00,2.4767E-03,5.8334E-03,0.0000E+00,4.0000E+00,3.3604E-03,-1.1152E-03,6.4621E-05,1.2330E-03
76,5.0000E+01,1.9700E+03,-1.0446E+01,1.6637E+00,2.4655E-03,6.4141E-03,0.0000E+00,4.0000E+00,3.3662E-03,-1.8550E-03,9.5799E-04,-2.2589E-04
77,5.0000E+01,1.9850E+03,-1.0482E+01,1.6648E+00,2.9571E-03,7.2959E-03,0.0000E+00,4.0000E+00,3.9479E-03,-1.9040E-03,3.4381E-05,-1.5863E-03
