 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
   639    5.658           69291           69290           69285          0.0000;
   640    5.667           69291           69291           69286          0.0000;
   641    5.676           69292           69291           69286          0.0000;
   642    5.684           69292           69291           69287          0.0000;
   643    5.693           69293           69290           69288          0.0000;
   644    5.702           69293           69289           69289          0.0000;
   645    5.711           69294           69289           69290          0.0000;
   646    5.720           69294           69288           69290          0.0000;
   647    5.729           69295           69288           69291          0.0000;
   648    5.738           69295           69287           69291          0.0000;
   649    5.746           69295           69287           69291          0.0000;
   650    5.755           69295           69287           69291          0.0000;
   651    5.764           69295           69287           69291          0.0000;
   652    5.773           69295           69288           69290          0.0000;
   653    5.782           69294           69288           69290          0.0000;
   654    5.791           69294           69289           69289          0.0000;
   655    5.799           69293           69289           69288          0.0000;
   656    5.808           69293           69290           69288          0.0000;
   657    5.817           69292           69290           69287          0.0000;
   658    5.826           69292           69290           69286          0.0000;
   659    5.835           69292           69290           69286          0.0000;
   660    5.844           69291           69289           69285          0.0000;
   661    5.853           69291           69289           69285          0.0000;
   662    5.861           69291           69288           69284          0.0000;
   663    5.870           69290           69287           69284          0.0000;
   664    5.879           69290           69287           69284          0.0000;
   665    5.888           69290           69286           69284          0.0000;
   666    5.897           69290           69286           69284          0.0000;
   667    5.906           69290           69285           69284          0.0000;
   668    5.915           69290           69285           69284          0.0000;
   669    5.923           69290           69286           69284          0.0000;
   670    5.932           69290           69286           69284          0.0000;
   671    5.941           69290           69287           69284          0.0000;
   672    5.950           69290           69287           69284          0.0000;
   673    5.959           69290           69288           69284          0.0000;
   674    5.968           69291           69288           69285          0.0000;
   675    5.977           69291           69289           69285          0.0000;
   676    5.985           69291           69289           69285          0.0000]
